ID,Form,IPA,Gloss,Language_ID
0,alju,,tame,0
1,apaja,,A good place for seine fishing.,0
2,arina,,The grating on the floor of a fireplace.,0
3,avento,,A hole in ice.,0
4,eli,,or,0
5,jouhkainen,,A swan (any bird in the genus Cygnus).,0
6,jyrö,,A morose or sullen person.,0
7,kaltio,,spring,0
8,kansa,,also,0
9,kartano,/ˈkɑrtɑno/,yard,0
10,kootinvaihto,,code-switching,0
11,kruuva,,"mine, quarry",0
12,kymmenen,,ten,0
13,lompuuki,,wallet,0
14,lyssnata,,to listen,0
15,minuriteettikieli,,minority language,0
16,murkina,,dinner,0
17,net,,they,0
18,päivä,,"A day (period between sunrise and sunset), A day (from",0
19,rakhaus,,love,0
20,Ruotti,,Sweden,0
21,Ryssä,,Russia,0
22,sotka,,A common goldeneye,0
23,sturaani,,(dialectal) ugly thing or being,0
24,Suomi,,Finland,0
25,säärevä,,long-legged,0
26,toittaa,,to understand,0
27,vähemistökieli,,minority language,0
28,väylä,,river,0
