ID,Form,IPA,Gloss,Language_ID
0,báçoⁿ,,pine,0
1,kkawa,,horse,0
2,níi,,water,0
3,ttattonka,,male bison,0
4,ttse,,female bison,0
5,wakˀó,,woman,0
6,wažáže,,the Osage people,0
7,wažį́ka,,bird,0
8,𐓲𐓟,,bison,0
9,𐓏𐓘𐓻𐓘𐓻𐓟,,The Osage people,0
