ID,Form,IPA,Gloss,Language_ID
0,A,,"The first letter of the Bemba alphabet, written in the Latin script.",0
1,amenshi,,water,0
2,buci,,bee,0
3,fwa,,to die,0
4,ibwe,,stone,0
5,mafuta,,"fat, oil, grease",0
6,mbushi,,goat,0
7,mfula,,rain,0
8,mwenge,,"A species of tree, Diplorhynchus mossambicensis.",0
9,ngulube,,pig,0
10,nsala,,hunger,0
11,nsoka,,snake,0
