ID,Form,IPA,Gloss,Language_ID
0,agi,,sibling ((younger) person who shares same parents),0
1,aguni,,"southeast, one of compass points",0
2,aku,,"I (personal pronoun), me (direct object of a verb),",0
3,anak,,"child (a female or male child, a daughter or son)",0
4,angin,,wind (movement of air),0
5,api,,fire (oxidation reaction),0
6,babi,,pig (mammal of genus Sus),0
7,beras,,rice (raw seeds used as food),0
8,besi,,"(physics, chemistry, metallurgy) iron (element)",0
9,biri-biri,,sheep (animal),0
10,bulan,,"moon (largest natural satellite of planet Earth), moon",0
11,daksina,,"south, one of compass points",0
12,doni,,world (human existence),0
13,empat,,four,0
14,galinggang,,candle tree (Senna alata),0
15,irisen,,"northeast, one of compass points",0
16,jarum,,needle (implement for sewing etc.),0
17,mangabia,,"northwest, one of compass points",0
18,nanah,,pus (fluid found in regions of infection),0
19,nariti,,"southwest, one of compass points",0
20,padang,,"kind of grass, Pogonatherum panicum Hack.",0
21,panggang,,to roast,0
22,panggang,,roasted,0
23,purba,,"east, one of compass points",0
24,pustima,,"west, one of compass points",0
25,uban,,grey hair (hair with the colour grey),0
26,utara,,"north, one of compass points",0
27,ᯀᯂᯬ,,"I (personal pronoun), me (direct object of a verb),",0
28,ᯀᯝᯫᯉ᯳,,wind (movement of air),0
