ID,Form,IPA,Gloss,Language_ID
0,ala,,mistake,0
1,bal,/ᵐbɑl/,fish,0
2,dul,,eye,0
3,ene,,sun,0
4,kol,,name,0
5,nnim,/n̪ɪm/,you (singular),0
6,ondmo,,tree,0
