ID,Form,IPA,Gloss,Language_ID
0,cảo,/kaːw³/,(Mường Bi) a fox (Vulpini),0
1,chim,/cim¹/,(Mường Bi) bird,0
2,chỉn,/cin³/,(Mường Bi) nine,0
3,chữ,/cɨ⁴/,"alphabet, writing system, script, học chữ ― to learn",0
4,con,,(Mường Bi) child,0
5,con,,(Mường Bi) Indicates animals (including the human),0
6,dã,/jaː⁴/,"(Sơn La dialect) paternal grandmother, (Mường Bi dialect)",0
7,hàl,/haːl¹/,"(Mường Bi, cardinal numbers) two",0
8,khảng,/kʰaːŋ³/,(Mường Bi) month,0
9,khảu,/kʰaw³/,"(Mường Bi, cardinal numbers) six",0
10,không,/kʰoŋ¹/,zero,0
11,không,/kʰoŋ¹/,(Mường Bi) river,0
12,không,/kʰoŋ¹/,(Mường Bi) river,0
13,khảl,,(Mường Bi) a tiger (The mammal Panthera tigris),0
14,khỏl,/kʰɔl³/,"(Mường Bi) a wolf, Synonym: chỏ khỏl",0
15,lãi,,(Mường Bi) tongue,0
16,mốch,/moc⁷/,(Mường Bi) one,0
17,mưa,,(Mường Bi) rain,0
18,mươl,,"(Mường Bi, cardinal numbers) ten",0
19,mõl,,"a human being, Synonym: ngài, a group of population,",0
20,mõl,,"Muong, thiểng Mõl ― the Muong language",0
21,mồm,,"(Mường Bi, anatomy) a mouth",0
22,mỗng,/moːŋ⁴/,"grandfather, father-in-law",0
23,ngáp,,(Mường Bi) to yawn,0
24,ngày,,"(Mường Bi) day, (Mường Bi) date, (Mường Bi) daytime",0
25,nhỉm,,(Mường Bi) a porcupine,0
26,nu,/nu¹/,(Mường Bi) brown,0
27,nả,,(Mường Bi) he; him,0
28,páy,/paj⁵/,"(Mường Bi, cardinal numbers) seven",0
29,pổn,/pon³/,four,0
30,quêl,/kwel¹/,"(Mường Bi) village, hamlet",0
31,thảm,/tʰaːm³/,"(Mường Bi, cardinal numbers) eight",0
32,thiểng,,"(Mường Bi) sound, (Mường Bi) language, (Mường Bi) voice",0
33,thim,,(Mường Bi) lover,0
34,té,,"(Mường Bi) to give birth to, (Mường Bi) to birth",0
35,tấc,,"earth; soil; dirt, land",0
36,đác,,water,0
37,ọng,,to drink,0
