ID,Form,IPA,Gloss,Language_ID
0,𝠞,,three; 3,0
1,𝡄,,four; 4,0
2,𝡌,,five; 5,0
3,𝣵𝪢,,one; 1,0
4,𝡚𝪜,,the letter B,0
5,𝡚𝪜,,characteristic,0
6,𝡊𝪜𝧣,,Europe,0
7,K@Side-PalmForward,,the letter K,0
8,𝣜𝪢,,two; 2,0
9,OpenM@Side-PalmDown,,the letter M,0
10,𝠀𝪟,,the letter S,0
11,𝠎𝪜,,The letter V,0
12,𝠕,,The letter U,0
13,𝠕𝤫,,The letter Ú,0
14,𝠕𝪜,,The letter H,0
15,𝠚𝪜,,The letter R,0
16,𝡊𝪜,,the letter E,0
17,𝡊𝪜𝤫,,the letter É,0
18,𝡐𝪜,,the letter Æ,0
19,𝢄𝪜,,the letter N,0
20,𝢒𝪜,,The letter I,0
21,𝢒𝪜𝤫,,The letter Í,0
22,𝢠𝪜,,The letter Y,0
23,𝢠𝪜𝤫,,The letter Ý,0
24,𝢥𝪜,,the letter Þ (thorn),0
25,𝢻𝪜,,The letter D,0
26,𝣍𝪜,,The letter T,0
27,𝣎𝪜,,The letter O,0
28,𝣜𝪜,,the letter L,0
29,𝣷𝪜,,the letter A,0
30,𝣷𝪜𝧣,,the letter Á,0
