ID,Form,IPA,Gloss,Language_ID
0,اجایا,,"useless, lost, perished",0
1,ادڑ,,otter,0
2,اساں,,we; first-person plural personal pronoun,0
3,ترائے,,(cardinal) three,0
4,ترکھا,,"fast, quick, spicy",0
5,تریمت,,woman,0
6,تساں,,you all; second-person plural personal pronoun,0
7,توں,,you; second-person singular personal pronoun,0
8,تھیوڻ,,to become,0
9,خوراک,,food,0
10,خوش,,happy,0
11,دا,,of,0
12,سرائیکی,,the Saraiki language,0
13,سرائیکی,,a Saraiki man,0
14,سکھنڑ,,to learn,0
15,مینڈی,,my,0
16,میڈا,,my,0
17,واسطے,,for,0
18,ونڄڻ,,"to go, (auxiliary) indicates completion",0
19,وچ,,in,0
20,وݙا,/ʋəᶑᶑaː/,big,0
21,ٻال,,child,0
22,پیوݨ,,"to drink, to refrain, restrain, to absorb",0
23,چھوہر,,boy,0
24,چھوہِر,,girl,0
25,کھانڑاں,,to eat,0
26,ہووڻ,,to be,0
27,ݨ,/ɳ/,"A letter of the Saraiki abjad, representing the retroflex nasal.",0
