ID,Form,IPA,Gloss,Language_ID
0,боцӏе,/ˈbot͡sʼe/,wolf,0
1,бухъ,/ˈbuq/,sun,0
2,гъод,/ˈʁod/,"linden, lime tree (tree, wood)",0
3,ише,/ˈiʃe/,snow,0
4,йолӏу,/ˈjot͡ɬu/,"ash, ashes",0
5,йоцу,/ˈjot͡su/,saliva,0
6,лъе,/ˈɬe/,water,0
7,мец,/ˈmɛt͡s/,"tongue, speech, language",0
8,мокъу,/ˈmoqʼu/,tear,0
9,ноце,/ˈnot͡se/,louse,0
10,рокӏве,/ˈɾokʼʷe/,heart,0
11,чийо,/ˈt͡ʃijo/,salt,0
