L2_orth,L2_ipa,L2_gloss,L2_etym
aranabi,[aranaᵐbi],thin,
arawire,[arawire],star,
baléé,,broom,
barawe,[ᵐbarawe],rat,
bei,[ᵐbei],to fall,
boere,[ᵐboere],black,
boè,[ᵐboe],woman,
di,[ⁿdi],wet,
dibëë,,butter,
dovo,[ⁿdovo],new,
exoa,[exoa],fish,
gōru,[ɡoːru],to vomit,
kani,[kani],five,
kariri,[kariri],three,
karu,[karu],two,
kasa,[kasa],wind,
kau,[kau],big,
kavue,[kavue],four,
kemoru,[kemoru],fire,
kii,,key,key
koa,[koa],rain,
koe,[koe],rope,
kono,[kono],green,
kuru,,sleep,
kövi,,coffee,coffee
kùyèè,,spoon,
kō,[koː],cloud,
lova,[lova],dog,
ma,,and,
mai,[mai],far,
meri,[meri],dry,
mi,[mi],to come,
mè,[mɛ],white,
nabo,[naᵐbo],spider,
nai,[nai],to plant,
noro,[noro],thunder,
pabiri,[paᵐbiri],to choose,
paroro,[paroro],ten,
pesa,[pesa],stone,
pixe,[pixe],warm,
pugewe,[puɡewe],"to turn, veer",
rha,[rʃa],one,
rhovoxè,[rʃovoxɛ],to hunt,
rhëʔ,/rhʌʔ/,water,
sane,[sane],bad,
sivè,[sivɛ],thick,
tapè,[t̪apɛ],to sniff,
tawa,,dog,
tawai,[t̪awai],to know,
toveuba,[t̪oveuᵐba],near,
u,[u],to swim,
vana,[vana],to walk,
varui,[varui],moon,
wayo,[waʝo],to drink,
weye,[weʝe],"road, path",
wi,[wi],man,
wuuryèet,,fork,
yevari,,horse,
yööpö,,soap,soap
âra,[ara],to eat,
