L2_orth,L2_ipa,L2_gloss,L2_etym
अचार,,achar,
अमौसा,,Amavasya,
अरुई,,taro,
अलग,,"different, separate",
अस्नान,,bathing; bath,
आ,,and,
आगि,,"fire, Synonym: भउर (bhaur)",
आगी,,fire,
आभाव,,lack,
आम,,mango,
ई,,"this
ई पानीī pānīthis water",
उज्जर,,white,
उपन्यास,,novel (a work of fiction),
उमिर,,age,
उरुआ,,owl,
ऊखि,,sugarcane,
एगो,,one,
ओधी,,plant,
औसत,,"average, mean",
औसत,,"average, mean",
कईल,,"to do, an auxiliary verb",
ककही,,"comb, Synonym: कंघी (kaṅghī)",
कचरस,,sugarcane juice,
कटहर,,jackfruit,
कट्ठा,,"katha, one-twentieth of a bigha and twenty dhurs",
कनेली,,king quail,
करल,,"to do, an auxiliary verb",
कलाकृति,,"artwork, work of art",
कसइली,,areca nut,
कागज,,paper,
काटल,,"to slice, chop, to bite",
किसिम,,cultivar,
कुचकुचवा,,little owl,
कुहेसा,,mist,
केंचुआ,,earthworm,
केराइ,,pea,
कोइली,,"pit, stone of a fruit",
कोहरा,,fog,
खाईल,,to eat,
खारा,,"salty, saline",
खारापन,,"saltiness, salinity",
खिड़की,,"window, a small backdoor",
खेलकूद,,sport,
खेलल,,to play,
गंगला,,"Asian openbill
Synonym: डोकर (ḍokar)",
गईल,,"to go, leave",
गहिरा,,deep,
गाँड़,,anus,
गाजर,,carrot,
गाय,,cow,
गुरुत्वाकर्षण,,gravity,
गैंडा,,rhinoceros,
गोडावण,,great Indian bustard,
गोहूँ,,wheat,
गौरइया,,"sparrow, particularly the house sparrow",
घीव,,ghee,
घुसल,,to enter,
घोंघा,,snail,
चानी,,silver,
चाहे,,"or, Synonym: भा (bhā)",
चिड़ियाघर,,zoo,
चिरई,,bird,
चीन्हा,,symbol,
चूसल,,to suck; sip,
चोटी,,top,
छोट,,small,
छोहारा,,(fruit) dry date,
जमीन,,land,
जरि,,root (of a tree),
जल,,water,
जलनिकाय,,body of water,
जलभंडार,,body of water,
जाँघिल,,painted stork,
जाँता,,"handmill, quernstone, Synonyms: हस्तचक्की (hastacakkī),",
जीवन,,"life, existence",
झंडा,,flag,
झरना,,waterfall,
झींगा,,"shrimp, prawn",
झींसा,,"a drizzle, a shower",
झींसी,,"a drizzle, a light shower",
झील,,lake,
ढेंकुआरि,,aloe vera,
तमासा,,"exhibition, drama",
ताँमा,,copper,
तापमान,,temperature,
तिरंगा,,tricolor,
तिहुआर,,"festival, celebration",
दस,,"ten (10), Number in Devanāgarī script: (१०)",
दू,,"two (2), Number in Devanāgarī script: (२)",
देस,,country,
नदी,,river,
नद्दी,,Alternative form of नदी (nadī),
नमी,,"humidity, moisture",
नया,,new,𑀡𑀯𑀺𑀅
नांव,,name,
नील,,(botany) indigo,
नून,,salt,
नूनहा,,salty,
नेनुआ,,sponge gourd,
पकावल,,to cook,
पठार,,"plateau, highland",
पढ़ल,,"to read, study",
पढ़ावल,,to teach,
पनडुब्बी,,"Indian darter, Anhinga melanogaster",
पन्ना,,"page, paper, sheet",
पहिनावा,,clothing,
पहिला,,first,
पानी,,water,
पिअल,,to drink,
पियोरी,,hill partridge,
पीयर,,yellow,
पीलिया,,jaundice,
पुल,,bridge,
पुल्ली,,spot-winged starling,
पृथ्वी,,"Earth, ground, earth",
पेड़,,tree,
पौधा,,plant,
प्रणाम,,hello,
फेड़,,tree,
बईठल,,to sit,
बटेर,,quail,
बन,,forest,
बनस्पति,,vegetation,
बरखा,,rain,
बरदान,,"boon, gift",
बरफ,,ice,
बरफबारी,,snowfall,
बरिस,,year,
बर्खा,,rain,
बहुकोशिकीय,,(biology) multicellular,
बाघ,,tiger,
बाढ़ि,,flood,
बादर,,cloud,
बारिश,,"rain, rainfall",
बालू,,sand,
बिआह,,marriage,
बिज्ञान,,science,
बिबिध,,"various, miscellaneous",
बिस्व,,"world, universe",
बीया,,seed,
बुन्नी,,"drop, droplet",
बुर,,"vagina, Synonym: योनि (yoni)",
बेल,,bael fruit,
बैगन,,eggplant,
बोलल,,"to speak, say",
भउर,,fire,
भतुआ,,winter melon,
भविष्यवाणी,,prediction,
भा,,"or, Synonym: चाहे (cāhe)",
भाप,,"water vapor, steam",
भाषा,,"language, भोजपुरी भाषा ― bhojapurī bhāṣā ― Bhojpuri",
भुँइडोल,,"earthquake, Synonym: भूकंप (bhūkamp)",
भुरुकुआ,,"morning star, Venus
Synonym: शुकवा (śukvā)",
भेजल,,to send,
भेली,,"jaggery
Synonym: गूर (gūr)",
भोरा,,"vernal hanging parakeet
Synonym: लटकन सुग्गा (laṭkan suggā)",
मकड़ी,,spider,
मछरी,,fish,
मछरेंगा,,kingfisher,
मधु,,honey,
मधुछत्ता,,honeycomb,
मधुमाखी,,honeybee,
महादीप,,"continent, Synonym: महादेस (mahādes)",
महादेस,,"continent, Synonym: महादीप (mahādīp)",
महासागर,,ocean,
माहवारी,,menstruation,
मुरई,,radish,
मोम,,wax,
मोर,,peacock,
मौसम,,weather,
रंग,,color,
राजहंस,,flamingo,
राति,,night,
रूप,,"form, shape, appearance",
रेगिस्तान,,desert,
लइका,,boy,
लइकी,,girl,
लउआ,,jungle bush quail,
लच्छन,,"sign, characteristic, trait",
लाँड़,,penis,
लालकंठी,,red-throated,
लिंगानुपात,,sex ratio,
लिखल,,to write,
लेटल,,to lie down,
लोमड़ी,,fox,
वायुमंडल,,atmosphere,
वायुमंडलीय,,atmospheric,
शहर,,city,
सदाबहार,,evergreen,
समुंद्र,,sea,
समुंद्री,,"oceanic, marine",
समुद्र,,Alternative form of समुंद्र (samundra),
समुन्द्र,,Alternative form of समुंद्र (samundra),
सागर,,sea,
सिराति,,"Mahashivaratri, Synonyms: शिवराति (śivrāti), महाशिवरात्रि",
सिरोई,,pied myna,
सुग्गा,,"parrot
Synonym: तोता (totā)",
सुरुज,,sun,
सूखा,,drought,
सोरि,,root (of a tree),
सौ,,"one hundred (100), Number in Devanāgarī script: (१००)",
स्वाद,,"taste, flavor",
हम,,I,
हरियर,,green,
हवा,,air,
हिमानी,,glacier,
𑂃𑂒𑂰𑂩,,achar,
𑂃𑂧𑂸𑂮𑂰,,Amavasya,
𑂃𑂩𑂳𑂆,,taro,
𑂃𑂪𑂏,,"different, separate",
𑂃𑂮𑂹𑂢𑂰𑂢,,bathing; bath,
𑂄,,and,
𑂄𑂏𑂱,,"fire, Synonym: 𑂦𑂇𑂩 (bhaur)",
𑂄𑂧,,mango,
𑂌𑂮𑂞,,"average, mean",
𑂌𑂮𑂞,,"average, mean",
𑂍𑂆𑂪,,"to do, an auxiliary verb",
𑂍𑂒𑂩𑂮,,sugarcane juice,
𑂍𑂗𑂯𑂩,,jackfruit,
𑂍𑂩𑂪,,"to do, an auxiliary verb",
