L2_orth,L2_ipa,L2_gloss,L2_etym
aba,,(Western Arawak) one.,
biama,,(Western Arawak) two.,
bian,,(Eastern Arawak) two.,
bithi,,(Western Arawak) four.,
biti,,"(Eastern Arawak) four.
Synonym: bithi",
hadali,,sun.,
hala,,bench,
hiaro,,woman.,
hime,/hime/,fish,
kabun,,(Eastern Arawak) three.,
kabyn,,(Western Arawak) three.,
kathi,,(Western Arawak) moon.,
kati,,(Eastern Arawak) moon.,
papáia,,papaya.,
péero,,dog.,
siokon,,small,
uini,,(Eastern Arawak) water.,
vuniabu,,(Western Arawak) water.,
wadili,,man,
