L2_orth,L2_ipa,L2_gloss,L2_etym
bakurí,,venison,
bonikro,,pig,
eželẽ,,deer,
kadašužé,,"negro, black person",
kelemés,,fire,
patarak,,jaguar,
pitirát,,monkey,
pititiɲga,,rat,
šẽšẽ,,bull,
