L2_orth,L2_ipa,L2_gloss,L2_etym
က,"/ka̰/, /ɡa̰/","Ka, the first letter of the Burmese alphabet, called",
က,"/ka̰/, /ɡa̰/","if, မိုးရွာက ― mui:rwaka. ― if it rains",
က,"/ka̰/, /ɡa̰/","indicates the subject of the sentence, a topic marker,",
က,"/ka̰/, /ɡa̰/","in, on (in reference to a point in time in the past),",
က,"/ka̰/, /ɡa̰/",to dance,
က,"/ka̰/, /ɡa̰/",(only used in compounds) fish,
က,"/ka̰/, /ɡa̰/","if, မိုးရွာက ― mui:rwaka. ― if it rains",
က,"/ka̰/, /ɡa̰/","indicates the subject of the sentence, a topic marker,",
က,"/ka̰/, /ɡa̰/","in, on (in reference to a point in time in the past),",
က,"/ka̰/, /ɡa̰/",to dance,
က,"/ka̰/, /ɡa̰/",(only used in compounds) fish,
က,"/ka̰/, /ɡa̰/","indicates the subject of the sentence, a topic marker,",
က,"/ka̰/, /ɡa̰/","in, on (in reference to a point in time in the past),",
က,"/ka̰/, /ɡa̰/",to dance,
က,"/ka̰/, /ɡa̰/",(only used in compounds) fish,
က,"/ka̰/, /ɡa̰/","in, on (in reference to a point in time in the past),",
က,"/ka̰/, /ɡa̰/",to dance,
က,"/ka̰/, /ɡa̰/",(only used in compounds) fish,
က,"/ka̰/, /ɡa̰/",to dance,
က,"/ka̰/, /ɡa̰/",(only used in compounds) fish,
က,"/ka̰/, /ɡa̰/",(only used in compounds) fish,
ကကုသန်,/ka̰kṵθàɴ/,"(Buddhism) Kakusandha, the 25th of 27 named Buddhas",
ကကုသန်ဘုရား,/ka̰kṵθàɴpʰəjá/,"(Buddhism) honorific form of Kakusandha, the 25th of",
ကကြီး,/ka̰d͡ʑí/,"name of the letter က, the first letter of the Myanmar",
ကက်စီနို,/kɛʔsìnò/,casino,casino
ကက်ပတိန်,/kɛʔpətèɪɴ/,captain.,captain
ကက်သလစ်,/kɛʔθəlɪʔ/,"(Christianity) Catholic, croquette",Catholic
ကချင်,/kət͡ɕʰɪ̀ɴ/,Kachin.,
ကချေသည်,/ka̰d͡ʑèðè/,dancer,
ကင်ဆာရောဂါ,/kɪ̀ɴsʰàjɔ́ɡà/,(medicine) cancer,
ကင်ညာ,/kɪ̀ɴɲà/,"Kenya
ကင်ညာနိုင်ငံ ― kangnyanuingngam ― Kenya (country)",
ကင်ပွန်း,"/kɪ̀ɴbʊ́ɴ/, /kɪ̀ɴmʊ́ɴ/","(botany) soap acacia, also known as shikakai (Acacia",
ကင်ဘာရာ,/kɪ̀ɴbàɹà/,"Canberra (the capital of Australia)
ကင်ဘာရာမြို့ ― kangbhara-mrui. ― Canberra (city)",
ကင်မရာ,/kɪ̀ɴməɹà/,camera (device for taking photographs),camera
ကင်မရွန်း,/kɪ̀ɴma̰ɹʊ́ɴ/,"Cameroon
ကင်မရွန်းနိုင်ငံ ― kangma.rwan:nuingngam ― Cameroon (country)",
ကင်း,/kɪ́ɴ/,"general term for centipede and scorpion, patrol; guard",
ကင်း,/kɪ́ɴ/,king (in a card game),king
ကင်း,/kɪ́ɴ/,king (in a card game),king
ကင်းခြေများ,/kɪ́ɴt͡ɕìmjá/,centipede,
ကင်းပုံ,/kɪ́ɴbòʊɴ/,tindora,
ကင်းမြီးကောက်,/kɪ́ɴmjíɡaʊʔ/,scorpion,
ကင်းမွန်,/kɪ́ɴmʊ̀ɴ/,cuttlefish,
ကစား,/ɡəzá/,to play (perform in a sport),
ကစားကွင်း,/ɡəzáɡwɪ́ɴ/,playground,
ကစားစရာ,/ɡəzázəjà/,"toy, plaything",
ကစားသမား,/ɡəsáðəmá/,gambler,
ကဆုန်,/kəsʰòʊɴ/,The second month of the traditional Burmese calendar.,
ကဆုန်လပြည့်နေ့,/kəsʰòʊɴla̰pjḭnḛ/,(Buddhism) Vesak,
ကညာ,/kəɲà/,young maiden,
ကညွတ်ရိုး,/kəɲʊʔjó/,asparagus shoots,
ကဏန်း,/ɡənáɴ/,crab,
ကဏ္ဍ,/kànda̰/,section,
ကတညုတ,/kətɪ̀ɴɲṵta̰/,gratitude,
ကတည်းက,/ɡədɛ́ɡa̰/,since (from (time)),
ကတိ,/ɡədḭ/,"promise, agreement",
ကတော့,/ɡədɔ̰/,"funnel, paper or leaf wrapper in shape of a cone",
ကတ်ကြေး,/kaʔt͡ɕí/,scissors,
ကတ်ကြေးကိုက်,/kaʔt͡ɕíkaɪʔ/,"Burmese fried rice noodles with bean sprouts, meat,",
