L2_orth,L2_ipa,L2_gloss,L2_etym
aapul,/ɑːpʊl/,apple; a round fruit which grows in temperate climates.,apple
aasirwaad,,blessing.,
aath,,eight,
aspataal,/əspətɑl/,hospital,
assii,,eighty,
athaarah,,eighteen,
baakas,/bɑːkəs/,"box; a rectangular container, used for storing things,",box
baarah,,twelve,
baat,,"talk, (colloquial) language",
baggii,/bəɡɡiː/,A horse drawn cart.,buggy
bareed,/bərɛːd/,bread,bread
bekaar,,"useless, bad",
belfut,/beːlfʊt/,breadfruit,breadfruit
belo,/beːloː/,work break,bell
bhagwaan,,god,
bhasa,,"language, Fiji Hindi ek bhasa hae.Fiji Hindi is a language.",
biin,/biːn/,"Vigna unguiculata subsp. sesquipedalis (snake bean,",bean
biis,,twenty,
bis,,twenty,
biskut,/bɪskʊt/,biscuit,biscuit
boil-karo,,Alternative spelling of boil karo,
botal,/boːt̪əl/,bottle,बोतल
bulu,/bʊlʊ/,blue,blue
bulut,/bʊlʊt/,bolt,bolt
burus,/bʊrʊs/,toothbrush,brush
chaak,/cɕəɑːk/,"chock, hinderance",chock
chaalis,,forty,
chaar,,four,
chaudah,,chaudah,
chhe,,six,
chirriya,,bird,
chuuha,,"mouse, rat",
darjan,,dozen,dozen
das,,ten,
des,,"country, India ek prachin des hae.India is an old country.",
diipuu,/diːpuː/,Where Indian indentured labourers were kept before,depot
dui,,two,
dunia,,world,
ek,,one,
faalaa,/fɑːlɑː/,fellow,fellow
faank,/fɑːnk/,garden fork,fork
falaawaa,/fəlɑːvɑː/,plough,plough
faraak,/fərɑːk/,dress,frock
filam,/fɪləm/,film,film
firii,/fɪriː/,"Not of bondage; free, Obtainable without payment; free",free
firiimaan,/fɪriːmɑːn/,A person who has completed his indenture.,freeman
garaund,/ɡərɔːnd/,A playing field.,ground
geet,/ɡɛːʈ/,paddock,gate
geng,/ɡeːnɡ/,Work gang,gang
gharr,,house,
gilaas,/ɡɪlɑːs/,"glass, tumbler, mirror",glass
giraas,/ɡɪrɑːs/,grass,grass
girmit,/ɡɪrmɪʈ/,indenture system,agreement
giro,,to fall,
gorment,/ɡoːrmeːnt/,government,government
grah,,planet,
gwaan,/ɡəwɑːn/,go on - used to shoo away animals.,go on
gyaarah,,eleven,
haafaa,/hɑːfɑː/,Half of the task allotted to a cane-cutting pair.,half
haamaa,/hɑːmɑː/,hammer,hammer
hajaar,,thousand,
ham,,"I (1st person singular personal pronoun), Ham khelegaa!I",
hedmaan,/heɪdmɑɪn/,foreman,headman
hutel,/hʊʈeːl/,hotel,hotel
India,,"India, Synonyms: Bharat, Hindustan",
ingin,/ɪnɡɪn/,"engine, locomotive",engine
itihaas,,"history (study of the past as a whole), history (the",
jaankari,,knowledge,
janasankhya,,population,
kaabij,/kɑːbɪj/,"Chinese cabbage, bok choy.",cabbage
kahaan,,where,
kaise,,"how, in what manner",
kampanii,/kəmpəniː/,The Colonial Sugar Refining Company based in Fiji,company
kantaap,/kəɲtɑːp/,cane top,cane top
kek,/keːk/,cake,cake
kharaab,,"bad, unfavourable",
khelo,,to play,
kichin,/kɪchɪn/,kitchen,kitchen
kulambar,/kʊləmbər/,overseer,count the number
kurbaal,/kʊrbɑːl/,crowbar,crowbar
laaesan,/ləeːsən/,licence,licence
laiin,/ləɪɳ/,Workers barracks.,line
lainamaan,/ləɪnəmɑɪn/,linesman,linesman
lef,/leːf/,left (left hand side),left
maachis,/mɑːcɕəɪs/,matches,matches
maarit,/mɑːrɪt/,(Civil) marriage.,marriage
maarkit,/mɑːrkɪt/,market,market
maastaa,/mɑːstɑː/,Male teacher.,master
mail,/maɪl/,mile,mile
masiin,/məsiːn/,machine,machine
memiyaa,/meːmɪyɑː/,European woman,ma'am
minit,/mɪnɪt/,minute (unit of time),minute
motar,/moːʈər/,car,motor
naam,,name,
nabbe,,ninety,
nau,,nine,
niilaa,/niːlɑː/,nail,nail
paanch,,five,
paani,,water,
pachaas,,fifty,
painap,/pɛːnəp/,pineapple,pineapple
palet,/pəleːʈ/,plate,plate
pandrah,,fifteen,
paraakaa,/pəɽɑːkɑː/,firecracker,
ponii,/poːniː/,short,pony
puusi,/puːsɪ/,cat,pussy
puusii,/puːsiː/,cat,pussy
rasiid,/rəsiːd/,receipt,
rum,/ruːm/,room,room
saakis,/sɑːkɪs/,"movies, film",circus
saat,,seven,
saath,,sixty,
sabbal,/səbbəl/,shovel,shovel
sadasya,,"member, user",
sat,/səʈ/,shirt,shirt
satrah,,seventeen,
sattar,,seventy,
sau,,hundred,
sher,,lion,
simit,/sɪmɪt/,cement,cement
sipi,/sɪpɪ/,spade,spade
sorah,,sixteen,
sukhlaai,/sʊkʰəlɑːiː/,To replace dead plants,supply
taas,/tɑːs/,task,task
tamaakuu,/t̪əmɑːkuː/,tobacco,
tamaatar,/ʈəmɑːʈər/,tomato,tomato
tanki,/ʈənkiː/,water tank,
taul,/tɔːl/,towel,towel
terah,,thirteen,
thorra,,"some, few (a small amount)",
thorra,,"a little, shows politeness",
tichaa,/tɪcɕəɑː/,Female teacher.,teacher
tiin,,three,
tiis,,thirty,
tiisra,,third,
unniis,,nineteen,
uutoo,/uːtoː/,"The large round fruit of the evergreen tree, Artocarpus",
vyakaran,,grammar (the rules underlying the structure of language),
