L2_orth,L2_ipa,L2_gloss,L2_etym
उंदु,,"down
किताब उंदु पोड़ि ग्याई।kitāb undu poṛi gyāī.Book is fallen down.",
उंदु,,"on
मे उंदु न पोड़िदीme undu na poṛidīDon't fall on me.",
कख,,(interrogative) where?,
कज्यांण,,woman,
कपाळ,,"head, Synonym: मुंड (muṇḍ)",
करणु,,to do,
कल्यो,,breakfast,
किताब,/kɪˈtɑb/,book,
खाणु,,to eat,
गरु,,heavy,
गर्रु,,heavy,
गाड़ि,/ˈɡɑɽɪ/,vehicle,
घंटा,,hour,
चल,/ˈt͡ʃəl/,(intransitive) to go,
चलौ,/t͡ʃəˈlɔ/,"(transitive) to move, (causative) to cause to move",
छुट,/ˈt͡ʃʰʊʈ/,(intransitive) to leave,
छै,,"six
छै बजि ― chai baji ― six o'clock",
जा,/ˈd͡ʒɑ/,"(intransitive) to go, (auxiliary) Used to mark that",
जोन,,the moon,
डाळु,,tree,
तांउ,,you,
तु,/ˈtʊ/,"thou, you (singular)",
तुम,/ˈtʊm/,"ye, you (plural)",
तू,,you,
त्यारु,,"genitive of तांउ (tā̃u); your
त्यारु नाम की छ?tyāru nām kī cha?What is your name?",
नाक,,nose,
न्याड़,,near,
पाणि,,water,
फिर,,then,
बाच,/ˈbɑt͡ʃ/,"speech, voice",
बुबा,,"father, dad",
ब्वे,,"mother, mom
Synonym: माँ (mā̃)",
मथि,,"on to, किताबमथि किताब च।kitābmathi kitāb ca.There is",
मा,,"have
मेमा यअक किताब न्ही च।memā yaak kitāb nhī ca.I don't have a book.",
माथो,,forehead,
मि,/ˈmɪ/,I,
मुंड,,"head, Synonym: कपाळ (kapāḷ)",
मुख,,"mouth, face",
मुखड़ी,,face,
यक,,one,
रातो,,red,
रिख,,a bear,
लटुला,,hair (of the head),
वु,,"he, she, it (far reference)",
सु,,"he, she",
सुबेर,,in the morning,
हम,/ˈhəm/,we,
हाथ,,hand,
