L2_orth,L2_ipa,L2_gloss,L2_etym
ܐܘܪܝܦܝ,,Europe,
ܐܘܪܫܠܡܝ,,Jerusalemite,
ܐܝܣܪܐܝܠ,[īsːraːʔīl],Israel (a country in Asia; official name: State of,
ܐܝܣܪܐܝܠ,[īsːraːʔīl],"Israel (the Hebrew patriarch Jacob), Genesis 32:28,",
ܐܝܬܠܝܐ,[īːtˤaːlja],Italy (a country in Europe; official name: Italian,
ܐܢܩܪܐ,,Ankara (a city in Turkey),
ܐܦܪܝܩܐ,,Africa,
ܐܬܘܪ,[aːtur],"Assyria, A Semitic Akkadian kingdom, extant as a nation-state",
ܒܪܟ,,"to kneel, to lie down (as an animal)",
ܒܪܟ,,"to bless, hallow, (of a priest) to marry, perform a",
ܒܪܟ,,"to bless, hallow, (of a priest) to marry, perform a",
ܚܘܘܐ,[ˈxuː.wä],"snake, serpent, (medicine) pediculosis",
ܚܢܓܠܘܣܐ,,"mandrake (herb and fruit), Synonym: ܝܒܪܘܚܐ‎",
ܠܘܙܐ,,"thin, lean, emaciated",
ܠܘܫܐ,,"a flap of thin bread about 50 centimeters long, lavash",
ܡܝܫ,,"fog, mist, Synonyms: ܠܗܓܐ‎, ܥܪܦܠܐ‎, ܥܝܡܐ‎",
ܣܝܦܐ,[ˈsajfo],"The genocide of Assyrians by the Ottoman Empire, lasting",
ܣܡܘܩܐ,[smʊːqa],red,
ܣܡܘܩܐ,[smʊːqa],red (color),
ܦܐܬܠܓܢ,,"eggplant, aubergine",
ܦܘܪܬܩܠܐ,[pʊrt.qala],orange,
ܦܘܪܬܩܠܐ,[pʊrt.qala],"orange (fruit), orange (color)",
ܦܪܬܘܟ,,"rush, bulrush, reed, (collectively) reeds",
