L2_orth,L2_ipa,L2_gloss,L2_etym
baṅ,/bàŋ/,"iroko (Milicia excelsa, syn. Chlorophora excelsa)",
bobanga,/bòbànɡà/,"kola tree (Cola acuminata)[1]
Meronym: (nut) dibanga",
bokonda,/bòkòndá/,"African nutmeg (Pycnanthus angolensis, syn. P. kombo[1])",
bolongi,/bòlónɡì/,"building[1], Synonym: ndabo",
bombala,/bòmbálà/,West African velvet tamarind (Dialium guineense)[1],
bongo̱si,/bònɡɔ̀sí/,"red ironwood, meni oil tree (Lophira alata)[3]",
bose̱nge̱,/bòsɛ́ŋɡɛ̀/,"umbrella tree (Musanga cecropioides, syn. M. smithii)",
bosusu,/bòsúsù/,"utile, sapele mahogany, Budongo heavy mahogany, feather sapele (Entandrophragma utile)[1]",
bwele,/bwèlè/,tree[2],
dikube,/dìkúbè/,"banana (Musa × paradisiaca, syn. M. × sapientum[1])",
eboko,/èbókò/,court or yard formed by various houses that surround,
madíbá,,water,
mulema,/mùlémà/,heart[1],
ndabo,/ndábò/,house[1],
njabi,/nd͡ʑàbì/,moabi (Baillonella toxisperma)[1],
yolo,/jòlò/,scorpion,
yungu,/jùŋɡù/,"mosquito, gnat",
