L2_orth,L2_ipa,L2_gloss,L2_etym
amaradekangeng,,"democracy, freedom",
ambo,,father,
arua,,eight,
aseng,/asəŋ/,name,
asera,,nine,
asu,,dog (animal),
awaŋ,,north,
baja,,tomorrow,
bale,,fish,
belérang,,sulfur (element),
bessi,,"(physics, chemistry, metallurgy) iron (element)",
bicara,,language,
bicara,,talk,
bola,,house,
ceddi,,one,
dua,,two,
dégaga,,none,
ellong,/əlːoŋ/,neck,
esso,/əsːo/,day,
ina,,"mother (female (human) who parents a child, gives birth",
kudara,,green,
lakkai,,husband,
lapa,,lava,
lappa,,joint,
ma-pute,,white (bright and colourless),
ma-pute,,white (colour),
-mi,,"only
tellumi panésaï
there are only three things that determine it",
mi,,"ᨆᨗ: which means only, e.g. ᨉᨘᨕᨆᨗ /duaːmi/ means only two.",
paddoangeng,/paddoaŋəŋ/,prayers,
seddi,,one,
tana,,"land, soil, country",
tollolang,/tollolaŋ/,thief,
uae,,(Soppeng) water,
uleng,/uləŋ/,moon; month,
ulle,,"can (to be able), can (may), may (have permission to)",
utu,,louse (insect),
wae,,water (clear liquid H₂O),
wessa,,"big (of a great size), big (adult)",
ᨀᨆᨗᨔᨗ,/kɑmɪːsɪ/,the fifth day of the week; Thursday,
ᨄᨉᨚᨕᨂᨛ,,prayers,
ᨄᨒᨚᨈᨑ,/paʔlontaraʔ/,"A person who is an expert on Lontara (the manuscript,",
ᨄᨗᨈᨘ,,seven,
ᨅᨗᨌᨑ,,language,
ᨅᨗᨌᨑ,,to talk,
ᨆᨌ,,clever,
ᨆᨌ,,"to know, to understand",
ᨆᨑᨙᨉᨀ,,free (clarification of this definition is needed),
ᨉᨘᨓ,/dʊa/,two,
ᨍᨘᨆ,/jumɑ/,the sixth day of the week; Friday,
ᨒᨄ,,lapa: lava,
ᨒᨚᨈᨑ,/lontaraʔ/,"the Buginese holy book., the Lontara script used to",
ᨓᨕᨙ,,water (clear liquid H₂O),
ᨔᨈᨘ,/sɑtuŋ/,the seventh day of the week; Saturday,
ᨔᨒᨔ,/sɑlɑːsɑ/,the third day of the week; Tuesday,
ᨕᨆᨑᨙᨉᨀᨂᨛ,/amaradekaŋəŋ/,"democracy, freedom",
ᨕᨑᨅ,/ɑrɑːbɑ/,the fourth day of the week; Wednesday,
ᨕᨔᨘ,,dog (animal),
ᨕᨔᨙ,,Lontara spelling of ase (“rice plant”),
ᨕᨗᨊ,,"mother (female (human) who parents a child, gives birth",
ᨕᨙᨔᨙᨊᨙ,/eseneŋ/,the second day of the week; Monday,
