L2_orth,L2_ipa,L2_gloss,L2_etym
baiß,,white,
boiz,,Alternative form of weiz (“wheat”),
boßər,,"water, Biə wriə ischt au̇f schians diərndle.  […] ",
bàsser,,Alternative form of boßər,
diərndle,,"young girl, maiden, Biə wriə ischt au̇f schians diərndle.",Dirndl
gazn,,"to wade, especially through snow, i gas ― I wade",
griən,,green,
hiar,,"lord, sir, gentleman",
himml,,heaven,
Khərbot,,Croat,
košarə,,a basket,
penə,,foam,
pfaffər,,pepper,
pobołłitsə,,a sort of strudel-like cake traditionally baked by,
praün,,brown,
púttər,,butter,
rösch,,horse,
tsúkh,,train (locomotive),
vúəs,,foot,
weiz,,wheat,
žeap,,pocket,
