L2_orth,L2_ipa,L2_gloss,L2_etym
aamoo,,bee,
-ihkân,,nominalizer used to indicate artificial or pretend nouns,
kakwa,,porcupine,
kisiskâciwani-sîpiy,,swift flowing river,
kâkwa,,porcupine,
makusue,,Obsolete spelling of mikisiw,
mikisiw,,eagle,
miskan,,bone,
naki,,stop,
naki,,to stop,
oskinîkiskwêw,/ˌoskiˈniːkiˌskweːw/,young woman,
peepee,,bird,
peyak,,one,
sawan,,plains,
Settee,,Settee: A  surname​.,
sîpiy,,river,
wikowin,,house,
êyihkwêw,,"a male-bodied trans-, bi- or third-gender person; two-spirit",
ᐁᔨᐦᑵᐤ,,Alternative form of êyihkwêw,
-ᐃᐦᑳᐣ,,(western Cree spelling) nominalizer used to indicate artificial or pretend nouns,
-ᐃᐦᑳᓐ,,(eastern Cree spelling) nominalizer used to indicate artificial or pretend nouns,
ᐊᐢᐹᐏᑲᓀᐦᐃᑲᐣ,,saddle blanket,
ᐊᐱᑕᐘᐣ,,Wednesday,
ᐊᓄᑭᐃᑶᑭᑲ,,Monday,
ᐊᔦᒥᐅᑭᔨᑲ,,Sunday,
ᐋᒨ,,bee,
ᐎᑯᐎᓐ,,house,
ᐏᑯᐏᐣ,,house,
ᐙᐸᔅᒄ,,polar bear,
ᐯᔭᐠ,,one,
ᐯᔭᒃ,,one,
ᐱᔔ,,lynx,
ᐴᔒ,,cat,pussy
ᐸᔉᐙᐎᒧᐢᑐᐢ,,Plains bison,
ᐸᔦᔱᑲᓂᑭᔨᑲ,,Friday,
ᑭᒋᐊᐱᑕᐘᐣ,,Thursday,
ᑭᒋᐊᓄᑭᐃᑶᑭᑲ,,Tuesday,
ᑮᐦᑿᐦᐋᐦᑫᐤ,,wolverine,
-ᑲᐣ,,instrument,
ᑲᑿ,,porcupine,
ᑳᐦᑳᒎ,,crow,
ᒥᐢᑲᐣ,,bone,
ᒥᑭᓯᐤ,,eagle,
ᒥᓂᔥᑎᒄ,,island,
ᒥᔅᑲᓐ,,bone,
ᒨᐦᑯᒫᓐ,,knife,
ᒪᐢᑭᒧᐟ,,"bag, sack",
ᒪᑎᓇᐅᑶᔨᑲ,,Saturday,
ᒪᔉᐗ,,bear,
ᒪᕁᐁᓰᐢ,,fox,
ᓂᔅᒃ,,Canada goose,
ᓃᐲᔾ,,water,
ᓇᑭ,,stop,
ᓇᑭ,,to stop,
ᓰᐱᔾ,,river,
ᓰᐱᕀ,,river,
ᓴᐗᓐ,,plains,
ᓴᐘᐣ,,plains,
