L2_orth,L2_ipa,L2_gloss,L2_etym
A,,"The first letter of the Chachi alphabet, written in the Latin script.",
akara,,macaw (clarification of this definition is needed),
akara,,cooked,
akara,,cooked,
bishu,,shrimp,
cucha,,Obsolete spelling of kucha,
huaacu,,Obsolete spelling of waaku,
huallapa,,Obsolete spelling of wallapa,
jala,,wasp,
kaapinderu,,"carpenter, woodpecker",
kiika,,paper,
kucha,,dog,
kuča,,"dog
kuča-ʔ panda — the dog's food",
llullu,,flower,
napipu,,egg,
panda,,banana,
pi,,water,
quiica,,Obsolete spelling of kiika,
waaku,,fishing net,
wagara,,cow,
wallapa,,chicken,
washu,,monkey,
