L2_orth,L2_ipa,L2_gloss,L2_etym
caapueyano,,twin,
cuaja,,swimmer,
cushau,,"foam, froth",
jiyocua,,rope,
maaji,,woman,
maanu,,group,
maca,,stick,
mashaaseca,,drunkard,
mohuaca,,water,
moo,,river,
morejaca,,yucca,
mueruu,,machete,
mueya,,child,
naana,,tree,
naarajotaja,,medicine,
naasu,,mosquito,
naca,,head,
nacaco,,"cranium, skull",
nacaque,,"hat, cap",
nacuhua,,woodland,
nesu,,wing,
nohuaseca,,thief,
poonijiojua,,worker,
puernu,,fear,
pueyano,,person,
rijia,,star,
saaco,,"corn, maize",
saajia,,stone,
samaru,,demon,
sapitiaaja,,fish,
shiyojua,,bird,
shiyonu,,muscle,
shu,,meat,
susunu,,moth,
taraajenu,,sadness,
tia,,house,
