L2_orth,L2_ipa,L2_gloss,L2_etym
เʼงีย,/ˀŋia̯/,eye.,
ʼนะ,/ˀnaʔ/,sour.,
ʼมา-อุ,/ˀmawˀ/,rope; string.,
ʼมา-อู,/ˀmaw/,axe.,
เʼมิก,/ˀmək/,to cough.,
แʼม,/ˀmɛ/,saliva.,
โʼมะ,/ˀmoʔ/,rope; string.,
กรัจ,/krac/,fast.,
กรา,/kra/,to hunt (for animal).,
กลัจ,/klac/,fast.,
กวง,/kua̯ŋ/,to dig.,
กอก,/kɔk/,to shout.,
กอฺ,/kɒ/,hard; stiff.,
กเอ-อูฮ,/k.ʔew̥/,yesterday.,
กะ,/kaʔ/,fish.,
กัก,/kak/,branch.,
กัญ,/kaɲ/,head.,
กัด,/kat/,thorn.,
กัม,/kam/,rice husk.,
กัว,/kua̯/,ten.,
กา-อือ,/kaɨ̯/,wind.,
กา-อู,/kaw/,wind.,
กิฮ,/kih/,salt.,
กี-เอิด,/kiə̯t/,to bite.,
กึด,/kɨt/,to think.,
กึด,/kɨt/,to be born.,
กึด,/kɨt/,to be born.,
กู-เอิน,/kuə̯n/,child (descendant).,
เก-อู,/kew/,wind.,
เก-อูฮ,/kew̥/,to cook (rice).,
เกฮ,/keh/,to give birth.,
เกือง,/kɨa̯ŋ/,mouse; rat.,
เกือฮ,/kɨa̯h/,to give.,
โกก,/kok/,to eat (food other than rice).,
ครัก,/kʰrak/,water buffalo.,
คลัก,/kʰlak/,water buffalo.,
คีทอ-อี,/kʰi.tʰɔj/,dirty.,
คุด,/kʰut/,to shave.,
เครฮ,/kʰreh/,bear (mammal).,
เครีย,/kʰria̯/,gold.,
เคลฮ,/kʰleh/,bear (mammal).,
เคลีย,/kʰlia̯/,gold.,
เคะ,/kʰeʔ/,firewood.,
เคะ,/kʰeʔ/,moon.,
เคะ,/kʰeʔ/,moon.,
เคียบ,/kʰia̯p/,narrow.,
โคระ,/kʰroʔ/,new.,
โคละ,/kʰloʔ/,new.,
โคะ,/kʰoʔ/,tree.,
ฆ̱อ,/ᵑɡɔ/,back (of a body).,
ฆ̱ับ,/ᵑɡap/,chin.,
ฆ̱า-อูง,/ᵑɡau̯ŋ/,shin.,
โฆ̱ง,/ᵑɡoŋ/,shin.,
งอ,/ŋɔ/,fire.,
งอง,/ŋɔŋ/,knee.,
งา-อูง,/ŋau̯ŋ/,knee.,
จวง,/cua̯ŋ/,foot.,
จอ,/cɔ/,slow.,
จะ,/caʔ/,ashes.,
จัก,/cak/,deer.,
จัก,/cak/,blind.,
จัก,/cak/,blind.,
จึง,/cɨŋ/,to sew.,
จุดวู,/cut.wu/,mist; fog.,
จุบเจียบ,/cup.cia̯p/,to wink.,
เจียน,/cia̯n/,heavy.,
โจง,/coŋ/,to stand.,
ชา-อุ,/cʰawˀ/,to sell.,
โชะ,/cʰoʔ/,to sell.,
ซเกิญ,/s.kəɲ/,ginger.,
ซงา-อิ,/s.ŋajˀ/,sun.,
ซปะ,/s.paʔ/,cheek (on face).,
ซมา,/s.ma/,to plant.,
ซอง,/sɔŋ/,bitter.,
ซเอฮ,/s.ʔeh/,tomorrow.,
เซะ,/seʔ/,head louse.,
แซ-อือ,/sɛɨ̯/,straight.,
โซงะ,/so.ŋaʔ/,to itch.,
โซจ,/soc/,to whistle.,
ฌวง,/ʄua̯ŋ/,village.,
ฌุจ,/ʄuc/,to be drunk.,
เฌือ,/ʄɨa̯/,medicine.,
เฌือม,/ʄɨa̯m/,to cry; to weep.,
ญับ,/ɲap/,to cut (hair).,
ญี-เอิง,/ɲiə̯ŋ/,spiderweb.,
ญุ,/ɲuʔ/,to push.,
ญุง,/ɲuŋ/,mosquito.,
เญะ,/ɲeʔ/,needle.,
เญือฮ,/ɲɨa̯h/,to smile.,
เญือะ,/ɲɨa̯ʔ/,house.,
เญือะ,/ɲɨa̯ʔ/,to marry.,
เญือะ,/ɲɨa̯ʔ/,to marry.,
โญม,/ɲom/,to dye.,
ด̱า,/ⁿda/,water-leech.,
ด̱าอติก,/ⁿda.ʔ.tik/,to fight.,
ด̱ี,/ⁿdi/,to buy.,
ดอ,/ɗɔ/,to tell; to inform.,
ดอ-อีฮ,/ɗɔj̊/,finger.,
ดา-อุ,/ɗawˀ/,deep.,
แด,/ɗɛ/,forehead.,
แดม,/ɗɛm/,termite mound.,
โดะ,/ɗoʔ/,deep.,
ตลา-อี,/t.laj/,plate; dish.,
ตอง,/tɔŋ/,cooking pot.,
ตอฺ,/tɒ/,to run.,
ตอฺง,/tɒŋ/,to burn (something).,
ตัก,/tak/,tongue.,
ตา-อีฮ,/taj̊/,mushroom.,
ตี-เออ,/tiə̯/,flower.,
ตี-เอิน,/tiə̯n/,candle.,
ตู,/tu/,intestines.,
เต,/te/,arrow.,
เต-อีฮ,/tej̊/,to kick.,
เตะ,/teʔ/,one.,
เตียะ,/tia̯ʔ/,small.,
เตือ,/tɨa̯/,duck (bird).,
เตือก,/tɨa̯k/,palm (of a hand).,
แต,/tɛ/,sweet.,
โต,/to/,shallow.,
โตม,,liver.,
โตม,,floor.,
โตม,,floor.,
ทอ,/tʰɔ/,that (not this).,
เทิก,/tʰək/,to spit (e.g. saliva).,
นอง,/nɔŋ/,seed.,
นักเนิง,/nak.nəŋ/,jackfruit.,
นา-อืม,/naɨ̯m/,urine.,
นา-อูม,/nau̯m/,urine.,
เนม,/nem/,urine.,
แนม,/nɛm/,year.,
แนมเบ̱ระ,/nɛm.ᵐbreʔ/,thunder.,
แนมเบ̱ละ,/nɛm.ᵐbleʔ/,thunder.,
บ̱วก,/ᵐbua̯k/,to stab.,
บ̱ี-เออ,/ᵐbiə̯/,to forget.,
บักงอ,/ɓak.ŋɔ/,earthworm.,
บุ̱งบ̱ัง,/ᵐbuŋ.ᵐbaŋ/,butterfly.,
เบ̱ริก,/ᵐbrək/,to swallow.,
เบ̱ลิก,/ᵐblək/,to swallow.,
เบ̱ิญ,/ᵐbəɲ/,mud.,
เบ̱ียอา-อืม,/ᵐbia̯.ʔaɨ̯m/,cloud.,
เบ̱ียอา-อูม,/ᵐbia̯.ʔau̯m/,cloud.,
เบ-อู,/ɓew/,round (shape).,
เบิก,/ɓək/,mortar (vessel).,
แบ̱ญ,/ᵐbɛɲ/,mud.,
