L2_orth,L2_ipa,L2_gloss,L2_etym
adlaw,,sun,
adutong,,(anatomy) nipple,
ako,,I (first-person singular pronoun),
ambo,,mouse; rat,
an-om,,six,
anay,,termite,
ap-at,,four,
arik-ik,,dandruff,
bag-ang,,(anatomy) molar tooth,
baka,,cow,
baktin,,pig; hog,
bal-ong,,well,
bangkaw,,"spear; harpoon (for hunting, killing animals)",
baro,,clothes,
batag,,banana,
bayay,,house; home,
bituon,,star,
buhok,,(anatomy) hair,
bungo,,(anatomy) skull,
bunsor,,anthill; termite mound,
busay,,waterfall,
buslo,,(anatomy) penis,
buyan,,moon,
damot,,(anatomy) hand; arm,
gab-i,,evening; night,
gadya,,(angry) dog,
gatas,,milk,
gatos,,hundred,
gudom,,ant,
gunting,,scissors,
hagran,,door,
hawong,,"(anatomy) face, appearance of something, shade; shadow",
igot,,(anatomy) buttocks; rump,
ihi,,urine; pee,
ilong,,(anatomy) nose,
insulip,,tomorrow,
iro,,dog,
isag,,later today,
isi,,spear,
isra,,fish,
itahapon,,yesterday,
kamayingking,,(anatomy) little finger or little toe,
kambing,,goat (animal),
kilay,,(anatomy) eyebrow; brow,
kuko,,(anatomy) nail (on fingers and toes),
kuyati,,tapeworm,
lansang,,nail (metal pin),
libo,,thousand,
lihim,,secret,
lihim,,transparent,
lima,,five,
maaslom,,sour,
mahaba,,long,
mangga,,mango,
manok,,chicken,
mansanas,,apple,
mata,,eye (organ),
miming,,kitten,
namok,,mosquito,
nanay,,mother,
ngayan,,name,
ngisi,,(anatomy) tooth,
nidog,,coconut,
pabo,,turkey,
padong,,umbrella,
pagkaon,,food,
paka,,frog,
panot,,bald,
pantinga,,toothpick,
papel,,"paper, role; responsibility",
pating,,shark,
pilok,,(anatomy) eyelash,
pito,,seven,
prutas,,fruit,
puki,,"(anatomy, euphemistic) vagina",
pusit,,squid,
pusit,,young,
puso,,(anatomy) brain,
pusor,,(anatomy) navel,
rahon,,leaf,
rila,,(anatomy) tongue,
rit-ag,,trap for animals,
rughan,,(anatomy) chest,
rugo,,(anatomy) blood,
ruha,,two,
sagnat,,fever,
sampuyo,,ten,
sidam,,nine,
siki,,foot; leg,
sungi,,harelip,
suso,,(anatomy) breast; teat; udder,
suyasob,,(medicine) chicken pox,
talinga,,ear,
tatlo,,three,
tawo,,man; human being,
tubi,,water,
tuhor,,(anatomy) knee,
uning,,cat,
usa,,one,
utok,,(anatomy) brain,
utot,,fart; flatulence,
uyor,,worm; maggot,
wayo,,eight,
yabti,,mousetrap,
yangaw,,fly (insect),
yaway,,(anatomy) saliva,
yayog,,pig's food,
