L2_orth,L2_ipa,L2_gloss,L2_etym
अँउँसर्,,occasion,
अँउलो,,finger,
अङ्गूर,,grape,
अनणा,,intestine,
अन्धोपन,,blindness,
अम्राड़ि,,a grove or jungle of mango trees,
अर्ना,,wild water buffalo,
असिना,,hailstone,
आँखो,,eye,
आँप,,mango,
आगो,,fire,
आदो,,ginger,
कच्यार,,mud,
कन्पुडो,,cheek,
कफलानि,,a grove or jungle of bayberry (kaphal) trees,
कल्ज्यो,,liver,
काफल,,"bayberry, kaphal",
कीड़ाइन्,,the smell of burning hair or wool,
कुर्जो,,"mugwort, Artemisia vulgaris",
केला,,banana,
क्रोएसिया,,Croatia,
गाई,,cow,
गाज्जो,,hay,
गाड,,river,
चम्मच,,spoon,
चलचित्र,,movie,
चुर्राइन्,,the stench of urine,
चेली,,daughter,
चेलो,,son,
छला,,skin,
जोडो,,louse,
डब्या,,box,
डाडा,,achar,
तमाख,,tobacco,
तापक्रम,,temperature,
तारो,,star,
दार,,door,
नानो,,"small, little",
नुनिलो,,"salty, saline",
पनपता,,kidney,
पन्ना,,"page, paper, sheet",
पात,,leaf,
पानी,,water,
पारो,,pot for curdling milk,
पुछण,,anus,
फुर्,,foreskin,
फेस्स्वा,,lung,
फोलो,,a large earthenware water pot,
बकलो,,"thick, dense",
बल्मुडो,,half-burned wood,
बहलो,,nightmare,
बाकोरो,,goat,
बादल,,cloud,
बासा,,evening,
बिल्लो,,cat,
बेलि,,yesterday,
बौजु,,sister-in-law,
बौला,,"crazy, insane",
मद्दत,,"help, assistance",
मुण्डो,,head,
रे,,and,
लाभदायी,,beneficial,
वाफ,,"steam, vapor",
साँपडो,,banana leaf,
सौन्दर्य,,beauty,
स्वास्थ्य,,"health, well-being",
हड,,body,
हडप्या,,pot for storing butter,
हाआण,,bone,
हावापानी,,climate,
हियो,,heart,
