L2_orth,L2_ipa,L2_gloss,L2_etym
aachi’a,,"property (food, trees, ground, etc.)",
achaha,,branch where birds sit,
achichimo,,itchy,
ahaja,,yam,
ahesa,,larger portion of a bunch of bananas,
ahija,,burden; difficulties,
ahinimo,,heavy,
ahini’ora,,flying fox,
ahua,,ball (made from dry banana leaves),
ahura,,waterfall,
airia,,adze,
ajara,,sand,
ajiaka,,cane,
akarekara,,crosswise,
akisia,,handkerchief,
amo,,father,
amua,,odor; scent; fragrance,
amuna,,widow; widower,
anaka,,a type of lizard,
ana’ina,,(anatomy) left hand,
anesura,,owner,
ane’ura,,honey,
anikuroa,,handcuffs,
anuaka,,rainbow,
anuama,,branch,
anumejuora,,troublemaker; rascal,
apasoa,,pimple,
apeni’ora,,millipede (big),
apiruna,,backyard,
apopa,,treebark worn by women,
ara,,house; building,
arihunina,,(anatomy) middle finger,
arisi,,always,
arutora,,backyard,
asia,,scabies,
asisa’ina,,shaman,
ataa,,(anatomy) ear,
atahura,,roof,
atavaraha,,back of one's ear,
atoka,,(anatomy) knee,
atua,,sago,
avava,,thin,
a’acha,,wild betel nut,
baketa,,bucket; pail,
birotia,,belt,
bomua,,bomb,
buka,,book,
burutua,,bullet,
butia,,shoe; boot,
butorua,,bottle,
chahata,,(anatomy) clavicle,
chera,,saliva,
chinuma,,roots,
chiri,,chili pepper,
chuapa,,wild duck,
earoa,,grave,
eja,,nose ornament,
erikofita,,helicopter,
etara,,bachelor; unmarried man,
faragi,,flag,
feva,,bow (tool),
fike,,chewing gum,
firini,,airplane,
haha,,(anatomy) body,
hahoma,,goosebump,
hainihoa,,pineapple,
hairia,,file (for sharpening knives or axes),
haisi,,(anatomy) fist,
haraja,,coconut,
harava,,flour,
hareha,,hill,
heha,,paper,
kutitia,,caterpillar,
maha,,pig,
mamaha,,innocent,
marisi,,always,
marora,,bamboo,
masapa,,moon,
matiho,,sticky,
mina,,size,
minikia,,plate,
minuaka,,rocky,
miroki,,milk,
misa,,salt,
misipa,,(anatomy) navel,
momora,,(anatomy) foot,
mukuapa,,millipede,
muna,,stone,
musa,,(anatomy) breast,
mutubaikia,,motorbike,
mutumutua,,island,
nahara,,mountain range,
naka,,enemy,
nakoha,,(anatomy) molar,
namikia,,boss,
nana,,war,
napasina,,married man,
neha,,rain,
nia,,(anatomy) eye,
niari,,tomorrow,
niha,,shade,
nitirua,,needle,
nitui,,day after tomorrow,
niura,,(anatomy) face,
noa,,(anatomy) cheek,
noha,,taro,
nuamuka,,neckbone,
nupura,,hornbill,
ohoma,,parent,
ojino,,sweetheart; darling; honey,
onecha,,necklace,
oneonea,,onion,
opaja,,(anatomy) tooth,
paia,,pocketknife,
panesia,,bandage,
paraimisia,,airplane; aircraft,
parakisi,,blanket,
pijuaha,,walking stick,
pimejo,,plant,
pinapi,,bad odor,
piraka,,meat; flesh,
piropa,,perspiration,
pirumanaa,,drill,
pitopitoa,,button,
pua,,edible bamboo shoots,
pupuaka,,Jew's harp,
pusia,,cat,
putata,,spider,
raini,,clothesline,
rejuroa,,radio,
richa,,saliva,
saa,,tide,
saina,,mud,
saja,,cockatoo,
samaa,,easy; not difficult,
sana,,mushroom,
sanoa,,(anatomy) jaw,
sapa,,bubble; foam,
sapamutia,,warts,
sapesapea,,tree kangaroo,
sarera,,bamboo (small),
senia,,chain,
siaasa,,bean,
siara,,betel nut,
siasa,,steps,
sihorua,,lemon,
sihunia,,spoon,
sima,,needle (usually made from flying fox bone),
simarita,,betel nut juice; betel nut liquid,
simira,,earthworm,
sinara,,flower,
sipara,,cucumber,
sipia,,sheep,
sireha,,(anatomy) shoulder,
sirevisa,,(anatomy) shoulder blade,
siria,,ant,
sirura,,bone marrow,
sivata,,leftover; scrap,
soa,,worm (edible),
sohana,,wallaby,
tainimoa,,mosquito net,
tapara,,snake,
tatemua,,stool (seat),
taupa,,axe,
tea,,feces; excrement,
tipura,,prison; jail,
tiria,,cockroach,
tiruhuna,,replacement,
tisa,,teacher,
toa,,water,
toata,,bamboo container (for water),
toreva,,driver (of a vehicle),
tosisivura,,dragonfly,
totupana,,water leech,
tovaria,,comb,
tureturea,,typewriter,
turipa,,mango,
turipua,,(anatomy) heart,
uatitia,,somersault,
uchuha,,nasal secretion,
uha,,hole,
uka,,bird,
umora,,(anatomy) foot,
unecha,,beads,
uneunea,,onion,
upia,,wedge,
upuara,,bird trap,
uriuriha,,(anatomy) hip bone,
urunama,,end of the village,
usesa,,a type of rat,
usiha,,mushroom,
utira,,smell of burnt fur,
vahia,,shame,
vajaka,,a type of yam,
vajua,,(anatomy) vagina,
variapata,,(anatomy) bone in the forehead,
vea,,sun,
vena,,fire,
vera,,fence,
vina,,"tail (of birds, fishes, animals, etc.)",
virisia,,mourning song,
vuaka,,(anatomy) fingernail,
vuana,,(anatomy) lap,
vumatia,,bamboo shoots,
’achapa,,eel,
’achia,,mouse,
’achimina,,water rat,
’ajani,,tin,
’ajataka,,riverbank,
’ajuha,,uncle,
’anata,,grasshopper,
’apa,,(anatomy) buttocks,
’apaja,,daughter,
’araha,,forked branch,
’aunua,,earrings,
