L2_orth,L2_ipa,L2_gloss,L2_etym
a'lotsi'ta,,"near, nearby",
a'mas̈huupi,,straw mat,
a'pujki,,cocoa,
a'soowa,,edge,
a'ti,,"we, us",
achwayi,,sluggish,
ajkeloki,,heart,
ajkochi,,"house, home",
ajkolo,,scorpion,
ajpaya,,papaya,
ajsi,,tooth,
ajtakli,,flute,
ajtini,,road,
akachelo'ta,,truth,
akachelo'ta,,true,
aki's̈ho,,"cane, stick",
akumawa,,boa (constrictor),
ala'ye,,that,
alampre,,wire,
alansha,,orange (fruit),
alijkwa'takochi,,fever,
almelone,,starch,
alyos,,goodbye,
ame,,"axe, hatchet",
amejkisi,,needle,
ameko,,friend,
amesheta,,knife,
ana'shana,,here,
ana'shanaye,,"anybody, anyone, somebody, someone",
ana'ye,,this,
anaskajneye,,"anything, something",
apejta,,sardine,
ashkololi,,arrow,
ashpijka'chachi,,whip,
ashtoli,,pitchfork,
askoli,,heron,
atawali,,hen,
awachi,/ɑwɑ́t͡ʃi/,fish,
awalente,,brandy,
awana,,mouth,
ayi'ti,,now,
ayno,,mosquito,
añalo,,ant,
chalachi,,rag,
chamalo,,(zool.) bat,
chena'to,/t͡ʃenɑ́ʔto/,tree,
chepe'kiline,,crown,
chirapa,,rainbow,
chmawa,,hard (physically),
chmes̈hona,,mister,
cholo,,swallow,
chooma,,gourd,
chpelo,,hot,
chpolyaye,,night,
chpolyaye,,dark,
chpos̈hka,,evening,
chukchu,,malaria,
c̈hano,,neck,
c̈hepa,,(biol.) horn,
c̈hiila,,lip,
c̈homakano,,body,
e'tes̈huli,,cough,
ijchac̈homa,,"annoyed, peeved",
ijpe,,"dust, powder",
ijpola,,mud,
ijsana'to,,sap,
ijsu'pa,,green,
ijs̈hopa,,"shell, husk",
ijs̈hwaketasi,,dawn,
ijtishi,,root,
ikejta,,sky,
ilapa,,limb,
imajka,,nest,
imujki,,"flood, inundation",
inajpeki,,question,
ipakolo,,framework,
ishakatiskale,,forlorn,
iso'no,,"cost, price",
is̈hoopa,,"bark, rind",
is̈hujkulu,,"forest, woodland",
ita'la,,skirt,
kajpayi,,thorn,
kajpijkaselichi,,broom,
kajpu,,bone,
kajsawa,,basket,
kajshali,,pus,
kajs̈ho'meki,,coal,
kajs̈holi,,spider,
kala,,nothing,
kala,,"no, not",
kamajto,,butterfly,
kamalawa,,white,
kamashe,,iguana,
kanchis,,seven,
kapaletsi'ta,,immediate,
kapapeskajpola,,ambitious,
kapunutakajpola,,shaman,
kasamelo,,fly,
kasenujsi,,bee,
kasesepi,,bell,
kashele'taka,,dead,
kashelisple,,boa (constrictor),
kashki,/kɑ́ʃki/,head,
kashtakulu,,stubborn,
kashyuna,,alligator,
kas̈hajpa,,piranha,
kas̈hama,,mushroom,
kas̈hoto,,pot (vessel),
katana,,blanket,
katepulu,,star,
katsala'taka,,broken,
katujkana,,monkey,
kawali,,horse,
kawcho,,rubber,
kawsa,,smoke,
kayo,,"cock, rooster",
kec̈hochi,,roast (meat),
keeni,,rain,
keni,,worm,
kerosina,,kerosene,
kijsheti,,cotton,
kijsili,,mouse,
kilko,,three,
kilo,,kilo(gram),
kinajti,,forward,
kinili,,yucca,
kishemolo,,thread,
klawojkolo,,nail (metal piece),
klistyano,,"person, people",
knani,,stomach,
koc̈hoyi,,guan (genus Penelope),
koko,,coconut,
kolo'sheta,,oar,
kolochoshko,,"naked, nude",
koselo,,leg,
kosewa,,black,
kos̈ho,,crippled,
kuchi,,shrimp,
kujpawa'to,,frog,
kujtu,,foot,
kuliki,,money,
kulu,,nose,
kumali,,midwife,
kumpali,,friend,
kuuchi,,pig,
kwe'la,,sparrowhawk,
kya'ti,,toucan,
lache'ta,,last night,
lajpa'sachi,,drink,
likajpe'ta,,yesterday,
lokote's̈ho'lochi,,blowgun,
ma'koleti,,thief,
ma'kona,,potato,
ma'lus̈hana,,termite,
ma'pojta,,two,
ma'pojtamala,,four,
ma'pwalo,,twin,
ma'sha,,enough,
ma'sheti,,owl,
ma'sho,,much,
mache'c̈homa,,ugly,
machewa,,forest,
machewa,,bad,
majchayi,,deaf,
majchelo,,crab,
majnachalelo,,mute,
majpolo,,turtle,
majtoli,,South American tapir,
maluti,,widower,
mamola,,salt,
manatsa,,blind,
maneli,,river,
mapesipili,,fine,
mapolooto,,bean,
mashala,,that,
mashapulista,,first,
mashilikeli,,anteater,
masiklo,,capybara,
masipata,,banana,
mas̈hkojpe,,sand,
matitu,,"crazy, wild",
mawuli,,pineapple,
mayepalala,,always,
me'na,,woodpecker,
me'sawa,,cold,
meesa,,"festival, party",
melo'ti,,knee,
memili,,armadillo,
menu,,tongue,
meploneye,,boy,
mepolajyaka,,never,
mesa,,table,
mespijcha,,rope,
meyana'shanaye,,"nobody, no one",
mikarawa,,turkey,
mishi,,cat,
mishki,,honey,
mo'sojko,,sun,
mocho,,navel,
molota,,"(biol.) female, ""she""",
musta,,with,
na'kolyaye,,when,
na'sekolojka,,thin,
na'shanana,,who,
na'tepelejka,,circle,
na'tepelejka,,round,
na'yechoma,,short,
na'yejchoma,,small,
na'yeni,,where,
nachale,,word,
nanatolo,,straight,
nashi,,"corn, maize",
naspejka,,"piece, bit",
naspejka,,little,
netna,,how much,
nijpa,,louse,
nu'pijkaplejcha,,throat,
nuka'c̈homachi,,"meal, repast",
ocha'tina,,sugarcane,
ojki,/óhki/,eye,
ojpana,,liver,
olashi,,wave (undulation),
onojko,,up,
oshlo,,collared peccary,
osolopaki,,"thanks, thank you",
pa'sawa,,dirty,
pachak,,hundred,
pachishki,,half,
pac̈hic̈hi,,evil spirit,
pajna,,(an)other,
palajta,,side,
palaka,,one,
pantyon,,cemetery,
patile,,priest,
pato,,duck,
pawa,,field,
payako,,grandmother,
pchajtoki,,ferocious,
pe'cha,,"mild, soft",
peeyi,,thigh,
pekano,,meat,
peski'tujka,,slowly,
pestiklo,,blanket,
peswatalo,,new,
pewa,,good,
pi'ti,,you,
pi'tochi,,canoe,
pichka,,five,
pishlo,,hummingbird,
pkwachi,,ranch,
plawa,,long,
pnajmule,,"marsh, swamp",
pnawa,,deep,
polawa'ti,,cloud,
polojti,,tobacco,
polyo,,chicken,
pople,,poor,
poshewa,,dry,
pshawa,,bitter,
pujchi,,"litter, offspring",
pujsemu,,spiderweb,
pujtuku,,"dove, pigeon",
pusak,,eight,
pus̈hana,,sister-in-law,
puulo,,"firefly, glowworm",
puuya,,mist,
pwawa,,heavy,
pwaye,,feather,
pwente,,bridge,
pya'c̈homa,,beautiful,
pya'kijnani,,"happy, glad",
pya'sino,,smooth,
rete,,net,
ropa,,"clothes, clothing",
sa'pu,,lake,
sakola,,"saliva, spit",
sana'ne,,"soul, spirit",
sapla,,machete,
sawa,,"wet, moist",
senesyako,,day,
sewoyo,,onion,
shac̈hullo,,young,
shaki,,vagina,
shaki'su,,tick,
shama,,leather,
shana,,in,
shani,,wasp,
shashaka,,"old, aged, elderly",
shawalasko,,midnight,
shawona,,soap,
shenu,,hair,
shijpa,,hand,
shikechpalo,,witch,
shikec̈homalo,,sorcerer,
shileti,,rat,
shiltoki,,drum,
shinitac̈homalo,,drunk(ard),
shipotos̈hka's̈ho'lochi,,shotgun,
shkema,,fan (object),
shpaki'techi,,ring (jewelry),
shyamo,,snail,
siila,,full,
sojpayi,,demon,
sokajki,,fruit,
sokajsu,,insect,
sokopleye,,snake,
sokta,,six,
solima,,venom,
soltalo,,soldier,
sompelelo,,hat,
suchi,,"offense, resentment, umbrage",
sye'ki,,abdomen,
syekpuc̈hle,,potbellied,
s̈ha'me,,shadow,
s̈halyota,,macaw,
s̈hama,,skin,
s̈hamle'c̈homa,,coward,
s̈hawkolo,,thick,
s̈hojta,,"big, large",
s̈hololoki,,nut (edible),
s̈honoto,,partridge,
s̈hos̈hochi,,mucus,
s̈hoyi,,raw,
s̈hutechi,,"garbage, trash",
ta'wojko,,"far, distant",
takano,,face,
takolo,,elbow,
takululu,,ball (for playing),
tarajwa,,(woven) fishing net,
taykonono,,earthworm,
teni,,breast,
tensa,,milk,
tepane,,"pace, step",
tiki'tsa,,thick,
tilishka,,all,
timili,,air,
tinawa,,arm,
tinowa,,strong,
tis̈ha,,toad,
to'sona,,shinbone,
tolo,,front,
tonosi,,"drop (e.g., ~ of water)",
