L2_orth,L2_ipa,L2_gloss,L2_etym
A,,"The first letter of the Ch'orti' alphabet, written in the Latin script.",
akʼ,,(anatomy) tongue,
aribʼ,,daughter-in-law,
bʼaj,,gopher,
bʼajram,,"jaguar, Panthera onca",
bʼak,,(anatomy) bone,
chan,,snake,
chay,,fish,
chikin,,(anatomy) ear,
chuch,,squirrel,
chʼichʼ,,blood,
haʼ,,Alternative form of jaʼ (“water”),
ixik,,woman,
jaʼ,,water,
