ID,Form,IPA,Gloss,Language_ID
0,bk,,servant,0
1,bk,,work,0
2,bk,,work,0
3,eresgšyngꜥl,,Ereshkigal,0
4,gš,/kʼaʃ/,"reed, rush",0
5,hy,/haj/,husband,0
6,hꜥleṱ,/ħaʕˈleːt/,bird,0
7,jby,,honey,0
8,jṱ,/joːt/,father,0
9,jmn-jr-dj-s,,"A male given name of historical usage, notably borne by Amyrtaeus",0
10,jrt,/ʔəˈɾoːtə/,milk,0
11,ls,/las/,tongue,0
12,mꜣꜥ,,"place, cenotaph",0
13,mꜣꜥ,,"to be true, to be justified",0
14,mꜣꜥ,,"to be true, to be justified",0
15,nb,,"(definite) all, every, (indefinite) any",0
16,nb,,lord,0
17,nb,,"mistress, lady (woman with authority over something)",0
18,nb,,lord,0
19,nb,,"mistress, lady (woman with authority over something)",0
20,nb,,"mistress, lady (woman with authority over something)",0
21,nbw,/nuːβ/,gold,0
22,nby,/ˈnoʔβə/,"damage, iniquity, sin",0
23,nkt,/nəˈkʰaʔ/,thing,0
24,ntr,/ˈnuːtə/,god,0
25,p,,Alternative form of p.t (“sky”),0
26,p.t,/pʰeʔ/,"the sky, heavens",0
27,pr,/poːɾ/,"temple, house, palace",0
28,rmt,/ˈɾoːmə/,"human, human being, man, male",0
29,rꜥ,/ɾeːʕ/,"sun, (prefixed with pꜣ) the god Ra",0
30,sbꜣ.t,/səˈβoːʔ/,teaching,0
31,sfy,/ˈseːfə/,"(feminine) sword, (masculine) knife",0
32,sn,,brother,0
33,snf,/səˈnof/,blood,0
34,srj,,"(usually in the plural) official, magistrate",0
35,sḏ,/səˈt͡ʃʼeʔ/,locust,0
36,wpṱ,/wəpˈweːt/,messenger,0
37,wrṱ,,rose (flower),0
38,wrṱ,,A female given name.,0
39,wynn,/wəjˈniːn/,Greek (person),0
40,šr,/ˈʃeːɾə/,son,0
41,ḥl,/ħoːl/,to fly,0
42,ḥm.t,/ˈħiːmə/,wife,0
43,ḥrry,/ħəˈɾeːɾə/,flower,0
44,ḥry,/ħəˈɾaj/,"chief, superior, master",0
45,ḥt,/ħat/,"silver, silver coin, money",0
46,ḥtr,/ħəˈtʰoʔ/,"horse, team of horses",0
47,tb,/ˈtʼoːβə/,brick,0
48,tše,,neighbor,0
49,ꜥ.wy,,house,0
50,ꜥꜥn,/ʔaˈʕen/,baboon,0
