ID,Form,IPA,Gloss,Language_ID
0,'a:cim,/ʔaːt͡ʃim/,First person plural personal pronoun; we (inclusive and exclusive),0
1,'a꞉pim,/ʔaːpim/,"Second person plural personal pronoun; you all, y'all; you guys; you",0
2,'a꞉pi꞉,/ʔaːpiː/,Second person singular personal pronoun; thou; you,0
3,'a꞉ñi,/ʔaːɲiː/,First person singular personal pronoun; I,0
4,A,,"The first letter of the O'odham alphabet, written in the Latin script.",0
5,ali,/ʔaɭi/,"child, baby",0
6,apʼedag,,"wellness
O’odham Ap’edag Ki:People's Wellness House",0
7,aŋhil,,angel,0
8,babad,,"frog, toad",0
9,bahi,,tail,0
10,ban,,coyote,0
11,ba꞉b,,maternal grandfather,0
12,ca꞉ŋgo,,monkey,0
13,cehia,,girl,0
14,ceoj,,"young man, boy",0
15,chahngo,,Alternative form of ca꞉ŋgo,0
16,Chihno,,Saxton spelling of Ci꞉no,0
17,chuhdp,,Alternative form of cu꞉dp,0
18,cicwi,,"play
Pi 'o cicwi.
(He is/They are) not playing",0
19,cioj,,Alternative form of ceoj,0
20,Ci꞉no,,Chinese or East Asian person (clarification of this,0
21,cu꞉dp,,six,0
22,cu꞉vĭ,,Alternative form of cu꞉wĭ,0
23,cu꞉wĭ,,jackrabbit,0
24,da꞉k,,nose,0
25,do'ag,,mountain,0
26,gi'ik,,four,0
27,gigi'ik,,eight,0
28,gogs,,dog,0
29,gohk,,Alternative form of go꞉k,0
30,go꞉k,,two,0
31,ha'ichu,,Saxton/Saxton spelling of haʼicu (“something”),0
32,hahshani,,Alternative form of ha꞉ṣañ,0
33,haiwani,,Alternative form of haiwañ,0
34,haiwañ,,cow,0
35,haʼicu,,something (an indefinite or indeterminate object),0
36,ha꞉kvaḍ,,desert mistletoe (Phoradendron californicum),0
37,ha꞉ṣañ,/ˈhaːʂaɲ/,saguaro cactus,0
38,hemako,,one,0
39,hemuckam,,Alternative form of humutk,0
40,hetasp,,five,0
41,heu'u,,"yes
Heu'u, mi:stol 'o 'am g gogs huhu'id. 
Yes, (the/a) cat is chasing (the/a) dog over there.
Yes, (the/a) dog is chasing (the/a) cat over there.",0
42,hevel,,Alternative form of hewel,0
43,hewel,,wind,0
44,hik,,navel,0
45,hodai,,"rock, stone",0
