ID,Form,IPA,Gloss,Language_ID
0,aknish,,American rosefinch (Haemorhous),0
1,alwet,,crow,0
2,amul,,desert agave (Agave deserti),0
3,ashwet,,eagle,0
4,avaxat,,cottonwood tree,0
5,ayamal,,A raccoon,0
6,ayily,,desert tortoise (Gopherus agassizii),0
7,aṣhuwet,,"A shrub with red berries, Heteromeles arbutifolia",0
8,cha'ish,,"A species of jay, the Western Scrub Jay, Aphelocoma californica",0
9,chalaka,,A horned lizard,0
10,chexemin,,The Pleiades,0
11,chiitmal,,"a small bird, the bushtit, Psaltriparus minimus",0
12,chivnish,,"A species of plant, yerba mansa",0
13,eqaye'e,,A kind of wild goose,0
14,ewyela'ash,,flint,0
15,eyal,,poison oak,0
16,Kawi̱kawish,/kaˈwikawiʃ/,Luiseño (person),0
17,mala̱l,/maˈlal/,metate (grinding stone),0
18,pal,,water,0
19,paṣhal,,"chia, Salvia columbariae, an annual sage with seeds that were an important food source.",0
20,qeyu̱l,/qəˈjul/,"fish, Synonym: pɛska̱adu",0
21,suʼish,/ˈsuʔiʃ/,jackrabbit,0
