ID,Form,IPA,Gloss,Language_ID
0,adi',,sibling ((younger) person who shares same parents),0
1,anak,,"child (a female or male child, a daughter or son)",0
2,angkap,,"attic (space, often unfinished and with sloped walls, directly below the roof)",0
3,asang,,gills (of a fish),0
4,atap,,roof (the cover at the top of a building),0
5,atei,,(anatomy) liver (organ of the body),0
6,barat,,west (compass point),0
7,barat,,"west (towards the west), west (western), west (occidental)",0
8,basing,,squirrel (rodent),0
9,beloang,,door (portal of entry into a building or room),0
10,beriu,,wind (movement of air),0
11,biru,,blue (blue-colored),0
12,biru,,blue (colour),0
13,bue',,water,0
14,darag,,red,0
15,darag,,red-coloured,0
16,dasar,,floor (lower part of a room),0
17,de-,,one,0
18,dekau',,one,0
19,delaksa',,one million,0
20,demeliun,,one billion,0
21,dongor,,otter (mammal),0
22,duo,,two,0
23,embirud,,otter (mammal),0
24,empat,,four,0
25,esa’,,one,0
26,irom,,black (absorbing all light),0
27,irom,,black (colour),0
28,kekoruk,,Anabas testudineus (a climbing perch),0
29,kuning,,yellow (having yellow as its colour),0
30,kuning,,yellow (colour),0
31,laksa',,million,0
32,limo,,five,0
33,linug,,earthquake,0
34,meliun,,billion,0
35,mpu,,ten,0
36,oa',,dog (animal),0
37,odang,,shrimp (decapod crustacean),0
38,odon,,stair (series of steps),0
39,owa',,dog (animal),0
40,pange',,(physiology) Urine (liquid excrement),0
41,pegad,,(anatomy) Uvula (appendage that hangs from the palate),0
42,pitu',,seven,0
43,pote',,white (bright and colourless),0
44,pote',,white (colour),0
45,sepuu,,ten,0
46,siam,,nine,0
47,siar,,shrimp (decapod crustacean),0
48,telu,,three,0
49,uran,,rain (condensed water from a cloud),0
50,wau',,eight,0
