ID,Form,IPA,Gloss,Language_ID
0,asang,,gills (of a fish),0
1,asu,,dog (animal),0
2,bakat,,root (of plant),0
3,kaitan,,squirrel (rodent),0
4,kayau,,(anatomy) liver (organ of the body),0
5,kuku,,puppy (young dog),0
6,livut,,wind (movement of air),0
7,liyog,,neck,0
8,palung,,"attic (space, often unfinished and with sloped walls, directly below the roof)",0
9,pantalon,,floor (lower part of a room),0
10,pasik,,shrimp (decapod crustacean),0
11,punti,,banana,0
12,rasam,,rain (condensed water from a cloud),0
13,taap,,roof (the cover at the top of a building),0
14,tilung,,otter,0
15,tobu,,sugar cane,0
16,totovon,,door (portal of entry into a building or room),0
17,tukar,,stair (series of steps),0
18,uku',,dog (animal),0
