ID,Form,IPA,Gloss,Language_ID
0,hayuusha,,dog,0
1,kennekkuh,,five,0
2,kénne,,one,0
3,kóoja,,girl (before menstruation),0
4,kóola,,girl (after first menstruation),0
5,liwa,,water,0
6,líwa,,water,0
7,máccaw,,"language, speech",0
8,máccaw,,to speak,0
9,mícca,,person,0
10,puluuluk,,moon,0
11,pájiṣ,,hill,0
12,teleeka,,three,0
13,támal,,west,0
14,wíilak,,to menstruate,0
15,ʔáme,,to menstruate for the first time,0
16,ʔáme,,girl (at the time of first menstruation),0
17,ʔóoma,[ˈʔoːma],to fast,0
18,ʔúlki,[ˈʔulki],acorn mush,0
19,ʔúlla,,nuts,0
