ID,Form,IPA,Gloss,Language_ID
0,agajih,,"fatty, greasy",0
1,agni,,fire,0
2,aguṅ,,Alternative spelling of agöṅ,0
3,agöṅ,,"big, large, great, strong",0
4,agĕṅ,,Alternative spelling of agöṅ,0
5,ajudi,,to gamble,0
6,aku,,"I (personal pronoun), me (direct object of a verb),",0
7,alas,,"wood, forest, quantity of flowers or plants growing",0
8,alas-alas,,grove,0
9,alas-alasan,,woodland,0
10,alun,,"long rolling wave, swell of the sea",0
11,alĕmu,,fat,0
12,anak,,"child (a female or male child, a daughter or son)",0
13,antiga,,Alternative spelling of hantiga,0
14,antru,,beam,0
15,api,,fire,0
16,apuy,,fire (oxidation reaction),0
17,arama,,Alternative spelling of rāma,0
18,arus,,"(water) current, tidal current, breaker",0
19,asu,,dog,0
20,athawa,,or,0
21,aḍi,,sibling ((younger) person who shares same parents),0
22,aṅantiga,,to lay eggs,0
23,aṅapuy,,"to set of fire, inflame",0
24,aṅdilahi,,to kindle,0
25,aṇḍa,,egg,0
26,aṇḍaja,,bird,0
27,bahitra,,vessel,0
28,bala,,"strength, power, troops, army, soldiers of lesser rank",0
29,besar,,"big (of a great size), big (adult)",0
30,bhagala,,male goat,0
31,bhagalī,,female goat,0
32,bheda,,"other, different, wrong",0
33,bheda,,"difference, separation, division, partition",0
34,bobotoh,,Alternative form of botoh,0
35,botoh,,to bet,0
36,botoh,,gambler,0
37,bulan,,"moon (largest natural satellite of planet Earth), month",0
38,buṭak,,bald (having no hair),0
39,bĕḍisil,,young goat,0
40,cĕcak,,house lizard (Hemidactylus frenatus),0
41,cĕcĕk,,house lizard (Hemidactylus frenatus),0
42,dalan,,"path, way",0
43,dalem,/daləm/,"interior (inner part), inner part of the kraton",0
44,dalu,,great,0
45,dalu,,night,0
46,dalu,,night,0
47,dampatī,,"man and wife, a couple, a pair",0
48,dampatī,,"forming a pair, with his wife",0
49,dara,,"pigeon, dove",0
50,dara,,wife,0
51,dara,,(literary) virgin,0
52,dara,,wife,0
53,dara,,(literary) virgin,0
54,dara,,(literary) virgin,0
55,darā,,Alternative spelling of dara,0
56,dilah,,flame,0
57,dina,,"day, daylight",0
58,dintĕn,,Alternative spelling of dina,0
59,duk,,stab,0
60,dumilah,,"flaming, shining",0
61,dumilah,,"to flame, to shine",0
62,empu,,Alternative form of mpu,0
63,enem,,six,0
64,gajih,,fat (of animal),0
65,grih,,small dried salt fish,0
66,guṅ,,Alternative spelling of göṅ,0
67,guṅ,,Alternative spelling of göṅ,0
68,göṅ,,bigness,0
69,göṅ,,Alternative spelling of agöṅ,0
70,göṅ,,very,0
71,gĕbyog,,wooden house wall,0
72,gĕni,,fire,0
73,gĕḍe,,"bigness, largeness",0
74,gĕṅ,,Alternative spelling of göṅ,0
75,gĕṅ,,Alternative spelling of göṅ,0
76,hangin,,wind (movement of air),0
77,hantiga,,egg,0
78,hantrini,,egg,0
