ID,Form,IPA,Gloss,Language_ID
0,A,/e/,"The first letter of the Saanich alphabet, written in the Latin script.",0
1,B,/pʼ/,"The fourth letter of the Saanich alphabet, written in the Latin script.",0
2,C,/k̟/,"The fifth letter of the Saanich alphabet, written in the Latin script.",0
3,CEPU,/kəˈpu/,coat,0
4,D,/tʼ/,"The eighth letter of the Saanich alphabet, written in the Latin script.",0
5,E,/ə/,"The ninth letter of the Saanich alphabet, written in the Latin script.",0
6,H,/h/,"The tenth letter of the Saanich alphabet, written in the Latin script.",0
7,hewt,,rat,0
8,hə́nən',,humpback salmon Oncorhynchus gorbuscha,0
9,I,/i/,"The eleventh letter of the Saanich alphabet, written in the Latin script.",0
10,J,/t͡ʃʼ/,"The thirteenth letter of the Saanich alphabet, written in the Latin script.",0
11,K,/k̠ʼ/,"The fourteenth letter of the Saanich alphabet, written in the Latin script.",0
12,k'ʷet'ən,,mouse,0
13,k'ʷetχəm'nəč,,rattlesnake,0
14,k'ʷsəč,,trout,0
15,k'ʷál'əxʷ,,dog salmon,0
16,k'ʷələw,,skin,0
17,k'ʷət'θənə́čtəʔ,,shark,0
18,k'ʷəyečən,,grizzly bear,0
19,k'ʷəƛ'ew'txʷ,,brothel,0
20,k'ʷə́ləŋsən,,bald eagle,0
21,k'ʷə́nk'ʷənət',,dolphin,0
22,kəčən,,kitchen,0
23,kʷaxʷən,,hoof,0
24,kʷewəʔəč,,moose,0
25,kʷələŋ,,airport,0
26,kʷənem'ən,,scallop,0
27,kʷəntšim'ən,,doorknob,0
28,K̵,/k̠ʷʼ/,"The fifteenth letter of the Saanich alphabet, written in the Latin script.",0
29,L,/l/,"The eighteenth letter of the Saanich alphabet, written in the Latin script.",0
30,lisék,,sack,0
31,líməs,,sandhill crane,0
32,ləmətu,,domestic sheep,0
33,lətem,,table,0
34,lə́ləθən,,eel,0
35,M,/m/,"The twentieth letter of the Saanich alphabet, written in the Latin script.",0
36,miłəhéw'txʷ,,dance house,0
37,musməs,,"cow, bull, ox",0
38,mánələčə,,sea bass,0
39,mánəčəs,,hake,0
40,máʔəqʷ,,"duck, waterfowl",0
41,məməχeł,,caterpillar,0
42,məqeyəʔ,,coffin,0
43,məqmə́qə,,snowy owl,0
44,mə́χʷəyəʔ,,"belly button, navel",0
45,N,/n/,"The twenty-first letter of the Saanich alphabet, written in the Latin script.",0
46,neč'əw'əč,,one hundred,0
47,nət'θəʔ,,one,0
48,O,/ɑ/,"The twenty-third letter of the Saanich alphabet, written in the Latin script.",0
49,P,/p/,"The twenty-fourth letter of the Saanich alphabet, written in the Latin script.",0
50,pitšən,,salamander,0
51,pukʷ,,book,0
52,pəpət'θiŋ,,skunk,0
53,pəq'əlqən,,"mountain sheep, mountain goat",0
54,q'p'əličən,,"cover, lid",0
55,q'táyəθən,,sturgeon,0
56,q'éq'əw',,"ray, skate",0
57,q'əlłaləməčən,,"killer whale, orca",0
58,q'əm'q'əm'ičən,,yellow jacket (wasp),0
59,q'əq'əlesəs,,starfish,0
60,q'ət'θχalə,,blowfly,0
61,q'əyiʔəč,,elk,0
62,qələŋ,,eye,0
63,qəq'el'séw'txʷ,,jail,0
64,seeyəw,,abalone,0
65,seləs,,hand,0
66,siʔétən,,hair (on head),0
67,sk'ʷəw'leχəʔ,,butterfly,0
68,skʷəm'ƛ'əleχən,,elbow,0
69,snəxʷəłšən,,foot,0
70,snəχelsən,,toe,0
71,sp'əl'χʷəŋ,,lungs,0
72,spáal',,raven,0
73,spəpəlqʷítθ'əʔ,,screech owl,0
74,sq'ekʷəŋ,,knee,0
75,sq'eʔəƛ',,otter,0
76,sq'əłq'əł,,muskrat,0
77,sq'ə́y'əq'šən,,dogfish,0
78,sq'ʷaŋiʔ,,head,0
79,sq'ʷəm'χʷaθən,,chin,0
80,sq'ʷəŋəs,,forehead,0
81,sqeχəʔ,,dog,0
82,sqim'ək'ʷ,,octopus,0
83,sqəlew,,beaver,0
