ID,Form,IPA,Gloss,Language_ID
0,at’eedn,[atʰʔeːtn],girl,0
1,besh,[pɛ́ʃ],knife,0
2,bichan,[pitʃʰan],feces,0
3,bichizh,[pitʃʰɪʒ],firewood,0
4,-bid,/pɪ̀t/,"belly, stomach, abdomen, shibid (“my belly”), bibid",0
5,biditlid,[pɪtɪtʰlɪt],brand,0
6,big,[pɪ̀k],"belly, stomach, abdomen, shibig ― my belly, bibig ―",0
7,bigad,[pɪkatʰ],cedar,0
8,bikʼisn,[pɪkʰʔɪsn],brother,0
9,bitsʼinn,[pɪtʰsʔɪnː],bone,0
10,bitʼiis,[pɪtʰʔɪːs],(tree) cottonwood,0
11,bąą,[pãː],mother,0
12,chʼid,[tʃʰʔɪt],blanket,0
13,chʼini,/tʃɪ̃˨nɪ̃˦ː/,advertisement,0
14,dagotʼee,[takotʔeː],hello,0
15,daha,[taxa],hurry,0
16,dahnídah,[dàdìdɑ̀ʔ],(of boxes in the back of a vehicle) to rattle,0
17,dasáhndi,[dɑ˨sɑ̃ːn˦ɾĩ˨],he/she is alone,0
18,deyaa,[tejaː],leave,0
19,dełichíʼé,[teɬɪtʃʰɪ́ʔé],pink,0
20,deʼdoljéég,[tɛ̀ʔtòltʃéːk],campfire,0
21,dikos,[dìkʰò̤ːs],cough,0
22,dił,[tiɬ],blood,0
23,dleesh,[d̥lɛ̀ːʃ],clay (white),0
24,dlǫ́ʼ,[d͡lõʔ˦],bird,0
25,dohatʼeeda,[toxatʰʔeːta],nothing,0
26,dotłʼizhihíí,[totʰɬʔɪʒɪxɪ́ː],"green, blue",0
27,dził,[tsɪɬ],mountain,0
28,Dziłtʼaadn,[dzɪ̀ɬtɑ́ːdǹ̩],"The Apache of Cibecue, Arizona.",0
29,dábikʼeh,[da˨bɪ˨˥˩kʰɛ̈ː˨˥˩],appropriate,0
30,eʼilzaa,[ɛʔɪlzaː],picture,0
31,eʼiléhí,[iː˨lɛ˦˥˩ʔi˦],artist,0
32,gad,[kàt],"cedar or juniper tree, especially Juniperus deppeana.",0
33,gochʼitał,[kòtʃʼɪ̀tʰàɬ],ceremony,0
34,goodé,[koːté],nightjar,0
35,goshkʼan,[kòʃkʼàn],banana,0
36,gosnih,[kosnɪx],"bee, honey",0
37,gowąh,[kowãx],home,0
38,gozsʼa̜a̜ge,[kozsʔáːke],place,0
39,góchiʼ,[kótʃʰɪʔ],pig,0
40,góshé,[kótʃɛ́],dog,0
41,hayaazhiʼ,[hɑ˨jɑː˨ʒĩ˨˩˥],afternoon,0
42,ha’do’aał,[xaʔtoʔaːɬ],sing,0
43,hidląąnhí,[hɪ˨d̥lɑ̃˦nĩ˦],beverage,0
44,hilwozh,[hìɫwóːʒ],canyon,0
45,hishtłish,[hɪ̀ʃtl̥ɪ̀ʃ],brown,0
46,hishtłish,[hɪ̀ʃtl̥ɪ̀ʃ],be brown,0
47,ibann,[ipanː],buckskin,0
48,ighaa,[ʔɪ̀ɣàː],"(anatomy) body hair, fur",0
49,ikał,[ɪkʰaɬ],hide (skin of an animal),0
50,ikʼah,[ɪkʰʔax],"fat, oil, lard",0
51,ikʼahkǫʼí,[ɪ̀kʼàhkʰõ̀ʔɪ́],candle,0
52,ishkiin,[ɪʃ˨kĩːn˨],boy,0
53,isáłigai,[ɪsáɬɪkaɪ],bald eagle,0
54,itsáłigai,[ɪ̀tsʰáɬɪ̀kàɪ̀],bald eagle,0
55,itʼoh,[ɪtʰʔox],nest,0
56,iwoo,[ɪwoː],teeth,0
57,izaʼá,[ɪ́tsɑ́ʔɑ́ʔ],bridle (headgear for a horse),0
58,iłdíʼgee,[ɪɬtɪ́ʔkeː],center,0
59,iłtį́ʼtsį́h,[ɪɬtʰɪ̃́ʔtsʰɪ̃́x],bow,0
60,jaa,[d͡ʒàː],"(anatomy) ear, outer ear, shijaa ― my ear, bijaa ―",0
