ID,Form,IPA,Gloss,Language_ID
0,kutéw,,dog,0
1,ngaléngk,,accusative/dative of ngel,0
2,ngel,,"you and I; first person dual inclusive pronoun, nominative",0
3,ngen,,"we, including you; first person plural inclusive pronoun, nominative case",0
4,ngántew,,"I; first person singular pronoun, nominative case",0
5,ngányentew,,"me; first person singular pronoun, dative case",0
6,ngényelew,,"me; first person singular pronoun, accusative case",0
7,yen,,"you; second person singular pronoun, nominative case",0
8,yintéw,,"you; second person singular pronoun, accusative case",0
9,yupél,,"you two; second person dual pronoun, nominative case",0
10,yupélngk,,accusative/dative of yupél,0
11,yurr,,"you lot; second person plural pronoun, nominative case",0
12,yurréngk,,accusative/dative of yurr,0
