ID,Form,IPA,Gloss,Language_ID
0,آغماق,,"to rise, to elevate, to go up",0
1,آنکماق,,to comprehend,0
2,ابسام,,silent,0
3,ابسام,,"silently
1342,  Qutb,  خسرو و شیرین‎ [Khosrow and Shirin], page 222; republished as Nadžip, Emir Nadžipovič, editor, Istoriko-sravnitelʹnyj slovarʹ tjurkskix jazykov XIV veka, Moscow, 1979, page 153:‏قوتولغای سن بو قذغو قوذغودین همقضاغا راضی بول یوسف تیک ابسام‎Qutulğay sän bu qaðğu-quðğudın hämQäḍâğa râḍı bol Yüsüf teg äbsäm.You will rid yourself from these sorrowsSilently resign to your fate, like Yusuf.",0
4,اجماق,,to open,0
5,اجیقماق,,to hunger,0
6,اذارلاماک,,to saddle,0
7,اذارلانماک,,to be saddled,0
8,اذرلماق,,"to be separated, parted",0
9,اذماق,,Alternative spelling of ایذماق‎ (ıðmaq),0
10,اذیرماق,,to separate,0
11,ارتماق,,"to exceed
Synonym: اشاماق‎ (aşmaq)",0
12,اسراماق,,to feed,0
13,اشاماق,,to eat,0
14,اشماق,,"to exceed
Synonym: ارتماق‎ (artmaq)",0
15,افرولماک,,to become,0
16,افماک,,to haste,0
17,افنماق,,"to be comforted, consoled",0
18,افورماک,,"to rotate, to turn",0
19,اقماق,,to flow,0
20,الماق,,to take,0
21,امکاتماک,,"to bother, to trouble",0
22,امکاماک,,"to bother, to trouble oneself",0
23,امکانماک,,"to have troubles, to experience difficulties",0
24,اوبرتماق,,"to tire out, to wear out",0
25,اوبرماق,,"to become tired out
Synonym: سوستالماق‎ (sustalmaq)",0
26,اوبماک,,to kiss,0
27,اوتماق,,to win,0
28,اوتورماق,,"Alternative form of اوتورماق (olturmaq, “to sit down”)",0
29,اوخشاماق,,"to look like, to resemble",0
30,اوذورماک,,"to extol, to praise
Synonym: اوکماک‎ (ögmäk)",0
31,اوذیماق,,to sleep,0
32,اورتاماک,,to burn down,0
33,اورماق,,to hit,0
34,اوزماک,,to swim,0
35,اوساناماق,,to be thirsty,0
36,اوغراماق,,"to come by, to swing by, to meet, to run into (someone)",0
37,اوقوماق,,"to call, to invite",0
38,اوقیماق,,Alternative form of اوقوماق‎ (oqumaq),0
39,اولالماق,,"to become bigger, larger, greater
Synonym: جونکرارماق‎ (çoñrarmaq)",0
40,اولتورماق,,to sit down,0
41,اولماک,,to die,0
42,اومانماق,,to hope,0
43,اونوتماق,,to forget,0
44,اوچماق,,to fly,0
45,اوکرانماک,,"to learn, to study",0
46,اوکماک,,"to praise
Synonym: اوذورماک‎ (öðürmäk, “to extol”)",0
47,اویالماق,,"to be ashamed, to feel shame",0
48,اویناماق,,to play,0
49,اڨوتماق,,"to comfort, console",0
50,ایجارماک,,"to be tormented, be in pain, suffer, agonize",0
51,ایجیغماق,,"to lose (no longer possess)
Synonyms: ییتلاتماک‎ (yitlätmäk), ییتورماک‎ (yitürmäk)",0
52,ایذارتماق,,"to send
Synonyms: ایذماق‎ (ıðmaq), ایذابرماک‎ (ıða bermäk)",0
53,ایذماق,,"to send
Synonyms: ایذارتماق‎ (ıðartmaq), ایذابرماک‎ (ıða bermäk)",0
54,ایرغاماق,,"to rejoice, to have fun",0
55,ایرماق,,Alternative form of اذیرماق‎ (aðırmaq),0
56,ایرماک,,to be,0
57,ایفماک,,"Alternative form of افماک‎ (äwmäk, “to haste”)",0
58,ایلاتماک,,"to carry away, to take (something somewhere)",0
59,ایلتماک,,Alternative form of ایلاتماک‎ (elätmäk),0
60,ایماق,,to talk,0
61,ایمانماک,,to be ashamed,0
62,ایمیزغانماق,,"to doze off, to get drowsy",0
63,اینجقاماق,,to sigh,0
64,ایوتورماق,,to make talk,0
65,ایچماک,,to drink,0
66,ایکلاماک,,"to be sick, to be ill",0
67,بانماق,,"to girdle oneself, to put on a girdle",0
68,باییقماق,,to become rich,0
69,بتیماک,,to write,0
70,بشارماق,,to control,0
71,بلکورتماک,,to reveal oneself,0
72,بلینکلاماق,,to shudder with horror,0
