ID,Form,IPA,Gloss,Language_ID
0,ಅಥವಾ,,or,0
1,ಅನಂತರ,,"thereafter, afterwards",0
2,ಅಮರ್,,"twin, double",0
3,ಅಯ್ಯೋ,,"alas, oh, woe",0
4,ಅರಕ್,,arak,0
5,ಅರಣ್ಯ,,"forest, wilderness, woods",0
6,ಅರಣ್ಯ,,wild,0
7,ಅರವಭಾಷ,,Tamil,0
8,ಆಕಾಶಗಂಗೆ,,"the Milky Way Galaxy, Synonym: ಕ್ಷೀರಪಥ (kṣīrapatha)",0
9,ಆತ್ಮ,,"soul, spirit, breath, life, mind, inside, heart",0
10,ಆಬಾಲ,,young,0
11,ಆಯೆ,,he,0
12,ಆರಾಧನೆ,,"worship, praise, adoration",0
13,ಆರಾಧಿಪುನಿ,,"worship, praise, adore",0
14,ಇರೆ,,leaf,0
15,ಇಲ್ಲ್,,house,0
16,ಉಗುರು,,(anatomy) nail,0
17,ಉಪ್ಪು,,salt,0
18,ಔರ್ತ್,,"from that place, therefrom",0
19,ಕಂಕುಳ,,armpit,0
20,ಕಂಧಮುಣ್ಚಿ,,cubeb (Piper cubeba),0
21,ಕಟ್ಟೆವು,,flea,0
22,ಕಠಾರಿ,,dagger,0
23,ಕಡಮ,,"elk, stag",0
24,ಕಡಲೆನೆಲ,,peanut,0
25,ಕಡಲ್,,"sea, ocean",0
26,ಕಡ್ಗ,,sword,0
27,ಕದನೆ,,swivel gun,0
28,ಕನ,,dream,0
29,ಕಪಿ,,monkey,0
30,ಕಪ್ಪರಂಟೆ,,tadpole,0
31,ಕಪ್ಪೆ,,frog,0
32,ಕಫ,,phlegm,0
33,ಕರಡಿ,,bear,0
34,ಕರವೆ,,phlegm,0
35,ಕರಿಯ,,ferry,0
36,ಕರಿಯ,,black,0
37,ಕಾಡೆ,,quail,0
38,ಕಾರೆ,,black nightshade,0
39,ಕಿಂನರಿ,,lute,0
40,ಕುಕ್ಕು,,mango,0
41,ಕೆರೆಂಗ್,,sweet potato,0
42,ಕೈ,,hand,0
43,ಕೊಳಲ್,,fife,0
44,ಕೋರಿ,,chicken,0
45,ಕೋರಿಕಟ್ಟ,,cockfight,0
46,ಕೋಶ,,"dictionary, glossary, vocabulary, (anatomy) scrotum",0
47,ಕೋಷ,,Alternative spelling of ಕೋಶ (kōśa),0
48,ಕೌಡಿ,,cowry,0
49,ಕ್ರಿಯಾಪದ,,verb,0
50,ಕ್ರಿಯಾವಿಶೇಷಣ,,adverb,0
51,ಕ್ರುಸ್ಸು,,chair,0
52,ಕ್ಷೀರಪಥ,,"the Milky Way Galaxy, Synonym: ಆಕಾಶಗಂಗೆ (ākāśagaṅge)",0
53,ಖಗ,,bird,0
54,ಖಾನೆ,,"house, home, domicile, dwelling",0
55,ಖಾಸ,,"own, personal, private",0
56,ಗಂಚಕ್ಕರು,,hoax,0
57,ಗಜ,,elephant,0
58,ಗಜ,,elephantine,0
59,ಗಡಕ್ಕ,,"suddenly, all of a sudden",0
60,ಗಡಸ್,,heifer,0
61,ಗಡಿಯಾಳ್,,"clock, watch",0
62,ಗಣಕ,,computer,0
63,ಗಾದೆಲು,,proverb,0
64,ಗಾಳಿ,,wind,0
65,ಗುರುತ್ವ,,gravity,0
66,ಗುಲಾಬಿ,,rose,0
67,ಗುಳ್ಳ,,"eggplant, aubergine",0
68,ಗೋಂಕು,,cashew,0
69,ಗೋಳಿದಮರ,,banyan,0
70,ಗ್ರಹ,,planet,0
71,ಚಾಕ್,,chalk,0
72,ಚಾಯಿ,,ink,0
73,ಚಿಕ್,,"bah, fie, fooey",0
74,ಚಿಕ್ನೋಳಿ,,syringe,0
75,ಚಿರ್ತೆಪಿಲಿ,,leopard,0
76,ಚಿಲೆ,,fishing rod,0
77,ಚೀನಿ,,Chinese,0
78,ಚುಂಬನ,,kissing,0
79,ಚೆಂಡೆಮರ,,suicide tree,0
80,ಚೆಂಡ್,,ball,0
81,ಚೆರಡ್,,ear,0
82,ಜಲ,,water,0
83,ಜಿಂಕೆ,,antelope,0
84,ಜಿರೆ,,"small, little",0
85,ಜಿಹ್ವೆ,,tongue,0
86,ಜೀರಿಗೆ,,cumin,0
87,ಜೀವರಾಶಿ,,animal kingdom,0
88,ಜೀವಾಕ್ಷರ,,vowel,0
89,ಜೇವು,,"child, youth",0
90,ಜೈಲ್,,"jail, prison",0
91,ಜೋಕುಳು,,"children, youth",0
92,ಜೋಗಿಮರ,,"portia tree, Thespesia populnea",0
93,ಜೋಳ,,jowar,0
94,ಜ್ಯೇಷ್ಠಮಧು,,liquorice root,0
95,ಜ್ವಾಲಾಮುಖಿ,,(geology) volcano,0
96,ಟಿಟ್ಟಿಭ,,lapwing,0
97,ಡಪ್ಪು,,tabret,0
98,ಡಾಳೀ,,army,0
99,ಡೈಮಾನ್,,diamonds (cards),0
100,ಣಳ,,smooth,0
101,ತಮಿರ್,,gimlet,0
102,ತರಕಾರಿ,,vegetables (collective),0
103,ತರೆ,,head,0
104,ತರೆಮಂಡೆ,,"skull, cranium",0
105,ತಲಪುನಿ,,"arrive, reach",0
106,ತಲೆಂಬು,,pillow,0
107,ತಲ್ವಾರ್,,scimitar,0
108,ತಾಂಬ್ರ,,copper,0
109,ತಾಂಬ್ರ,,coppery (in color),0
110,ತಾಕಟೆಮರ,,Indian mulberry,0
111,ತಾಟಿ,,applause (the act of clapping the hands),0
112,ತಾಪಿ,,trowel,0
113,ತಿತ್ತಿರಿ,,partridge,0
114,ತುಲುಭಾಷ,,Tulu,0
115,ತೆಕ್ಕರೆ,,cucumber,0
116,ತೊಳು,,hole,0
117,ತೊಳು,,empty,0
118,ತೋಯ,,water,0
119,ತೋಳ್,,arm,0
120,ದಾಲಿಂಬ,,pomegranate,0
121,ದಿನ,,day,0
122,ದಿವಿದಿವಿಮರ,,dividivi,0
123,ದೀಪಾವಳಿ,,(Hinduism) Diwali,0
124,ದೀರ್ಘ,,long vowel,0
125,ದೀರ್ಘ,,long (of much duration),0
126,ದುಕಾನ್,,shop,0
127,ದುಡಿ,,lip,0
128,ದುರ್ಗಂಧ,,"stink, stench, fetor, odor",0
129,ದುರ್ಬಿನಿ,,telescope,0
130,ದುಷ್ಟ,,"bad, evil, wicked",0
131,ದೆಂಜಿ,,crab,0
132,ದ್ರಾಕ್ಷಿ,,grape,0
