ID,Form,IPA,Gloss,Language_ID
0,1'inci,[biɾinˈdʒi],1st,0
1,1.,[biɾindʒi],1st,0
2,10'uncu,,10th,0
3,100'üncü,,Abbreviation of yüzüncü (“hundredth”).,0
4,2'nci,[icindʒi],2nd,0
5,2.,,2nd,0
6,3'üncü,[ytʃyndʒy],3rd,0
7,3.,[ytʃyndʒy],3rd,0
8,4'üncü,[dœɾdyndʒy],4th,0
9,4.,[dœɾdyndʒy],4th,0
10,5'inci,,5th,0
11,6'ncı,,6th,0
12,7'nci,,7th,0
13,8'inci,,8th,0
14,9'uncu,,9th,0
15,@,,her biri (“each”),0
16,-a,,"Used to form the dative case
‎İstanbul + ‎-a → ‎İstanbul’a (“to Istanbul”)
‎Ankara + ‎-a → ‎Ankara’ya (“to Ankara”)
‎İzmir + ‎-a → ‎İzmir’e (“to Izmir”)
‎babası + ‎-a → ‎babasına (“to his father”)",0
17,A.B.D.,,Initialism of Amerika Birleşik Devletleri (United States of America),0
18,AA,,Initialism of Anadolu Ajansı (Anadolu Agency).,0
19,ab,,"(obsolete, poetic) water",0
20,AB,,the blood type AB,0
21,AB,,(politics) Initialism of Avrupa Birliği (European Union),0
22,aba,/aba/,"(dialectal) elder sister, (dialectal) mother",0
23,aba,/aba/,"felt (a non-woven cloth that is produced by matting,",0
24,aba,/aba/,"(archaic) fathers, (archaic) ancestors, forefathers,",0
25,aba,/aba/,dative singular of ab,0
26,aba,/aba/,"felt (a non-woven cloth that is produced by matting,",0
27,aba,/aba/,"(archaic) fathers, (archaic) ancestors, forefathers,",0
28,aba,/aba/,dative singular of ab,0
29,aba,/aba/,"(archaic) fathers, (archaic) ancestors, forefathers,",0
30,aba,/aba/,dative singular of ab,0
31,aba,/aba/,dative singular of ab,0
32,Aba,,A female given name,0
33,abacı,/abad͡ʒɯ/,"person who sells aba, person who sells clothes made",0
34,abacılık,/abadʒɯɫɯk/,"profession of the making or selling aba, profession",0
35,Abadan,,Abadan (a city in Iran),0
36,abadi,,"a kind of paper, light-yellow-colored and a bit thick",0
37,abajur,/abaʒuɾ/,lampshade,0
38,abajurcu,/abaʒuɾdʒu/,a person who sells or makes lampshades,0
39,abajurculuk,/abaʒuɾdʒuɫuk/,profession of the person who sells or makes lampshades,0
40,abajurlu,,having a lampshade,0
41,abajursuz,,"without lampshade, person who has not lampshade",0
42,abaksiyal,,abaxial,0
43,abaküs,/ɑ.bɑˈcys/,abacus,0
44,abalı,/abaɫɯ/,person who has or wears aba,0
45,abandırma,,"This term needs a translation to English. Please help out and add a translation, then remove the text {{rfdef}}.",0
46,abanık,,(phonetics) consonant,0
47,abanma,,leaning over/against,0
48,abanmak,,"to lean (against or on something)
Gözlerini kapatıp duvara abandı. ― He closed his eyes and leaned against the wall.
Konuşurken kürsüye abanmamalısınız. ― You should not lean on the lectern while talking.",0
49,abanoz,/ɑbɑnoz/,ebony tree,0
50,abanozgiller,,Ebenaceae (taxonomic family of plants),0
51,abanozlaşma,,darkening,0
52,abani,,"a fine cotton material embroidered with yellow silk, formerly used for turbans and jackets",0
53,abarognoz,,(medicine) abarognosis,0
54,abartı,/abarˈtɯ/,exaggeration,0
55,abartıcı,,exaggerator,0
56,abartıcılık,,The habit of exaggerating.,0
57,abartılı,/abaɾtɯˈlɯ/,exaggerated,0
58,abartılma,,"an act of being exaggerated
Sorunun abartılmasını hiç beğenmiyorum. ― I don’t like the issue’s being exaggerated at all.",0
59,abartılmak,,to be exaggerated,0
60,abartısız,,unexaggerated,0
61,abartısızlık,,the state of not being an exaggeration,0
62,abartış,,an act or instance of exaggerating,0
63,abartma,,exaggeration,0
64,abartmacı,,exaggerator,0
65,abartmacılık,,The habit of exaggerating.,0
66,abartmak,,to exaggerate,0
67,abartmalı,,exaggerated,0
68,abartmasız,,unexaggerated,0
69,Abaza,,A female given name,0
70,Abazaca,,"This term needs a translation to English. Please help out and add a translation, then remove the text {{rfdef}}.",0
71,abazan,,horny (especially used for a person who hasn't had sex for a long time),0
72,abazanlık,,(slang) horniness; randiness,0
73,Abbas,,A male given name,0
74,ABD,/aːbeːdeː/,USA (a country in North America); initialism of Amerika Birleşik Devletleri (“United States of America”),0
75,abdal,,(archaic) A religious devotee in radical Sufism who has attained a high level of spirituality (comparable to a sannyasi in Hinduism),0
76,abdallık,,the state of being a mendicant dervish or beggar,0
77,abdest,/ɑb.dɛst/,(Islam) abdest,0
78,abdestbozan,,tapeworm,0
79,abdesthane,,"toilet, bathroom (room used for urination and defecation),",0
80,abdestlik,,place for performing ablutions,0
81,abdestlilik,,"(Islam) the state of having performed abdest (i.e., ritual washing before prayers)",0
82,abdestsizlik,,"(Islam) the state of not having performed abdest (i.e., ritual washing before prayers)",0
83,abdomen,,abdomen,0
84,Abdullah,,A male given name from Arabic,0
85,abdiâciz,,"(obsolete) a word a speaker uses to refer to themselves in order to show their humility
Efendim, bendeniz abdiâciz kulunuz... ― Sir, my humble self, your slave...",0
86,abece,/ɑː.beː.ˈd͡ʒeː/,alphabet,0
87,abece-sayısal,,alphanumeric,0
88,abecesayısal,,alphanumeric,0
89,abecesel,,alphabetical,0
90,abelya,,abelia,0
91,aberasyon,,"aberration, Synonym: sapınç",0
92,abes,,"useless, pointless, unreasonable",0
93,abeslik,,"This term needs a translation to English. Please help out and add a translation, then remove the text {{rfdef}}.",0
94,abıhayat,,"Fountain of Youth, fountain of youth",0
