ID,Form,IPA,Gloss,Language_ID
0,adói,,ouch (expresses pain)[1],0
1,agar-agar,,jelly; jam[1],0
2,agu,,water,0
3,baleo-baleo,,wooden tub,0
4,bolotu,,you; ye (second-person plural personal pronoun)[1],0
5,bos,,you; thou (second-person singular personal pronoun)[1],0
6,dos,,two,0
7,eli,,"he, she or it (third-person singular personal pronoun)[1]",0
8,fake,,knife,0
9,kal,/kal/,"(interrogative) what; which[1], (relative) which[2]",0
10,kantu,/ˈkan.tu/,"(interrogative) how.much or how many (what amount of)[1],",0
11,karing-karing,,"Bombay duck, an edible lizardfish (Harpadon nehereus)[2]",0
12,keng,/keŋ/,"(interrogative) who (what person)[1], (relative) who",0
13,ki,/ki/,"(interrogative) what (what thing), (relative) that;",0
14,koza-koza,,"menstruation[1], plural of koza",0
15,krensa,,child[1],0
16,kupin,,hook-shaped hairpin[2],0
17,kustumi,/kus.ˈtu.mi/,custom[1],0
18,labah-labah,,spider[1],0
19,lala,/ˈla.la/,"shellfish, as food[1]",0
20,layang-layang,,kite (lightweight toy carried on the wind)[2],0
21,manek,,bead (small round object with a hole to allow it to,0
22,mulé,,woman,0
23,nasang,,type; kind; sort[2],0
24,nus,,we (first-person plural personal pronoun)[1],0
25,olotu,,they (third-person plural personal pronoun)[1],0
26,pai,,father,0
27,rampeh,,spice[1],0
28,tres,,three,0
29,yo,,I (first-person singular personal pronoun)[1],0
