ID,Form,IPA,Gloss,Language_ID
0,akutr,,to transport,0
1,arem,,pangolin,0
2,babayan,,"woman, female",0
3,bru,,(in females' ritual language) water,0
4,bua,,fruit,0
5,dalan,,"path, road, way",0
6,hikuki,,airplane,0
7,ising,,doctor,0
8,nanum,,(in males' ritual language) water,0
9,panguzaɭ,/ˈpaŋuɟ͡ʝaɭ/,pineapple,0
10,pat,,four,0
11,penu,,"turtle, sea turtle",0
12,samo,,dessert,0
13,sinciw,,planet,0
14,tawki,,"owner (of a shop, etc.); boss",0
15,tenun,,to weave,0
16,tula,,eel,0
17,veRas,,rice ((raw) seeds used as food),0
18,vuɭi,/ˈvuɬi/,"to conceal, hide",0
19,ɖaya,,west,0
20,ənay,,water,0
