L2_orth,L2_ipa,L2_gloss,L2_etym
अ,/ə/,The first vowel in Marathi.,
अ-,,"A negating prefix. non-, un-, a-, an-, etc.",
अं,/əm/,The twelfth vowel in Marathi.,
अंकगणित,/əŋ.kə.ɡə.ɳit̪/,(mathematics) arithmetic,
अंगठा,,"(anatomy) thumb, (anatomy) the big toe, hallux",
अंगण,/əŋ.ɡəɳ/,"yard, court, courtyard",
अंगरखा,,angarkha,
अंडे,/əɳ.ɖe/,egg,
अंतर्गत,,"inner, internal",
अंथरूण,/ən.t̪ʰɾuɳ/,bedding,
अंदाज,/ən.d̪ad͡z/,"estimate, guess, prediction",
अंदाजे,/ən.d̪a.d͡ze/,"roughly, approximately, about, Synonym: सुमारे (sumāre)",
अंधार,,darkness,
अंबाडा,,"(Indian) common hog plum (Spondias pinnata, syn. S.",
अंबारी,,"howdah (a tower or canopied seat upon an elephant),",
अः,/ə̤/,The thirteenth vowel in Marathi.,
अऊत,,"(Desh) plough, Synonyms: नांगर (nāṅgar), हल (hal)",
अकथित,/ək.t̪ʰit̪/,"untold, unspoken, unsaid",
अकरा,,eleven,
अक्कल,/ək.kəl/,"intelligence, Synonym: बुद्धी (buddhī), understanding,",
अखेर,,"after all, finally, at last",
अखेर,,"end, Synonyms: शेवट (śevaṭ), अंत (anta)",
अख्खे,/ək.kʰe/,"whole, entire",
अगदी,,"quite, completely, altogether, तो अगदी बरोबर आहे.to",
अग्नि,,(Hinduism) Agni (Hindu deity of fire),
अग्नि,,(formal) fire,
अचानक,,"suddenly, unexpectedly",
अजिबात,/ə.d͡ʑi.bat̪/,"completely, at all, Synonym: बिलकूल (bilkūl)",
अजून,,"yet, still",
अट,/əʈ/,"condition, stipulation",
अडकणे,,"to be caught, stuck, jammed, to be impeded, obstructed,",
अडणे,/əɖ.ɳe/,"to be stuck, obstructed, hindered",
अधिक,,"additional, larger, more, greater, excessive, above,",
अन-,,"A negating prefix. non-, un-, a-, an-, etc.",
अननस,/ə.nə.nəs/,"pineapple, fruit",
अनावश्यक,,"unnecessary, unneeded",
अनुभवणे,/ə.nu.bʱəʋ.ɳe/,to experience,
अनुसरण,,"conformance, imitation",
अनेक,,"many, some, more than one",
अन्न,,food,
अपंग,/ə.pəŋ.ɡə/,"crippled, handicapped, disabled",
अपुन,,(colloquial) I,
अफू,,opium,
अबीर,/ə.biɾ/,(uncountable) a colored powder especially used during,
अब्ज,,"billion; 1,000,000,000, Synonyms: अर्व (arva), अरव",
अब्ज,,a lotus,
अब्ज,,a lotus,
अब्रू,,"honour, reputation, Synonyms: इज्जत (ijjat), मान (mān),",
अभिषेक,/ə.bʱi.ʂek/,(Hinduism) abhisheka,
अभ्यास,,"study, exercise, practice",
अमरावती,/əm.ɾa.ʋə.t̪i/,"Amravati, Oomrawutty (a city in Vidarbha, Maharashtra,",
अमरावती,/əm.ɾa.ʋə.t̪i/,"(Hinduism) Name of the capital city of Indra, Amaravati,",
अमरावती,/əm.ɾa.ʋə.t̪i/,"(Hinduism) Name of the capital city of Indra, Amaravati,",
अरुंद,/ə.ɾun.d̪ə/,narrow,
अरे,,"hey, sirrah, you there",
अर्थ,/əɾ.t̪ʰə/,"meaning, significance, intention, aim, substance, money,",
अर्धे,,"half, Synonym: निम्मे (nimme)",
अल्लड,/əl.ləɖ/,"unexperienced, naive, playful, childish",
अवकाश,,"leisure, interval, space, room",
अवतार,,"avatar, descending, descent",
अवधी,,Awadhi,
असं,,word-final anusvara form of असे (ase),
असं,,word-final anusvara form of असे (ase),
असणे,,"to be, मी मजेत आहे. ― mī majet āhe. ― I am fine. (literally,",
असे,,"such, of this sort, of this kind",
असे,,"like this, like so, in this manner",
अस्मान,,"sky, heaven",
अस्वल,,(any gender) bear,
अहमदनगर,/əɦ.məd̪.nə.ɡəɾ/,"Ahmednagar (a city in Maharashtra, India)",
अहमदाबाद,/ə.ɦəm.d̪a.bad̪/,"Ahmedabad (the largest city in Gujarat, India)",
आंघोळ,/aŋ.ɡʱoɭ̆/,"bath, bathing, shower, ablution",
आंधळे,/an.d̪ʱə.ɭ̆e/,blind,
आग,,"fire, (figuratively) heat, ardor",
आजकाल,/ad͡z.kal/,"nowadays, Synonym: हल्ली (hallī)",
आजारी,/a.d͡za.ɾi/,"ill, sick",
आठवडा,,week,
आणणे,,to bring,
आणि,/a.ɳi/,"and, Synonym: व (va) (literary)",
आफ्रिका,/apʰ.ɾi.ka/,Africa,Africa
आभाळ,/a.bʱaɭ̆/,"sky, Synonym: आकाश (ākāś), overcast sky",
आमचा,,masculine genitive of आम्ही (āmhī): our,
आम्ही,/a.mʱi/,we: exclusive first-person plural personal pronoun,
आयते,/aj.t̪e/,"ready-made, Synonym: तयार (tayār)",
आयते,/aj.t̪e/,"without effort, effortlessly",
आयुष्य,/a.juʂ.jə/,"life, lifetime, lifespan, Synonym: जीवन (jīvan)",
आरसा,,"a mirror, looking glass",
आराम,,"rest, relaxation",
आरोग्य,,"health, a healthy state, freedom from sickness",
आलं,,word-final anusvara form of आले (āle),
आलं,,word-final anusvara form of आले (āle),
आलं,,word-final anusvara form of आले (āle),
आलिंगन,/a.liŋ.ɡən/,"(formal) hug, embrace, Synonym: मिठी (miṭhī)",
आले,,"perfective of येणे (yeṇe, “to come”)",
आले,,ginger root,
आले,,ginger root,
आळवणे,/a.ɭ̆əʋ.ɳe/,to sing elaborately,
आळस,/a.ɭ̆əs/,"laziness, sloth",
आवडणे,,"to be liked, loved, to be pleasing, delightful",
आवरणे,,"to clean up, tidy up, neaten, straighten out, to control,",
आवश्यक,,"necessary, inevitable",
आवाज,/a.ʋad͡z/,"sound, noise, voice",
आशिया,,Asia (continent),Asia
इ,/i/,The third vowel in Marathi.,
