L2_orth,L2_ipa,L2_gloss,L2_etym
bit⁷,/ʔbit˧/,"pen; writing implement, Synonym: (Longtan) bɔt⁷'",
bɔt⁷',/ʔbɔt˦/,"(Longtang) pen; writing implement, Synonym: bit⁷",
dai²,/ʔdai˥/,rainbow,
fa³,/fa˧/,sky,
fun¹,/fun˨˩˧/,rain,
miu⁴,/miu˩/,temple,
nam⁴,/nam˩/,water,
ȵam¹,/n̠ʲam˨˩˧/,"to play with; to toy with, to play; to engage in sports",
