L2_orth,L2_ipa,L2_gloss,L2_etym
آخر,/ʔaː.xur/,"another, one more, other",
آدى,/ʔaː.da/,"to harm, Synonyms: ضر‎ (ḍarr), جرح‎ (jraḥ)",
آش,/ʔaːʃ/,"(interrogative) what?, ‏آش بغيتي مني؟‎‎ʔāš bḡīti menni?What",
آنا,/ʔaː.na/,I (first person singular subject pronoun),
آه,/ʔaːh/,"yes, Synonyms: أيه‎ (ʔayyah, ʔayyih), إيه‎ (ʔiyyah),",
أبدا,, never,
أبدا,, (obsolete) never,
أبدا,, (obsolete) never,
أتاي,/ʔa.taːj/,tea,tea
أتت,/ʔat.tat/,"to furnish, Synonym: فرش‎ (farraš)",
أخ,/ʔaxː/,"brother, male sibling, Synonym: خوادري‎ (ḵwādri), ‏خوك‎",
أخطبوط,/ʔux.tˤu.buːtˤ/,"octopus, Synonyms: روطالة‎ (rūṭāla), زايس‎ (zāyis)",
أدن,/ʔad.dan/,to call to prayer,
أربعة,/ʔarb.ʕa/,Alternative form of ربعة‎ (rabʕa): four,
أستاد,/ʔus.taːd/,"professor; teacher, title of courtesy commonly given",
أش,/ʔaʃ/,(interrogative) what,
أشكون,/ʔaʃ.kuːn/,"(interrogative) who?, Synonym: شكون‎ (škūn)",
أشمن,/ʔaʃ.mɪn/,(interrogative) which?,
أشنو,/ʔaʃ.nu/,"(interrogative) what?, ‏أشنو قال خاك؟‎‎ʔašnu qāl ḵākWhat",
ألف,/ʔalf/,thousand,
ألفين,/ʔal.fajn/,two thousand,
أما,/ʔam.ma/,"as for, but",
أنا,/ʔa.na/,Alternative form of آنا‎ (ʔāna): I (first person singular,
أنا,/ʔa.na/,(interrogative) which?,
أنا,/ʔa.na/,(interrogative) which?,
أول,/ʔaw.wal/,first,
أڭادير,/ʔa.ɡa.diːr/,Agadir (a city in Morocco),
إبرة,/ʔib.ra/,"needle, Synonym: شوكة‎ (šūka)",
إترو,/ʔiːt.ru/,"litre, ‏شريت إترو حليب‎šrīt ʔītru ḥlībI bought a litre",
إدا,,if,
إدا,,"then, therefore",
إدا,,"then, therefore",
إدن,,Alternative form of إدا‎ (ʔidan),
إلا,,Alternative form of إدا‎ (ʔida),
إلا,,"except, save, unless, if not",
إلا,,"except, save, unless, if not",
إنا,/ʔi.na/,(interrogative) which?,
إنسان,/ʔin.saːn/,"human being, person, Synonym: بنادم‎ (bnādim, bnādam)",
إيميل,/ʔimiːl/,email,email
اتجبر,/(ɪ)ttaʒ.bar/,"mediopassive of جبر‎ (jbar): to be found
Synonyms: اتلقى‎ (ettalqa), تصاب‎ (tṣāb)",
اتسنى,/tsan.na/,"(transitive, intransitive) to wait, Synonyms: استنى‎",
اتلقى,/(ɪ)ttal.qa/,"mediopassive of لقى‎ (lqa): to be found
Synonyms: اتجبر‎ (ettajbar), تصاب‎ (tṣāb)",
اختار,/xtaːr/,"to choose, Synonym: عزل‎ (ʕzal), to select, Synonym:",
ادى,/ɪd.da/,"to take, Synonym: عبا‎ (ʕabba)",
ارتاح,/(ɪ)r.taːħ/,"to rest, to relax, to find rest, to be satisfied",
استاهل,/(ɪ)s.taː.hal/,to deserve,
استصغر,/(ɪ)s.tasˤ.ɣar/,"to belittle someone, ‏علاش هدا كيستصغرك؟‎‎ʕlāš hāda",
استنى,/stan.na/,"(transitive, intransitive) to wait, Synonyms: اتسنى‎",
استهلك,/stah.lak/,"(transitive) to use up, to consume, to expend",
اسمية,/smij.ja/,"name, ‏فتيوا علي اسمياتكم بالترتيب‎ftīw ʕliyya smiyyātkum",
اشنو,,Misspelling of أشنو‎ (ʔašnu).,
الاربع,/laːr.baʕ/,"Wednesday, Synonym: يوم الاربع‎ (yūm l-ārbaʕ)",
الاربعة,/laːr.bʕa/,"Alternative form of الاربع‎ (l-ārbʕa), Synonym: يوم",
البارح,/(ɪ)l.baː.riħ/,yesterday,
البارح,/(ɪ)l.baː.riħ/,yesterday,
البرطقيز,/ɪl.bar.tˤqiːz/,"Portugal (a country in Europe), Synonym: البرتغال‎",
التلات,/ɪt.tlaːt/,"Tuesday, Synonym: يوم التلات‎ (yūm et-tlāt)",
التنين,/ɪt.tnajn/,"Monday, Synonym: يوم التنين‎ (yūm et-tnayn, yūm et-tnīn)",
الجزاير,/ɪl.ʒa.zaː.jir/,Algeria (a country in Africa),
الجمعة,/ɪʒ.ʒam.ʕa/,"Friday, Synonym: يوم الجمعة‎ (yūm ej-jamʕa)",
الحد,/ɪl.ħadd/,"Sunday, Synonym: يوم الحد‎ (yūm el-ḥadd)",
الخميس,/ɪl.xmiːs/,"Thursday, Synonym: يوم الخميس‎ (yūm el-ḵmīs, yūm le-ḵmīs)",
السبت,/ɪs.sabt/,"Saturday, Synonym: يوم السبت‎ (yūm es-sabt)",
المغرب,/ɪl.maɣ.rib/,Morocco (a country in Africa),
الهيه,/ɪl.hiːh/,"there, Synonyms: الهيهة‎ (el-hīha), تمة‎ (temma), تم‎",
الهيهة,/ɪl.hiː.ha/,"there, Synonyms: الهيه‎ (el-hīh), تمة‎ (temma), تم‎",
امتى,/ʔim.ta/,"(interrogative) when?, Synonyms: فوقاش‎ (fawqāš, fūqāš),",
ايمتى,/ʔiːm.ta/,Alternative form of امتى‎ (ʔimta),
باب,/baːb/,"door, gate",
بابغيو,/baːb.ɣaj.ju/,"parrot, Synonyms: ببغة‎ (babbaḡa), ببغاء‎ (babbaḡāʔ)",
باربة,/baːr.ba/,beetroot,
بارد,/baː.rid/,"cold, dull",
باش,/baːʃ/,"in order to, in order that, so that: followed by the",
باش,/baːʃ/,"(interrogative) with what?, ‏باش كلتي داك الشي؟‎‎bāš",
باع,/baːʕ/,"(transitive, ditransitive) to sell, Antonym: شرى‎ (šrā),",
بال,/baːl/,to urinate,
بال,/baːl/,"mind, state",
بال,/baːl/,"mind, state",
بالأخص,/bɪl.ʔa.xasˤsˤ/,especially,
بالتخبية,/bɪt.txab.ja/,hiddenly,
بالتوفيق,/bɪt.taw.fiːq/,good luck,
بالخف,/bɪl.xaff/,"quickly, Synonyms: فيساع‎ (fīsāʕ), دغية‎ (daḡya), بالزربة‎",
بالزربة,/bɪz.zar.ba/,"quickly, Synonyms: فيساع‎ (fīsāʕ), دغية‎ (daḡya), بالخف‎",
بالزهر,/bɪz.zhar/,"by chance, Synonyms: بصدفة‎ (b-ṣudfa), صدفة‎ (ṣudfatan)",
بانيو,/baːnju/,bathtub,
ببغة,/bab.ba.ɣa/,"parrot, Synonyms: بابغيو‎ (bābḡayyu), ببغاء‎ (babbaḡāʔ)",
بخير,/bi.xajr/,"well, fine, okay, good",
براد,/bar.raːd/,teapot,
بربوق,/bar.buːq/,"a cannabis-based product made by frying the cannabis, then grinding it and finally sifting it.",
برة,/bra/,Alternative form of إبرة‎ (ʔibra),
بردان,/bar.daːn/,"cold (feeling of someone), Antonym: صهدان‎ (ṣahdān)",
برق,/barq/,lightning,
برودة,/bruː.da/,"coldness, Synonym: برودية‎ (brūdiyya)",
برودية,/bruː.dij.ja/,"coldness
Synonym: برودة‎ (brūda)",
برويطة,/bar.wiː.tˤa/,wheelbarrow,
برى,/bra/,"to recover (from illness), Synonym: تشافى‎ (tšāfa)",
برية,/brij.ja/,"letter (written or printed communication), ‏بغيت نبعت",
بريكة,,"Diminutive of بركة‎ (barka, “a sitting; a click”),",
بريكة,,"lighter (cigarette), Synonym: شعالة‎ (šaʕʕāla)",
بريكة,,"lighter (cigarette), Synonym: شعالة‎ (šaʕʕāla)",
بزاف,,Alternative spelling of بالزاف‎,
بزبوز,/baz.buːz/,"tap, faucet, Synonym: روبيني‎ (rubīni)",
بزطام,/baz.tˤaːm/,wallet,
بزق,/bzaq/,"to spit, Synonym: تفل‎ (tfal)",
بزناس,/biz.naːs/,drug dealer,business
بزنس,/baz.nas/,to deal (sell (illicit drugs)),
بزولة,/baz.zuː.la/,"breast, Synonym: تدي‎ (tadi)",
بسباب,/bɪ.sbaːb/,"because of, Synonym: بسبب‎ (bsabab)",
بسبب,/bsa.bab/,"because of, Synonym: بسباب‎ (be-sbāb)",
بشكليطة,/bʃa.kliː.tˤa/,"bicycle, Synonym: پكالة‎ (pikāla)",
بصدفة,/bsˤud.fa/,"by chance, Synonyms: بالزهر‎ (bez-zhar), صدفة‎ (ṣudfatan)",
بطانية,/batˤ.tˤaː.nij.ja/,"blanket, Synonyms: كاشة‎ (kāšša), مانطة‎ (mānṭa), غطا‎",
بطبط,/batˤ.batˤ/,"to quack, (slang) to talk, ‏كيبطبط بحال شي بطة ولكن",
بطعة,/batˤ.ʕa/,"crumb (soft internal portion of bread), Synonym: بابة‎",
بعيد,/bʕiːd/,"far, remote, distant, Synonym: (reciprocal) مباعد‎",
بغى,/bɣaː/,"to want, Synonym: حب‎ (ḥabb), ‏شنو بغيت فهاد الدنيا؟‎‎šnu",
بقولة,/baq.quː.la/,spinach,
بكى,/bka/,"(intransitive) to cry, to weep (over)",
بلارج,/bal.laː.riʒ/,"stork, Synonyms: لقلاق‎ (laqlāq), (borderline Ḥassānīya)",
بلاصة,/blaː.sˤa/,"place, location, spot, Synonym: موضع‎ (mūṭaʕ or mūḍaʕ)",
بلع,,"(transitive) to swallow, Synonym: سرط‎ (sraṭ)",
بلع,,"(transitive) to close, Synonyms: غلق‎ (ḡlaq), سد‎ (sadd),",
بلع,,"(transitive) to close, Synonyms: غلق‎ (ḡlaq), سد‎ (sadd),",
بلية,/bal.ja/,"addiction
‏بليتها غتخرج عليها وعلى قرايتها.‎‎balyitha ḡa-tuḵruj ʕlīha w ʕla qrāyitha.Her addiction will ruin her life and her studies.
‏بليته هي الكورة.‎‎baliytu hiyya l-kūra.His addiction is football.",
بليد,/ba.liːd/,"stupid, Synonym: مكلخ‎ (mkallaḵ), Antonym: دكي‎ (dki)",
بليزة,/ba.liː.za/,suitcase,
بنادم,/bnaː.dim/,"human being, person, Synonym: إنسان‎ (ʔinsān)",
بنان,,plural of بنين‎ (bnīn),
بنان,,banana,
بنان,,banana,
بناي,/ban.naːj/,mason; builder,
بنة,/ban.na/,taste,
بنت,/bint/,"daughter, Synonym: درية‎ (darriyya), Coordinate terms:",
بنج,,"sedative, anesthesia",
بنج,,"to sedate, to anesthetize, ‏بنجوا يدي كاملة فالعملية.‎‎bannju",
بنج,,"to sedate, to anesthetize, ‏بنجوا يدي كاملة فالعملية.‎‎bannju",
بنك,/bank/,bank,
بنين,/bniːn/,"delicious
Synonym: لديد‎",
بهيمة,/bhiː.ma/,head of cattle,
بوا,/buw.wa/,"(childish) water, (childish) drink",
بوبريص,/buːb.riːsˤ/,lizard,
بوخرارب,/buːx.raː.rib/,"sewage, Synonym: واد حار‎ (wād ḥārr)",
بوطة,/buː.tˤa/,gas canister,
بوعويد,/buːʕ.wiːd/,"pears, Synonyms: إجاص‎ (ʔijjāṣ), نجاص‎ (ngāṣ), لنجاص‎",
بوغطاط,/buː.ɣatˤ.tˤaːtˤ/,"Synonym of حمار الليل‎ (ḥmār el-līl, ḥmār el-layl,",
بوكوص,/buː.ɡuːsˤ/,(slang) good-looking guy,
بول,/buːl/,urine,
بوليس,/buː.liːs/,police,
بوم,/buːm/,"owls, Synonym: موكة‎ (mūka)",
بياع,/bij.jaːʕ/,"salesman, seller, (figuratively) sellout, traitor",
بيبي,/biː.bi/,"turkey, Synonym: ديك رومي‎ (dīk rūmi)",
بيت,,room,
بيت,,"to put up someone for the night, to provide lodging",
بيت,,"to put up someone for the night, to provide lodging",
بير,/biːr/,well,
بيرة,/biːr.ra/,beer,
بيرمي,/piːr.mi/,"driver's license, Synonym: رخصة السياقة‎ (ruḵṣat es-syāqa,",
بيض,,white,
بيض,,"egg, eggs",
بيض,,"egg, eggs",
بين,,between (in the position or interval that separates,
بين,,"to make clear, to explain, to outline, to illustrate",
بين,,"to make clear, to explain, to outline, to illustrate",
بينما,/biː.nɪm.ma/,while,
بيوضية,/bjuː.dˤij.ja/,whiteness,
تاسع,/taː.siʕ/,ninth,
تاق,/taːq/,to trust,
تاقة,/taː.qa/,"Alternative form of طاقة‎ (ṭāqa, “window”)",
تالت,/taː.lit/,third,
تامن,/taː.min/,eighth,
تانش,/taː.niʃ/,twelfth,
تاني,/taː.ni/,second,
تانية,/taː.ni.ja/,second,
تانية,/taː.ni.ja/,feminine singular of تاني‎ (tāni),
تاي,/taːj/,Alternative form of أتاي‎ (ʔatāy),
تباكى,/tbaː.ka/,"to pretend to weep, to feign weeping",
