L2_orth,L2_ipa,L2_gloss,L2_etym
A,,"The first letter of the Inari Sami alphabet, written in the Latin script.",
Aanaar,,"Inari (a municipality of Lapland, Finland)",
aassâđ,,"to live, to dwell",
aavis,,newspaper,
ahe,,age,
aiccâđ,,to perceive,
ain,,"always, still",
algâ,,"start, beginning",
alge,,"boy, son",
almai,,man,
alme,,"sky, heaven",
anarâš,,Inari Sami person,
anarâškielâ,,Inari Sami language,
arve,,rain,
ase,,"fleshy, inner side of a skin",
auto,,car,
avdo,,Alternative form of auto,
Avveel,,Ivalo (a village in Finland),
bussi,,bus,
caappâđ,,"to chop up, to cut up",
cakkâđ,,"to groan, to moan",
ciccâ,,fishnet dye,
cissâđ,,to pee,
civkkee,,pipit (bird),
coggâđ,,"to prop up, to support",
coohâđ,,to smoulder,
cullâgyettiđ,,to whisper,
cuoppâ,,fish meat,
cuvnâđ,,to wake up (someone),
cuábui,,frog,
cuáŋuimáánu,,April,
čaahâđ,,to fit,
čaaŋŋâđ,,to crawl inside,
čalme,,eye,
čeeci,,paternal uncle,
čerrih,,"tern, arctic tern, Sterna paradisaea",
čiččâm,,seven,
čiđđâ,,coal,
čiehâ,,corner,
čiehâđ,,"to hide, to conceal",
čieppâđ,,to sink,
čieskâđ,,"to split, to cleave",
čillâ,,This term needs a translation to English. Please help,
čimmâ,,This term needs a translation to English. Please help,
čiähá,,"hoard, cache, hiding place",
čiärruđ,,to cry,
čohčâ,,"autumn, fall",
čohčâmáánu,,September,
čokkáđ,,to sit,
čoollâđ,,to rub dead skin off the antlers,
čoonnâđ,,"to bind, to tie",
čoro,,This term needs a translation to English. Please help,
čuđe,,"foe, fiend",
čuhčá,,capercaillie,
čuollâđ,,to chop,
čääci,,water,
ettâ,,thing,
evro,,Alternative form of euro,
haajâ,,"smell, odour",
Iggá,,A female given name.,
ihe,,year,
iiđeed,,morning,
iiŋŋâđ,,"to dry, dry out",
ijjâ,,night,
illâ,,"ember, glowing coal",
ime,,wife of one's elder brother,
irâttâs,,company (business),
iäláán,,organism,
jaannâđ,,to shrink,
jeggi,,bog,
jielâ,,breeze,
jienâ,,"voice, sound",
jieŋâ,,ice,
jieŋâpaje,,ice age,
jieŋŋâl,,deep,
jietânâs,,giant,
jollâ,,crazy,
judo,,judo,
juŋŋâ,,lingonberry,
juonâ,,"plot, scheme",
juoŋŋâđ,,to become leaky,
juovâ,,boulder,
jussâ,,fart,
juuhâ,,river,
juuhâđ,,to drink,
juurdâ,,thought,
juurrâđ,,"to turn, to rotate",
jävri,,lake,
jäävvil,,lichen,
já,,and,
kaarrâđ,,"to secure, to tie down",
kaasâ,,"lamp oil, paraffin",
kaasi,,"cat, Synonym: kissá",
kaččâđ,,to run,
kalâččeijee,,wader (bird),
kalâččiđ,,"to wade around, to paddle (leasurely)",
kandâ,,"boy, son",
kannu,,"jug, pitcher",
keččâđ,,"to look at, to herd, to tend (animals)",
keđgi,,stone,
keeči,,"tip, end",
keŋŋuru,[ˈkeŋŋuru],kangaroo,
ketki,,wolverine,
kiđđâ,,spring (season),
kiehâ,,"cuckoo, Cuculus canorus",
kielâ,,language,
kielâ,,"trap, snare",
kielâ,,"trap, snare",
kieldâ,,municipality,
kiepâ,,soot,
kiessâđ,,to wrap,
kietâ,,hand,
kiihâđ,,to lek,
kiijkár,,binoculars,
kiintâl,,candle (a light source),
kirahvi,,giraffe,giraffe
kirje,,book,
kirječällee,,"writer, one who writes books",
kissá,,"cat, Synonym: kaasi",
kivkked,,suddenly,
kiärun,,"ptarmigan, Lagopus mutus.",
kobbâ,,white reindeer with white hooves,
koččâđ,,"to fall, to drop",
koijâdiđ,,to ask,
kokkâ,,cook,
kolle,,gold,
konnâ,,lichen,
kooccâđ,,to brake with the hand or foot,
kope,,"trench, pit",
koppâ,,cup,
koskâ,,"middle, center, distance, gap",
koskâvuotâ,,relationship,
kottarâš,,starling,
kove,,"image, picture",
kove,,accusative/genitive singular of kope,
kove,,accusative/genitive singular of kope,
kovjâ,,dust,
kukke,,long,
kulluđ,,to be heard,
kumppi,,wolf,
kunâgâs,,king,
kunnâ,,ash (residue from burning),
kuobžâ,,bear,
kuocâ,,rotten,
kuojâ,,sedge,
kuovâmáánu,,February,
kurrâ,,This term needs a translation to English. Please help,
kurtte,,neck flesh of an animal,
kussâ,,cow,
kutkâ,,ant,
kuttâ,,six,
kuuđđâđ,,to spawn,
kuullâđ,,to hear,
kuurrâđ,,to tie closed,
kuussâđ,,to cough,
