L2_orth,L2_ipa,L2_gloss,L2_etym
aduru,,fly (insect),
alev,,moon,
aligam,,yellow,
aluna,,pillow (traditionally made of wood),
anam,,later,
arop,,three,
asi,,mosquito,
ata,,coconut,
awun,,dog,
balal,,broken,
barat,,year,
bigima,,day after tomorrow,
buae,,breadfruit,
buala,,decorations,
bubulo,,"disease, illness",
dakok,,wall,
dilak,,cold,
dum,,wet,
dumag,,hunt,
duwat,,(Saki (inland) dialect(s)) ear,
gener,,night,
gewur,,animal,
gimae,,east,
gop,,flute,
iba,,digging stick,
ida,,ground,
idi,,banana,
ige,,where,
igena,,perhaps; maybe,
igur,,five,
imar,,assembly,
inav,,day; 24 hours,
iner,,two,
isav,,hot,
isavisav,,punishment,
iwamer,,rainbow,
iwasuwa,,lightning,
iwi,,number,
kabu,,short,
kakape,,bee,
kakapeyag,,honey,
kakobada,,island,
kangir,,scorpion,
kani,,big,
kase,,cat,
kasiwar,,cassowary,
kaupua,,centipede,
kawuŋ,,dog,
kenet,,small knife,
kikit,,edge,
kokovira,,rooster,
komam,,fog,
kompita,,computer,
kon,,corn,
kopi,,coffee,
kuala,,frog,
kukul,,leper,
kuluka,,hat,
kurum,,sickness,
labua,,wild betel nut,
lai,,beach,
laion,,lion,lion
lol,,sand,
lukun,,garbage,
maib,,grandchild,
makalaem,,lizard,
manat,,reef,
matmat,,graveyard,
milai,,ginger,
min,,comb,
muado,,man,
muak,,debt,
muania,,bandicoot,
muat,,snake,
muatagat,,teacher,
muga,,bird,
mugup,,rainy season,
nabu,,bamboo,
nada,,child,
nadi,,and,
nae,,(in the plural) you,
naga,,part; piece,
naliliv,,hole,
namug,,firewood,
nanam,,tree,
nanav,,food,
nat,,rain,
naum,,flood,
nauwam,,dust,
ol,,sweet,
otol,,itch,
ov,,here,
pat,,stone,
pensil,,pencil,
ubar,,tree branch,
udadi,,shin,
udamu,,grandmother,
udira,,tail,
ududur,,anus,
ukakaderam,,spleen,
yag,,water,
yaŋ,,"(Pila, Saki) water",
