L2_orth,L2_ipa,L2_gloss,L2_etym
akaku,,small,
asoli,,big,
kani,,and,
kati,,one,
kuri,,dog,
nahu,,water,
naw,,knife,
nerow,,spear,
nian,,day,
nima,,house,
nimaiim,,community,
tif,,chief,
yerman,,man,
yow,,turtle,
