L2_orth,L2_ipa,L2_gloss,L2_etym
Capnʉꞌm,,"Acayucan (a city in Veracruz, Mexico)",
cawa̱yu,,horse,
changu,,monkey,
Cusaliágac,,"Cosoleacaque (a town in Veracruz, Mexico)",
ma̱tsajti,,pineapple,
mis̈tu̱n,,cat,
nɨʔ,/nɨʔ/,water,
nʉ,,Alternative form of nɨʔ,
págas̈,,cow,
s̈á̱ntia,,watermelon,
tsu̱jc,,"mouse, rat",
tsánay,,snake,
wec,,"frog, toad",
ya̱pi,,"faucet, tap",
yujcu,,lowland paca (Cuniculus paca),
