L2_orth,L2_ipa,L2_gloss,L2_etym
alcapus,,shotgun,
an̈,,medicine,
atzꞌam,,salt,
aˀ,,"water
jaˀ — her water",
aẍuẍ,,garlic,
bajal,,corncob,
camiẍe,,blouse,
cay,,fish,
chꞌen,,stone,
cuc,,squirrel,
culiẍ,,cabbage,
cꞌo,,mask,
cꞌum,,squash,
eche,,axe,
halaw,,lowland paca (Cuniculus paca),
has,,mamey sapote (Pouteria sapota),
haꞌ,,water,
hoh,,crow,
hum,,paper,
ich,,chili pepper,
itaj,,herb,
kꞌoch,,ladder,
lawuẍ,,nail,
lemniẍ,,lemon,
machit,,machete,
meẍa,,table,
n̈a,,house,
n̈e,,tail,
oj,,coyote,
on̈,,avocado,
pale,,priest,
pay,,skunk,
pop,,reed mat,
pulato,,"plate, dish",
pulta,,door,
retet,,woodpecker,
sanicꞌ,,ant,
teẍeleẍ,,scissors,
tioẍ,,saint,
tulasna,,peach,
txam,,nose,
tzꞌibin̈,,spotted,
tꞌiw,,eagle,
xotxꞌ,,owl,
yahaw,,owner,
yewaẍ,,mare,
ẍalu,,jug,
ẍapun,,soap,
ẍila,,chair,
