L2_orth,L2_ipa,L2_gloss,L2_etym
acualaran,,(passive) to be born,
acuüicuüic,,(intransitive) it boils,
ajiüng,,(intransitive) He/She dances,
ajmboc,,(intransitive) He/she/it smells,
ajneaj,,"(intransitive) He/She heals, recuperates",
ajntsop,,"(intransitive) it germinates, sprouts, grows",
ajoet,,(intransitive) it's raining,
ajpoet,,(intransitive) it flowers,
ajün,,(intransitive) it cooks,
ajüy,,(intransitive) he/she weaves it,
ajüy,,fabric,
aljüy,,"(intransitive) he, she, it exists, is",
aset,,oil,
ballen,,whale,
cajiül,,black mangrove (Aircennia germinans),
chiy,,mouse,
choc,,insect,
cow,,metate (grinding stone),
coy,,rheumatism,
coy,,rabbit,
coy,,"short tail, stub",
coy,,rabbit,
coy,,"short tail, stub",
coy,,"short tail, stub",
dejunta,,dead person,
escualer,,student,
galen,,chain,
iüs,,flea,
joetjoet,,barn owl (Tyto alba),
jüm,,American crocodile (Crocodylus acutus),
Latiüc,,"Tehuantepec (a city in Oaxaca, Mexico)",
liong,,mountain lion (Puma concolor),
maching,,monkey,
majchat,,American white ibis (Eudocimus albus),
majtsoy,,brown pelican (Pelecanus occidentalis),
masan,,apple,
mbaj,,flower,
mbat,,louse,
menguec,,American kestrel (Falco sparverius),
monteoc,,lightning,
nchitngoy,,ray (fish) (clarification of this definition is needed) ,
ndiüc,,"snake, worm",
ndiüc,,sewing needle,
ndiüc,,sewing needle,
polat,,"plate, dish",
Sevecend,,"Juchitán (a city in Oaxaca, Mexico)",
tsapüüch,,bobcat (Lynx rufus),
vac,,cow,
wacüx,,"cattle; cow, bull",
wiiüd,,sand,
xaw,,white-throated magpie-jay (Calocitta formosa),
xicuüw,,deer,
xiig,,cigarette,
xil,,tropical mockingbird (Mimus gilvus),
xindiy,,watermelon,
yax,,avocado (tree),
yow,,water,
