L2_orth,L2_ipa,L2_gloss,L2_etym
afu,,forging,
afu-het,,smith,
afu-ākŋ,,to forge,
agaŋa,,mallard,
age,,rotten,
ai,,I (first-person singular subjective),
ajak,,thunder,
ajaŋ,,play,
ajoŋ,,we (first-person plural subjective),
alat,,woman,
alax,,imperative of baʔākŋ,
alaŋ,,trousers,
alit,,"woman, wife",
alt-tamši,,hundred,
alup,,tongue,
alčin-tamšu,,hundred,
alīt,,woman,
amalaŋ,,fright,
amar,,small pit,
anar,,haunch,
anaŋ,,string,
anaŋaithākŋ,,think,
anaŋaj,,"thinking, mind",
anaŋaja,,clever,
anaŋajākŋ,,to think,
angajak,,think (first-person present tense),
aoŋ,,you (second-person plural subjective),
apīkŋ,,sweat,
ar-ša,,knee,
araŋan,,limb,
at-p-akŋ,,pour (first-person future tense),
athol,,door,
atol,,door,
au,,"you (second-person singular subjective), you (second-person",
auoŋ,,you (second-person plural subjective),
ače,,calling,
ači,,calling,
ačigan,,tree root,
ačánše,,elk,
ačāʔājaŋ,,to call,
ačōʔuk,,sowing,
ačōʔukŋ,,to sow,
ašetaŋ,,to release,
ašix,,"which, who",
ašpar,,cloud,
ašpax,,"cooking pot, cauldron",
aštamše,,hundred,
b-āge-jaŋ,,to rot,
baʔākŋ,,to hold,
d́-äjaŋ,,become,
d́agat,,sleep (first-person present),
d́āgejaŋ,,to rot,
eaŋ-ōšiaŋ,,to scratch,
eaŋa,,now,
ei,,pine tree,
ei,,"voice, sound",
ei,,"voice, sound",
en,,wave,
en,,plural of ei,
enoši,,forget (first-person singular simple present tense),
et-paŋ,,soon,
ečā,,upwards,
ečāl,,above,
eš,,"God, sky",
f-āgō,,to take,
f-ōk,,to take,
fal,,"hot, warm",
falanč-āg,,a sack,
falanč-āk,,a sack,
falanče,,sew,
guš-takan,,to drive a horse,
hatu,,he (third person singular masculine subjective pronoun),
heŋai,,hair,
hūča,,(cardinal) one,
kaltap-anaŋ,,plural of kaltap-en,
kaltap-en,,wedge (for splitting logs) (plural kaltap-anaŋ),
kalōx,,ear,
mōn,,"not, negates verbs in the indicative mood",
pala,,hotness,
phal,,"hot, warm",
talgan,,flour,
thagājaŋ,,"to leave, abandon",
thax,,flaying,
thāgākŋ,,to flay,
thāx,,flaying,
thīgājaŋ,,stay,
uju,,he (third person singular masculine subjective pronoun),
ul,,water,
ulaj,,rib,
ulāj,,song,
ur,,rain,
āl-īx,,"midday, noon",
āma,,mother,
ānar,,haunch,
āreš,,rye,
āru,,cunning,
ārupi,,deception,
ārāthačapajaŋ,,to deceive,
ēg,,goat,
ēnaŋ,,plural of en,
ēneŋaiše,,to forget,
ēnšekŋ,,forgetfulness,
ēš,,"sky, God",
ōŋaŋ,,to bind,
śi-ćei,,"to put, to make",
šena,,what?,
šiax,,holding,
šina,,what?,
šinai,,"genitive of šina, šena: of what",
šičēt,,releasing,
