L2_orth,L2_ipa,L2_gloss,L2_etym
А,,"The first letter of the Kalmyk alphabet, written in the Cyrillic script.",
аав,[ˈaːvə],"grandfather, father",
анр,,pomegranate,
арвн,,ten,
аю,/aju/,bear,
аһар,,Alternative spelling of аһр (ahr),
баатр,/baː.tə̠r/,hero,
бадм,,lotus,
баһ,/ba.ɢə̠/,small,
би,,(first-person singular) I,
бө,,shaman,
-в,,Used to form the perfect preterite tense of a verb.,
-в,,"first-person singular predicative suffix, Хальмгв.",
-в,,"first-person singular predicative suffix, Хальмгв.",
гер,,"yurt, ger",
гүрвлһ,,lizard,
гөрәсн,,saiga,
дуулх,,helmet,
дуулх,,to sing,
дуулх,,to sing,
дүүрән,,Alternative spelling of дуураан (duuraan),
зун,,summer,
зүн,,"left, east, eastern",
зүн,,"left, east",
зүн,,needle,
зүн,,needle,
зүрҗ,,orange (fruit),
зөг,/zøɡ/,bee,
ик,,big,
келн,/ke.lə̟n/,"tongue, language, хальмг келн ― xalʹmg keln ― the Kalmyk",
киитн,/kiː.tə̟n/,cold,
киитн,/kiː.tə̟n/,cold,
күзүн,/kʰyzyn/,neck,
күн,,human,
көк,/køk/,blue,
көк,/køk/,blue (colour),
лус,,"mule, hinny",
-лх,, General verb-forming suffix.,
-м,,"first-person singular possessive suffix, (Can we date",
матр,,crocodile,
махн,/ma.χən/,"meat, мах цусни төрл ― max tsusni törl ― blood relation,",
медх,/medxə/,"to know (an information, how to do something), to understand,",
мис,,cat,
моңһл,/moŋ.ɢə̠l/,"Mongol (person), (attributive) Mongolian, моңһл келн",
моһа,/mo.ɢa/,snake,
намр,,"autumn, fall",
нүдн,/ny.dən/,eye (organ of sight),
одн,,"star, Теңгрт олн оддуд үзгднә.Teñgrt oln oddud üzgdnä.The",
салькн,/sa.lɪ.kə̠n/,wind,
симфонь,/sim.fo.nɪ/,symphony,
сольх,,"to exchange, to change, to replace",
солң,/so.ləŋ/,rainbow,
сорнц,,magnet,
суль,/sulʲ/,oat,
сүлд,,banner,
сө,,night,
та,,you (subject pronoun: the person being addressed) (plural),
таңһч,,"people, nation",
телңгүд,/te.lə̟ŋ.ɡyd/,"a subgroup of the Kalmyks, who were migrated from the",
терз,,window,
толь,/to.lʲə/,mirror,
торһа,/tor.ɢa/,skylark,
тошл,,mandarin orange (tree and fruit),
Төвд,,Tibet,
төмрлг,,metal,
улан,/u.lan/,red,
улан,/u.lan/,red (colour),
улс,/u.lʊs/,people,
усн,/u.sʊn/,"water, ус уух ― us uux ― to drink water, ус теех ―",
хавр,,spring (the season),
хазг,,Cossack,
хазг,,"Cossack (person), Cossacks (people)",
хальмг,/χalʲ.mə̠ɡ/,"Kalmyk (person), (attributive) Kalmyk, хальмг келн",
ханях,,to cough,
харада,,swallow (bird),
хасг,,Kazakh,
хасг,,"Kazakh (person), Kazakhs (people)",
хорта,,"venomous
хорта моһа
xorta moha
venomous snake",
хувцн,,"clothes, clothing, garments",
хумсн,/xumsən/,"fingernail, claw",
хур,/χu.rə̠/,rain,
хәәч,,scissors,
цагда,,police,
цагдач,,policeman,
цаңһх,/t͜saŋ.ɢə.χə/,"From Proto-Mongolic *caŋga-, compare Mongolian цангах",
цаңһх,/t͜saŋ.ɢə.χə/,"to thirst,to be thirsty",
цаһан,/t͜sa.ɢan/,white,
цекә,/t͡sʰekʰɛ/,"bay, cove, meadow, plain",
цур,,bath (tub),
чи,,you (subject pronoun: the person being addressed) (singular),
шатр,,chess,
шикр,,sugar,
шилүсн,,lynx,
Шинзеленд,/ʃinzjɛˈlɛnt/,New Zealand,
ширә,/ʃirɛ/,"table, (obsolete) throne",
ширәлх,/ʃirɛlxə/,"to place on the table, to sit at the table, (obsolete)",
шода,,penis,
экн,,brain (organ),
эмнлһн,,treatment,
эмсг,,womanizer,
эн,,"this, this one, he/she/it (3rd person subject pronoun)",
энд,,(predicative) here,
Эркү,/er.ky/,"alternative form of Иркут (Irkut, “Irkut [river]”),",
яман,/jaman/,goat,
җил,,year,
җомба,,The traditional Kalmyk milk tea with salt and butter.,
ң,/ŋ/,The nineteenth letter of the Kalmyk alphabet,
үвл,,winter,
үзх,/yz.xə̟/,to see,
үр,,friend,
һарх,/ɢar.χə/,to go out,
-ән,,"impersonal (reflexive) possessive suffix, used after",
Әрәсә,,Russia,
өдмг,,bread,
Өхәй,,Ohio,
өөлд,,"Ölöt, Eleuth",
өөлд,,"Ölöt, Eleuth (person), Ölöts, Eleuths (people; tribe)",
өөрд,/øːrd/,Oirat,
өөрд,/øːrd/,"Oirat (person), Oirats (people; tribe)",
