L2_orth,L2_ipa,L2_gloss,L2_etym
'esep,,to stop a fire; to switch off the light,
aaraw,,spider,
abtan,,trousers; pants,
abtek,,belt (band around waist),
adey,,thunder,
adoa,,two,
aep,,night; evening,
agegey,,Job's tears (Coix lacryma-jobi),
aget,,wrinkles,
ahahawa,,mole cricket,
ahan,,coral (usually dead),
ai,,(anatomy) foot,
akanan,,eating place,
akay,,grandfather,
akes,,grandmother,
akjiten,,"to dry, to make something dry, akjiten mo o ovok mo.Your",
alag,,fate; destiny,
alalambang,,potter wasp (a member of the Eumeninae subfamily),
alavat,,bag; pouch; sack,
aleleh,,vehicle; car,
alibangbang,,flying fish,
alikey,,small,
alilipoan,,centipede,
alima,,five,
alimango,,a kind of crab,
alinged,,short,
ama,,father,
among,,fish,
anak,,"child (a female or male child, a daughter or son)",
anaro,,long,
anay,,sand,
anem,,six,
aneng,,oil,
angin,,strong wind,
angit,,sky,
angot,,smelly; foul,
anioy,,coconut,
anito,,evil spirit,
annget,,sweat,
anood,,song,
anos,,squid; cuttlefish,
aob,,smoke,
aod,,termite; white ant,
apapnan,,relatives,
apat,,four,
apatot,,noni (fruit),
apdo,,(anatomy) gall bladder,
apereh,,few,
apia,,roe (eggs of fish),
apito,,seven,
apo,,grandchild,
apoaw,,(anatomy) lung,
apoy,,fire (oxidation reaction),
apseng,,rice crust; crust of cooked rice,
arako,,big,
arang,,gills (of a fish),
araraw,,date,
araw,,sun,
ariagen,,breakfast,
aro,,many; a lot,
asa,,one,
asiam,,nine,
asin,,salt,
asisi,,meat,
asked,,edge; margin; verge,
aslet,,latch (fastening for a door),
asoy,,"broth, juice (from fruit)",
atang,,(anatomy) buttocks,
atay,,(anatomy) liver,
atbed,,springwater,
atep,,roof (the cover at the top of a building),
atlo,,three,
atoa,,menstruation,
atot,,fart,
atoy,,stone wall,
atpil,,straw mat,
avak,,middle,
avaka,,Manila hemp; abaca,
avavang,,boat,
aviik,,boar (male pig),
avoa,,betel palm,
avoag,,ram (male sheep),
avong,,shadow,
awa,,sea,
awan,,year,
awao,,eight,
awaw,,thirsty,
ayo,,river; stream; brook,
ayoayob,,clothes,
ayob,,clothes; clothing,
ayoy,,thank you (an expression of gratitude),
azaw,,gift,
azda,,great wave; massive wave,
azotan,,button (on an item of clothing),
baka,,cow,
bezbezan,,to accelerate; to speed up,
bibi,,duck,
bobow,,(animal) fur,
bozo,,ball,
ciawang,,bowl,
cilacilan,,praying mantis,
cilan,,corn; clavus (callus on the toes or fingers),
cilat,,lightning,
cilcil,,cork; plug,
cilo,,earwax,
cimoy,,rain; rainwater,
cinai,,intestines; guts,
cinalab,,cloud,
cingdasan,,rope,
cipa,,spit,
cipoo,,breadfruit tree,
ciray,,(anatomy) eyebrow,
ciray,,to illuminate; to light up,
ciriciring,,"language
ko macinanao do ciriciring no tao.I am learning Yami language.",
dagdag,,morning,
dangdangen,,to dey by fire; to keep warm by fire,
demdem,,dark cloud,
dingki,,flashlight,
dingwa,,telephone,
eraed,,oblate stone,
etek,,(anatomy) brain,
evek,,beach,
gagay,,slice of meat,
gako,,school,
gaksi,,university; college,
ganam,,dance,
gase,,fuel gas; natural gas,
gaza,,decorative design,
