L2_orth,L2_ipa,L2_gloss,L2_etym
alu,,"offering, donation",
ang,,water basin,
arang,,capital,
bat,,week,
baw,,head,
bawnu,,brain,
boi,,loan,
byak,,to be destroyed,
chahkan,,crab,
chyaw,,to stew,
chyeju,,gratitude,
chyăre,,clerk,
dang,,to measure,
dek,,depository,
deng,,mile,
dăgu,,power,
dăhkya,,other,
dămya,,robber,
dăzik,,stamp,
gong,,physical body,
gun,,goods for sale,
haw,,to preach,
hkan,,room,
hkaw,,to preach,
hkawk,,to knock,
hkyi,,excrement,
hkying,,time,
hkyuk,,to detain,
hpa,,shoulder,
hpat,,to read,
hpawng,,raft,
hpe,,satin,
htai,,to plow,
htang,,to anticipate,
htawng,,jail,
htik,,to be lucky,
htun,,lime,
htunbu,,lime box,
htung,,manner,
Ing-galik,,English,
Inggălik,,English,
Inglik,,English,
jahku,,nine,
jarit,,provisions,
jarung,,bowl,
jawng,,school,
kahpa,,shoulder,
kang,,customs,
kara,,hair,
kawk,,customs,
kawn,,tax,
khul,,twenty,
kru,,six,
ku,,to copy,
kyap,,"kyat, rupee",
la,,month,
lagat,/ləˈɡàt/,bee,
lahpa,,shoulder,
lasăma,,carpenter,
lawng,,stake,
lu,,"to offer, to donate",
ma-a,,dumb,
madit,,"to wet, moist, dampen",
majan,,war,
mali,,four,
manga,,five,
maning,/məniŋ/,last year,
masum,,three,
matsat,,eight,
me,,ballot,
mu,,two anna bit,
muk,,bread,
mya,,emerald,
myawk,,cannon,
myi,,eye,
myu,,city,
mă-un,,coconut,
nak,,to strike,
nang,,"thou, you (singular)",
ngai,,I,
ngăchyawng,,catfish (Mystus aor),
ngăman,,shark,
ngămyin,,spotted danio (Danio nigrofasciatus),
nila,,sapphire,
paleng,,bottle,
paw,,cork,
pawk,,hole,
payuk,,camphor,
pik,,linen cloth,
poi,,"feast, festival",
pyawng,,tube,
pyik,,to be closed,
rung,,office,
sak,,"to offer, to empty someone's brain. to make someone",
sanit,,seven,
sek,,to land,
sen,,hundred thousand,
seng,,shop,
shawk,,to petition,
shi,,ten,
shuk,,messy,
săboi,,desk,
săgyi,,chief,
săhka,,Epsom salts,
sălik,,cigar,
săma,,master,
sănwi,,turmeric,
săpe,,disciple,
săra,,male teacher,
tak,,To guess.,
tan,,class,
tsări,,clerk,
tăra,,law,
zun,,spoon,
ăbum,,model,
ăbung,,model,
ăhkyak,,to be important,
ăhkying,,time,
ăkyang,,habit,
ăkyu,,favor,
ăman,,truly,
ăming,,order,
ămu,,work,
ămyat,,gain,
ăna,,to be deterred,
ărawng,,honor,
ărawng,,semi-divine being,
ărawng,,semi-divine being,
ăsak,,age,
ăsung,,usefulness,
ăsuya,,government,
ătu,,interest,
ăya,,rank,
ăye,,affair,
