L2_orth,L2_ipa,L2_gloss,L2_etym
abala,,to have an army,
abang,/abaŋ/,red,
abang,/abaŋ/,red,
abg,,(text messaging) Initialism of abang.,
abosah-basih,,"chaotically, esp. because of war or disaster, 1902,",
abosah-basih,,"scattered, e.g. leaves, after being battered by wind,",
abrit,,Krama of abang.,
abrit,,Krama of abang.,
adhi,,younger sibling (sister or brother),
ageng,,Krama of gedhé.,
aglis,,Archaic spelling of gelis.,
agni,,(archaic) fire,
agung,,"(archaic) large, (archaic) great, exalted",
Agung,,A male given name from Old Javanese,
agêng,,Dated spelling of ageng.,
akerat,,Dated spelling of akérat.,
akrab,,"family, relatives",
aku,,"I (personal pronoun), Aku lagi mangan. ― Aku lagi mangan.",
akèh,,many,
akérat,,hereafter,
alas,,"forest, fields outside a village",
alit,,Krama of cilik.,
alod,,Alternative spelling of alot,
alon-alon,,"slowly, carefully",
alot,,"tough, hard to pierce, not easily discouraged",
amarga,,because,
amargi,,Krama of amarga.,
amargo,,Nonstandard spelling of amarga.,
amben,,couch.,
ambranang,,"to turn fiery red in color, 1937,  Raden Ngabehi Kartapradja,",
amerga,,Alternative spelling of amarga,
amergi,,"Alternative spelling of amargi, krama of amerga.",
amergo,,Nonstandard spelling of amerga.,
amtenar,,civil servant,
amêrga,,Dated spelling of amerga.,
amêrgi,,"Dated spelling of amergi, krama of amêrga.",
ana,,there is/are; to be,
anak,,"child (a female or male child, a daughter or son)",
andhapan,,(polite) wild boar,
andhuk,,towel,
anem,,Dated spelling of anèm.,
anget,/a.ŋət/,"warm, hot",
angin,,wind (movement of air),
angklung,,a musical instrument consisting of suspended bamboo tubes which tinkle against each other when shaken,
angob,,to yawn,
angrang,,weaver ant,
anom,,(literary) Alternative spelling of nom,
anyar,,new,
anèm,,"(literary) Alternative spelling of nèm, krama of anom.",
apa,,what,
ara-ara,,a wide and uncultivated terrain,
arad,,net,
aran,,name,
arep,,want,
ari,,sibling (younger person who shares same parents),
ari-ari,,afterbirth,
Aristoteles,,Aristotle,
arta,,Romanization of ꦲꦂꦠ.,
arto,,Nonstandard spelling of arta.,
aruman,,(honorific) afterbirth,
asma,,Krama inggil of aran.,
asmo,,Nonstandard spelling of asma.,
asoe,,Dated spelling of asu.,
asta,,(anatomy) Krama inggil of tangan.,
asto,,Nonstandard spelling of asta.,
asu,,"dog, Synonyms: baung, cemera, sona",
atawa,,"(archaic, dialectal, obsolete) or",
ati,,"(anatomy) liver (organ of the body), heart (emotions",
atus,,hundred (102),
awan,,the time between 10 o'clock until 15 o'clock,
awoe,,Dated spelling of awu.,
awu,,"ash (solid remains of a fire), dust",
ayu,,"beautiful, pretty",
ayu,,beauty,
baja,,Dated spelling of baya.,
bajingan,,"ox cart driver, scoundrel, rascal, thief, swindler,",
bakul,,"market seller., trader in agricultural products., synonym",
bala,,"(military) strength, (military) army, supporter, friend",
Bala,,name of the twenty fifth week in Javanese calendar,
bale,,Dated spelling of balé.,
baloewarti,,Dated spelling of baluwarti.,
baluarti,,Nonstandard spelling of baluwarti.,
baluwarti,,"fort built around a royal court, Hypernym: bètèng",
balé,,(literary) house,
banawi,,"(literary) large river
Synonyms: bangawan, jahnawi
Hypernym: kali",
banci,/ban.t͡ʃi/,a plant whose leaves are used in folk medicines or,
bandha,,"property, wealth",
bandhot,,"(dialectal) ram, male sheep or goat",
bandot,,Nonstandard spelling of bandhot.,
bang,,red,
bang,,region,
bang,,bank (institution),
bang,,flower,
bang,,region,
bang,,bank (institution),
bang,,flower,
bang,,bank (institution),
bang,,flower,
bang,,flower,
bangawan,,"large river
Synonyms: banawi, jahnawi
Hypernym: kali",
bangjo,,traffic light,
bangsat,,"(vulgar, offensive) asshole, motherfucker, bastard, son of a bitch (objectionable or despicable person)",
banjoe,,Dated spelling of banyu.,
bantal,,pillow,
banyu,,water,
banḍa,,Dated spelling of bandha.,
banḍot,,Dated spelling of bandhot.,
baoeng,,Dated spelling of baung.,
bapak,,father,
bara,,hundred million (108),
baron,,"young plant, especially coffee",
baron,,a title for European noblemen,
baron,,a title for European noblemen,
barong,,(archaic) bear,
barwang,,(archaic) Alternative spelling of barong,
basa,,"speech, language, polite or krama register (in speech)",
bathik,/ˈba.ʈɪʔ/,a texture-picture drawing on a textile material by,
baung,,"dog
Synonyms: asu, cemera, sona",
baya,,crocodile (reptile),
bebaya,,"danger, threat",
bedo,,Nonstandard spelling of béda.,
benawi,,(literary) Alternative spelling of banawi,
bengawan,,Alternative spelling of bangawan,
benteng,,Dated spelling of bèntèng.,
benèt,,low wooden chest,
beteng,,Dated spelling of bètèng.,
bibliotik,,library,
bidag,,Nonstandard spelling of bidhag.,
bidak,,Nonstandard spelling of bidhag.,
bidhag,,(chess) pawn,
bidhak,,Nonstandard spelling of bidhag.,
binatang,,(derogatory) animal (person who behaves wildly),
bingbing,,(literary) afterbirth,
binting,,(dialectal) Alternative spelling of bètèng,
bir,,beer,
biru,,blue,
biru,,blue,
bis-bisan,,bus station,
bithi,,fist,
biḍag,,Dated spelling of bidhag.,
blabag,,"board, especially blackboard",
blabag,,person who is responsible for something,
blabag,,person who is responsible for something,
bledhug,/bləɖoɡ/,(dialectal) mud,
bledhug,/bləɖoɡ/,to explode,
bledhug,/bləɖoɡ/,Misspelling of bledug.,
bledhug,/bləɖoɡ/,to explode,
bledhug,/bləɖoɡ/,Misspelling of bledug.,
bledhug,/bləɖoɡ/,Misspelling of bledug.,
bledug,/bləd̪ɔɡ/,"dust, especially in the air, 1877,  Radèn Mas Adipati",
bledug,/bləd̪ɔɡ/,"baby elephant, 1937 December 18,  “Mula Bukané Tikus",
bledug,/bləd̪ɔɡ/,"earnings apart from salary (tips, commission, etc.)",
bledug,/bləd̪ɔɡ/,Misspelling of bledhug.,
bledug,/bləd̪ɔɡ/,"baby elephant, 1937 December 18,  “Mula Bukané Tikus",
bledug,/bləd̪ɔɡ/,"earnings apart from salary (tips, commission, etc.)",
bledug,/bləd̪ɔɡ/,Misspelling of bledhug.,
bledug,/bləd̪ɔɡ/,"earnings apart from salary (tips, commission, etc.)",
bledug,/bləd̪ɔɡ/,Misspelling of bledhug.,
bledug,/bləd̪ɔɡ/,Misspelling of bledhug.,
blekok,,heron,
bobotan,,Krama inggil of ising.,
bobrok,,"corrupt, damaged",
bocah,,"child
Synonyms: anak, turun",
boek,,Dated spelling of buk.,
boekoe,,Dated spelling of buku.,
boelan,,Dated spelling of bulan.,
