L2_orth,L2_ipa,L2_gloss,L2_etym
آنگن,,(Lisan ud-Dawat) courtyard,
ابر,,"(Lisan ud-Dawat) cloud, Synonym: وادل (vādal)",
ابرار,,"(Lisan ud-Dawat) noble, righteous",
ابلوو,,"(Lisan ud-Dawat, intransitive) to boil, Synonym: اوکلوو",
ابهام,,"(Lisan ud-Dawat) confusion, misunderstanding, (Lisan",
اتاول,,"(Lisan ud-Dawat) hurry, haste",
ادرك,,(Lisan ud-Dawat) ginger,
انديشه,,(Lisan ud-Dawat) doubt,
اوکلوو,,"(Lisan ud-Dawat, intransitive) to boil
Synonym: ابلوو (ubalvũ)",
اچھوں,,"(Lisan ud-Dawat) good, Synonym: نیک (nīk)",
بال,,"(Lisan ud-Dawat) hair, Synonym: વાળ (vāḷ) (Standard",
تميں,,"(Lisan ud-Dawat) you, you all; second person nominative",
دل,,"(Lisan ud-Dawat) heart, Synonyms: ھيّوں (haiyũ), ھردہ",
دن,,"(Lisan ud-Dawat) day, Synonyms: دھاڑو (dahāṛo), ديوس",
دنيا,,"(Lisan ud-Dawat) world, universe",
ديوس,,"(Lisan ud-Dawat) day, Synonyms: دن (din), دھاڑو (dahāṛo)",
دھاڑو,,"(Lisan ud-Dawat) day, Synonyms: دن (din), ديوس (dīvas)",
سوڑم,,"(Lisan ud-Dawat) sweet smell, fragrance",
سوں,,"(Lisan ud-Dawat) interrogative pronoun; what, which",
سچ,,"(Lisan ud-Dawat) truth, Synonyms: صدق (sidq), سچّائي",
صدق,,"(Lisan ud-Dawat) truth, trueness, Synonyms: سچ (sac),",
فؤاد,,"(Lisan ud-Dawat) heart, Synonyms: دل (dil), ھيّوں (haiyũ),",
قلب,,"(Lisan ud-Dawat) heart, Synonyms: دل (dil), ھيّوں (haiyũ),",
كشتي,,"(Lisan ud-Dawat) boat, Synonyms: وهان (vahān), ناؤ",
مدھماكهي,,"(Lisan ud-Dawat) honey bee, Synonym: نحل (nahal)",
ناؤ,,"(Lisan ud-Dawat) boat, Synonyms: وهان (vahān), كشتي",
نحل,,"(Lisan ud-Dawat) honey bee, Synonym: مدھماكهي (madhmākhī)",
نکلوو,,"(Lisan ud-Dawat, intransitive) to emerge, come out,",
وادل,,(Lisan ud-Dawat) cloud,
يا,,(Lisan ud-Dawat) or,
يا,,(Lisan ud-Dawat) O!,
يا,,(Lisan ud-Dawat) O!,
پاني,,(Lisan ud-Dawat) water,
پنکھو,,(Lisan ud-Dawat) fan,
پھاڑ,,(Lisan ud-Dawat) mountain,
ڈاڑم,,(Lisan ud-Dawat) pomegranate,
کارن,,"(Lisan ud-Dawat) reason, cause",
کڑواس,,(Lisan ud-Dawat) bitterness,
گاي,,(Lisan ud-Dawat) cow,
گرم,,(Lisan ud-Dawat) hot,
ھردہ,,"(Lisan ud-Dawat) heart, Synonyms: دل (dil), ھيّوں (haiyũ),",
ھيّوں,,"(Lisan ud-Dawat) heart, Synonyms: دل (dil), ھردہ (hirdā),",
અ,[ə],The first vowel in Gujarati,
અં,/ə̃ː/,The twelfth vowel in Gujarati,
અંક,/ˈəŋ.kə/,"number, Synonyms: નંબર (nambar), ક્રમાંક (kramā̃k)",
અંકગણિત,/ˈəŋ.kəɡ.ɳɪt̪/,arithmetic,
અંકશાસ્ત્ર,,numerology,
અંગચંપી,,body massage,
અંગરખો,,an old-style long coat with strings instead of buttons,
અંગારકામ્લ,,carbonic acid,
અંગેઅંગ,,"in every limb or body part, all over oneself",
અંગ્રેજી,,"The English language, હું અંગ્રેજી બોલી શકું છું।hũ",અંગ્રેજ
અંગ્રેજી,,"English, British; related or pertaining to England,",અંગ્રેજ
અંતરિક્ષ,,"outer space, (Hinduism) the intermediate space between",
અગનગોળો,,"fireball, (figuratively) a place or thing of extreme",
અગાશી,,terrace,
અગિયાર,/əɡijɑɾ/,eleven,
અચાનક,,"suddenly, unexpectedly, all of a sudden, out of the",
અછબડા,/ˈə.t͡ʃʰəb.ɖɑ/,chicken pox,
અછૂત,,"(uncommon) untouchable, unable to touch, (of an object)",
અછૂતપણું,,the untouchability of certain objects that are deemed,
અછૂતોદ્ધાર,,"the upliftment and advancement of the untouchable castes,",
અજગર,,boa constrictor,
અજમો,,ajwain,
અજ્ઞાન,,"ignorance, unwiseness",
અજ્ઞાની,,ignorant,
અટકવું,,"(intransitive) to stop, rest, halt",
અટકાવું,,"(transitive) to stop, make rest, halt",
અટપટું,,"complicated, difficult, intricate",
અઠવાડિયું,,week,
અડતાળો,,the Doji bara famine.,
અડદ,,urad,
અડવું,,to touch,
અઢાર,/əɖʱɑɾ/,eighteen,
અઢી,,two and a half,
અણ-,,"Indicates negation of the prefixed word. Non-, un-.",
અણગમતું,,"unliked, disliked, unpopular, મારા માટે તમાકુ અણગમતી",
અણતોડ,,"unbroken, unseparated",
અણયુદ્ધ,,"peace, armistice, warlessness",
અણસણ,,"(Jainism) vow to abstain from food until death, Synonyms:",
અણુ,,"molecule, (in compounds) nuclear",
અણુઊર્જા,,nuclear energy,
અણુકરાર,,"nuclear agreement, nuclear deal",
અણુધડાકો,,"nuclear explosion, nuclear blast",
અણુપરીક્ષણ,,nuclear testing,
અણુબળ,,nuclear force,
અણુભઠ્ઠી,,nuclear reactor,
અણુયુદ્ધ,,"nuclear war, nuclear warfare",
અણુરજ,,nuclear dust,
અણુશક્તિ,,nuclear power,
અણુશસ્ત્ર,,nuclear weapon,
અતંત્રતા,/ə.t̪ən.t̪ɾə.t̪ɑ/,"chaos, anarchy, confusion, disorder",
અતિથિ,/ˈə.t̪ɪ.t̪ʰɪ/,"guest, visitor (particularly one with no set date of",
અતિવલયાકાર,,hyperbolic,
અતિવૃષ્ટિ,,excessive or extreme rainfall,
અતિશય,/ˈə.t̪ɪ.ʃəj/,"extremely, highly, greatly",
અતિશયોક્તિ,,"exaggeration, hyperbole",
અતિસાર,,"diarrhea, Synonyms: ઝાડો (jhāḍo), અઘામણ (aghāmaṇ)",
અત્તર,,attar,
અત્તરદાની,,"perfume-holder, Synonym: અત્તરિયું (attariyũ)",
અત્તરિયું,,"perfume-holder, Synonym: અત્તરદાની (attardānī)",
અત્તરિયો,,"perfumer, Synonym: સરૈયો (saraiyo)",
અત્યારે,,"now, right now",
અથવા,,"or, either ... or",
અથાણું,,achar,
અદોદળું,,"corpulent, fat, unsightly due to excessive fat",
અધમૂઉં,,"halfdead, Synonym: અર્ધમૃત (ardhamṛt)",
અધરંગ,,Tickell's blue flycatcher,
અધિકાર,/ˈə.d̪ʱɪ.kɑɾ/,"authority, power, jurisdiction, dominion, Synonyms:",
અધુના,/ˈə.d̪ʱu.nɑ/,"now, Synonym: ઓણ (oṇa)",
અધોમંડળ,,troposphere,
અધોમંડળીય,,tropospheric,
અનનાસ,,pineapple,
