L2_orth,L2_ipa,L2_gloss,L2_etym
aada,,"custom, culture",
aafiya,/ʔaːfija/,peace,
aajo,/ʔaːɟɔ/,"attention, regard, consideration",
aajowoo,/ʔaːɟɔwɔː/,"to have need of, to need",
aaju,/ʔaːɟu/,"to be necessary to, to be worth the trouble to",
aakara,/ʔaːkara/,Alternative form of akara,
aakimu,/ʔaːkimu/,"to take over, to hog, to monopolize",
aal,/ʔaːl/,bad mood,
aal,/ʔaːl/,Alternative spelling of abal,
aal,/ʔaːl/,Alternative spelling of abal,
aala,,"forest, bush",
aalim,/ʔaːlim/,"scholar, alim",
aaluwa,,Wooden writing tablet,
aar,/ʔaːr/,to wash a piece of linen for the first time,
aar,/ʔaːr/,"to protect, to defend",
aar,/ʔaːr/,"to protect, to defend",
aareen,/ʔaːrɛːn/,wrestling arena,
aaréen,/ʔaːreːn/,groundnut,
aateekat,,magistrate,
ab,,a/an (singular indefinite article),
abal,/ʔabal/,to lend,
afeer,,business,
ag,,with,
ak,,and,
akara,/ʔakara/,"bean cake, fried bean flour",
alaafiya,,freedom,
alaaji,,A male pilgrim to Mecca,
altine,,Monday,
alxamdulilaa,,(Islam) alhamdulillah (praise be to God),
alxames,,Thursday,
alxuraan,,Quran,
Amerik,,"America, the United States",
amet,,moor,
ana,/ˈa.na/,"(interrogative) where is, how are",
anaago,,frock,
Angale,/ˈaŋɡalɛ/,the English language,
areen,,peanut,
ariko,,green bean,
as,,a small (singular diminutive indefinite article),
at,,year,
attaaya,,Alternative form of àttaya,
ay,,some (plural indefinite article),
añ,,lunch,
añ,,to have lunch,
baaraam,,finger,
baat,,neck,
baax,,"to be well, be healthy",
baaxoñ,/ˈbaːxɔɲ/,crow,
baay,,"father, or one's father's brother
Synonym: pàppa",
bakkan,,nose,
bala,/ˈbala/,before,
banaana,/ˈbanaːna/,banana (fruit),
banaana,/ˈbanaːna/,banana (plant),
banjooli,/ˈbanɟɔːli/,"ostrich, Struthio camelus",
basaŋ,,"mat
Synonym: ndës",
bataaxal,,"message, letter",
batañse,,eggplant,
Bawol-Bawol,,Someone from the wikipedia:Baol region in central Senegal,
baykat,,farmer,
baŋ,,small bench,
beeñ,,white sand,
benn,/bɛnː/,one,
beteraaw,,beetroot,
bey,,to farm,
beykat,,farmer,
biir,,"belly, abdomen",
bikk,,pen,
bind,/bind/,"to write
Jàngalekat jaa ngiy bind. - The teacher (here) is writing.",
