L2_orth,L2_ipa,L2_gloss,L2_etym
a-yng,/ʔa˧.ʔɘ̃˧/,bundle,
adawngteh,/ʔa˧.dɔ̃˩.teʔ˧/,Khimi Chin form of aedawngte,
adawteh,/ʔa˧.dɔ˩.teʔ˧/,Khimi Chin form of aedawte,
ae,/ʔɛ˧/,chicken,
aedawngte,/ˈʔɛ˧.dɔ̃˩.te˧/,(transitive) to think,
aedawte,/ʔɛ˧.dɔ˩.te˧/,(intransitive) to stand,
aengpang,/ʔɛ̃˥.pã˩/,wall (of a house),
aetaete,/ɛ˧.tɛ˧.te˧/,movement,
aetö,/ʔɛ˧.tɵ˩/,"forest, jungle",
amaw,/ʔa˧.mɔ˥/,squirrel,
angfa,/ʔã˥.fa˩/,soup,
angjü,/ʔã˥.jɨ˥/,vine,
angpawng,/ʔã˥.pɔ̃˥/,bulb,
angra,/ʔã˥.ra˩/,"demon, evil spirit",
angte,/ʔã˩.te˧/,(transitive) to believe,
angxynglyng,/ʔã˧.qʰɘ̃˥.lɘ̃˥/,all,
awikaw,/ʔɔi̯˩.kɔ˥/,pot,
awngte,/ʔɔ̃˥.te˧/,(intransitive) to dwell,
awngtekhämi,/ʔɔ̃˧.te˧.kʰə.mi˧/,inhabitant,
awte,/ʔɔ˧.te˧/,(transitive) to incubate,
baenaw,/bɛ˧.nɔ˩/,buffalo,
baenawtäki,/bɛ˧.nɔ˩.tə.ki˥/,"buffalo horn, (music) horn",
baesung,/bɛ˧.sũ˩/,fence (around a village),
baesung-aepangte,/bɛ˧.sũ˩.ʔɛ˧.pã˩.te˧/,(transitive) to fence in,
baete,/bɛ˩.te˧/,large,
baiphö,/bai̯˩.pʰɵ˥/,ashes,
bakungte,/ba˥.kũ˥.te˧/,swollen,
bangtang,/bã˧.tã˧/,right,
bangte,/bã˩.te˧/,(transitive) to hang up,
bate,/ba˥.te˧/,swelling,
bawisawsate,/bɔi̯˩.sʰɔ˥.sʰa˧.te˧/,divine,
bawmö,/bɔ˧.mɵ˥/,bead,
bawnaingte,/bɔ˧.nãĩ̯˧.te˧/,(transitive) to soften,
bawngbähae,/bɔ̃˩.bə.hɛ˥/,spider,
bawngbähae-ing,/bɔ̃˩.bə.hɛ˥.ʔĩ˥/,spiderweb,
bedawngkeilei,/be˧.dɔ̃˧.kei̯˥.lei̯˥/,shell of a peanut,
bejate,/be˧.ja˩.te˧/,(transitive) to conquer,
bera,/be˧.ra˩/,sheep,
berarungpui,/be˧.ra˩.rũ˧.pui̯˥/,flock of caprines,
bethi-ingtangka,/be˧.tʰi˥.ʔĩ˥.tã˧.ka˩/,forge,
bilangkangko,,empty,
bädete,/bə.de˥.te˧/,slippery,
bädute,/bə.du˧.te˧/,(transitive) to fight,
bähaengte,/bə.hɛ̃˧.te˧/,kind,
bähawite,/bə.hɔi̯˥.te˧/,(intransitive) to wave,
bäjawte,/bə.jɔ˥.te˧/,(intransitive) to suckle,
bäli,/bə.li˥/,ant,
bälikhawngrawng,/bə.li˥.kʰɔ̃˥.rɔ̃˥/,black ant,
bälilolang,/bə.li˥.lo˩.lã˥/,army ant,
bälo,/bə.lo˥/,fishing net,
bälote,/bə.lo˥.te˧/,(intransitive) to vomit,
bälung,/bə.lũ˥/,"heart, soul, spirit",
bälung-aekhete,/bə.lũ˩.ʔɛ˧.kʰe˥.te˧/,wicked,
bälungbyngte,/bə.lũ˩.bɘ̃˥.te˧/,"(intransitive) to grumble, (intransitive) to complain",
bälungduite,/bə.lũ˩.dui̯˥.te˧/,impatient,
bälungkikaehüte,/bə.lũ˩.ki˥.kɛ˧.hɨ˥.te˧/,"restless, unsettled",
bälunglaingte,/bə.lũ˩.lãĩ̯˧.te˧/,stubborn,
bälungsate,/bə.lũ˩.sʰa˥.te˧/,patient,
bälungsite,/bə.lũ˩.sʰi˥.te˧/,sad,
bälute,/bə.lu˧.te˧/,(transitive) to cut down,
bärawite,/bə.rɔi̯˧.te˧/,dizzy,
bärui,/bə.rui̯˩/,snake,
bärui-angraeng,/bə.rui̯˩.ʔã˧.rɛ̃˥/,spitting cobra,
bäruidaengngaeng,/bə.rui̯˩.dɛ̃˥.ŋɛ̃˥/,python,
bäruikhawngte,/bə.rui̯˩.kʰɔ̃˩.te˧/,(intransitive) to hiss,
bäruimädi,/bə.rui̯˩.mə.di˩/,centipede,
bäruitoka,/bə.rui̯˩.to˥.ka˧/,viper,
bärute,/bə.ru˧.te˧/,(transitive) to steal,
bäsaete,/bə.sʰɛ˥.te˧/,(intransitive) to faint,
bäsawbähingte,/bə.sʰɔ˧.bə.hĩ˩.te˧/,"(transitive) to nurse, suckle",
bö,/bɵ˧/,cooked rice,
böthawngnae,/bɵ˧.tʰɔ̃˩.nɛ˥/,kitchen,
böthawngte,/bɵ˧.tʰɔ̃˩.te˧/,"(transitive, of rice) to cook, (transitive, of food)",
bötukädite,/bɵ˧.tu˥.kə.di˩.te˧/,(transitive) to strain out (cooked rice),
büte,/bɨ˥.te˧/,"(intransitive) to boil, cook",
caerang,/sɛ˥.rã˥/,paper,
cate,/sa˥.te˧/,(transitive) to eat,
caw,/sɔ˩/,rice,
cawfi,/sɔ˩.fi˩/,chaff,
cawpai,/sɔ˩.pai̯˩/,granary,
-ce,/se˩/,"Used to form plurals of personal pronouns.
‎kai (“I”) + ‎-ce → ‎kaice (“we”)",
chauteh,,Khimi Chin form of cate,
-che,/t͡ʃe˩/,Khimi Chin form of -ce,
co,/so˥/,Northern Khumi form of caw,
cäkae,,story,
cäkae,,agreed,
cäkae,,agreed,
cäko,/sə.ko˧/,hornbill,
cänai,/sə.nai̯˩/,birdlime,
cäpaw,/sə.pɔ˧/,son,
cäphö,/sə.pʰɵ˥/,horse,
cäpite,,small,
cüngrai,/sɨ̃˧.rai̯˩/,(edible) praying mantis,
daikung,/dai̯˧.kũ˥/,(large) bamboo plant,
düte,/dɨ˧.te˧/,(intransitive) to die,
ekhu,/ʔe˥.kʰu˧/,edible dung beetle,
ete,/e˧.te˧/,"(transitive) to plant, cultivate",
haengte,/hɛ̃˩.te˧/,(intransitive) to be alive,
hawte,/hɔ˥.te˧/,(intransitive) to paddle,
hite,/hi˧.te˧/,(transitive) to spread out,
huite,/hui̯˥.te˧/,(transitive) to follow,
ing,/ʔĩ˥/,house,
ingpho,/ʔĩ˥.pʰo˧/,broom,
ite,/ʔi˥.te˧/,(intransitive) to sleep,
