L2_orth,L2_ipa,L2_gloss,L2_etym
انشپو,/ˈʌ̃ʃ.po/,(Gilgiti) horse,
اڙو,,rain,
بال,,"boy, child",
بزونو,,spring,
تاتو,,hot,
شا,,vegetable,
شل,,hundred,
لوکو,,"light, weightless",
ملائ,,girl,
مُک,,face,
ڇ,/ʈ͡ʂ/,(Gilgiti) A consonant letter of the Shina abjad.,
ڙ,/ʐe/,A consonant letter of the Shina abjad.,
ڙک,,kidney,
کھنگر,,sword,
کھوک,,to eat,
گوٹ,,"house, home",
یو,,barley,
ݜ,/ʂin/,The twenty-third letter of the Shina abjad.,
ݨ,/ɳ/,"A letter of the Shina abjad, representing the retroflex nasal.",
अक्षो,,walnut,
उरुक,,(Drasi) a wolf,वृक
ऍ,/ɛ~ɛ̥/,Used to represent the [ɛ~ɛ̥] sound in Shina. [3],
ऑइ,[(w)ói],(Drasi) water,
क्ष,[ʈʂ],Used to represent the [ʈʂ] sound in Shina. [1],
क्ष्ह,/ʈ͡ʂʰa/,Used to represent the [ʈ͡ʂʰ] sound in Shina. [1],
खण,,sugar,
खुकुर,,puppy; a young dog,
ततॊ,,"Devanagari spelling of تَتوࣿ‎ (táto, “hot”)",
दयोनॊ,,"(Drasi, transitive) to burn",
पश्योनॊ,,(Drasi) to see,
प्योनॊ,,(Drasi) to drink,
प्रशु,,(Drasi) rib,
ब,/ba~βa/,Used to represent the [b~β] sound in Shina. [1],
बिश़ोनॊ,,(Drasi) to fear,
बीँ,,(Drasi) seed,
बोनॊ,,(Drasi) to happen,भवति
ब्रिँउँ,,rice,
मयून,,(Drasi) a peacock,
म्योनॊ,,(Drasi) to urinate,
यो,,Devanagari spelling of یو‎ (“barley”),
रोक,,(Drasi) disease,
रोनॊ,,(Drasi) to weep,
लोकॊ,,Devanagari spelling of لوکو‎,
श्योल,,(Drasi) a jackal,
ष़,/ʐa/,Used to represent the [ʐ] sound in Shina. [1],
स्योनॊ,,(Drasi) to sew,सीव्यति
ह,/ha~ɦa/,Used to represent the [h~ɦ] sound in Shina. [2],
