L2_orth,L2_ipa,L2_gloss,L2_etym
cha,,sharp,
chaʔ,/t͡ʃaʔ˨˦/,word,
chku,,"river, stream, brook",
chku,,comb,
chku,,comb,
kala,,born (to be),
kala,,"to join, to unite",
kati,,seven,
kaʔ,,wood,
kisu,,"fishnet, netbag",
kita,,dust,
koʔ,,"moon, month",
kuc̷i,,yellow,
kuc̷uʔ,,wound,
kula,,old,
kula,,fish,
kula,,star,
kula,,fish,
kula,,star,
kula,,star,
kulā,,"save, rescue",
kunã,,mirror,
kunã,,snake,
kunã,,"listen, hear",
kunã,,"cry, weep",
kunã,,snake,
kunã,,"listen, hear",
kunã,,"cry, weep",
kunã,,"listen, hear",
kunã,,"cry, weep",
kunã,,"cry, weep",
kā,,nine,
kē,,flower,
kī,,grass,
kīʔ,,fire,
kōʔ,,seagull,
laha,,empty,
laʔa,/la.ʔa/,side,
lkaʔ,,leaf,
lti,,thin,
lti,,"vine, fishing line",
lti,,"vine, fishing line",
naʔã,/na.ʔã/,house,
neʔ,,they,
ngata,,black,
ngatẽ,,white,
nã,,we (inclusive),
nãʔ,,I (first person pronoun singular),
siʔ,,side,
siʔyā,,nest,
ska,,one,
skuwe,,egg,
snuʔ,,eight,
snã,,three,
sti,,father,
teheʔ,,salt,
ti,,Alternative form of lti,
ti,,Alternative form of lti,
ti,,day before yesterday,
ti,,Alternative form of lti,
ti,,day before yesterday,
ti,,day before yesterday,
tiyẽʔ,,salty,
tiʔa,,water,
tī,,ten,
wa,,we (exclusive),
wcha,,the day after tomorrow,
wã,,"ye, you (plural)",
yu,,they,
ã,,"he, she, it (third person pronoun singular)",
