L2_orth,L2_ipa,L2_gloss,L2_etym
ammoo,,breast,
andeikal,,mullet (fish),
ariba,,my,
atta,,I,
awang,,brother,
babun,,father,
bagooroo,,stick,
balkali,,come,
ban,,dirty,
barbang,,grandmother,
barrar,,kangaroo,
barter,,bite,
beeké,,Alternative form of bigi.,
bibu,,mountain,
bigi,,sun,
billa,,Alternative form of pilla.,
billar,,spear,
billi,,Alternative form of pilla.,
binay,,listen; hear,
binay,,ear,
binempta,,red gum,
bing,,father,
binung,,ear,
biro,,sir (term of address),
bogan,,sleep,
boguru,,string,
bogué,,swim,
boona,,bloodwood,
borru,,westerly wind,
boruda,,rose she-oak,
bouwaia,,dive,
boygun,,whiting,
budang,,mother,
budela,,two,
budela-budela,,four,
budgera,,boy,
buhn,,knee,
bui,,black snake,
bulualum,,pelican,
buran,,wind,
burla,,two,
burrima,,quick,
butang,,Alternative form of budang.,
buyu,,shin,
byng,,Alternative form of bing.,
car-ming-gin,,paternal grandmother,
chibur,,sugar glider,
Churrabool,,Alternative form of Turrbal.,
-co,,"Used to form verbs from nouns, with the verb meaning ""to perform an action related to the noun, usually collecting or working with it"".
dar (“earth”)  + -co → darco (“to work the earth”)",
dabil,,water,
dabilbello,,box tree,
dabilco,,fetch water,
dabira,,shield,
dagan,,catfish,
dalo,,fire,
dalto,,eat,
danduru,,ironbark,
danton,,cold,
dar,,earth,
darco,,work the earth,
darkanbean,,cane,
deea,,teeth,
deear,,Alternative form of deea.,
dhagun,,ground,
dhambur,,mouth,
dhamburu,,Alternative form of dhambur.,
dhan,,man,
dharang,,leg,
dhiggeri,,stomach,
dhungal,,woman,
dibbil,,eagle,
dingal,,fat,
dinna,,foot,
dinung,,Alternative form of dinna.,
doogai,,tail,
dourour,,net,
dumbirrbi,,koala,
dunkay,,easterly wind,
durdur,,neck,
dyrrbin,,bone,
enuba,,your,
gadam,,rain,
gahm,,head,
gambarto,,fir,
ganar,,Alternative form of kunnar.,
gandanti,,slow,
garba,,another,
gardin,,blood,
gargar,,gum tree,
garril,,wallaby,
gibarr,,boy,
giga,,shoulder,
gillen,,moon,
ginn,,girl,
gondol,,bark,
gorun,,black,
goyum,,fire,
greeba,,ebb tide,
gurooman,,kangaroo,
gurwaliko,,"yesterday, the past",
inta,,Alternative form of nginda.,
inter,,Alternative form of nginda.,
Jagara,,Alternative form of Yagara.,
jagara,,Alternative form of yagara.,
Jagarabal,,Alternative form of Yagara.,
Jagera,,Alternative form of Yagara.,
jagera,,Alternative form of yagara.,
jawan,,fish,
Jergarbal,,Alternative form of Yagara.,
jundal,,young woman,
juwahnduwan,,bird,
juwanbin,,Alternative form of juwahnduwan.,
juwehrr,,eagle,
kabui,,hair,
kabul,,carpet snake,
kaggur,,echidna,
kapui,,Alternative form of kabui.,
kibbom,,moon,
killen,,Alternative form of gillen (finger).,
kin,,Alternative form of ginn.,
kindänné,,laugh,
kippa,,boy on the cusp of being a man,
koola,,angry; displeased,
korumba,,many,
kubbi,,possum,
kunnar,,one,
kuttee,,blacken oneself with grease and charcoal,
kuyur,,fish,
magul,,head,
Maiwar,,The Brisbane River.,
malar,,man,
marra,,hand,
marumba,,good,
Meanjin,,The spike of land on which central Brisbane is located.,
Meeaan-jin,,Alternative form of Meanjin.,
Meean-jin,,Alternative form of Meanjin.,
menango,,what's the matter?,
meniünti,,why,
menüh,,what,
Mian-jin,,Alternative form of Meanjin.,
Mianjin,,Alternative form of Meanjin.,
midgeree,,forehead,
mil,,eye,
mill,,Alternative form of mil.,
millen,,many,
mirragin,,stars,
mirri,,dingo or wild dog,
mogara,,thunder,
molum,,child,
moolum,,Alternative form of molum.,
moyum,,paper,
mudden,,three,
mudden-budela,,five,
mudlo,,stone,
mugil,,Alternative form of magul.,
mullago,,tomorrow,
mullera,,man,
mulroo,,nose,
mungarra,,leg,
muro,,nose,
murri,,kangaroo,
muru,,Alternative form of muro.,
nangka,,hot,
nginda,,you,
ngullun,,neck,
ngumbi,,house or home,
ngurun,,emu,
nguyi,,emu,
nokum,,vessel,
nyinderu,,leech,
nyinduru,,Alternative form of nyinderu.,
pilla,,creek or gully,
pilli,,Alternative form of pilla.,
pilly,,Alternative form of pilla.,
pitney,,Alternative form of binay.,
pitney,,Alternative form of binay.,
powai,,shark,
sidney,,foot,
tading,,sister,
Tarabul,,Alternative form of Turrbal.,
Terabul,,Alternative form of Turrbal.,
Toorbal,,Alternative form of Turrbal.,
Tor-bul,,Alternative form of Turrbal.,
tumgu,,black snake,
Turibul,,Alternative form of Turrbal.,
Turrabul,,Alternative form of Turrbal.,
Turrbal,,Turrbal (both senses),
Turrbul,,Alternative form of Turrbal.,
Turrubal,,Alternative form of Turrbal.,
Turrubul,,Alternative form of Turrbal.,
Turubul,,Alternative form of Turrbal.,
turumturum,,rain,
Ugarapul,,Alternative form of Yagara.,
umpie,,Alternative form of ngumbi.,
unungabo,,tomorrow,
virenna,,arrive,
waiaroo,,hungry,
warlee,,bad,
warril,,creek or river,
wawal,,crow,
werlinga,,old woman,
wolumgan,,shell,
woolloon-capemm,,whirling water,
wooppa,,white,
woora,,put down (literal),
